,seconds,date,hr,activity_load_2d,activity_load_3d,IsOnCourt
0,3262.304,2023-04-23 18:10:38.770,113.0,0.0218,0.0352,0.0
1,3263.304,2023-04-23 18:10:38.770,112.0,0.031,0.0393,0.0
2,3264.304,2023-04-23 18:10:38.770,112.0,0.0232,0.034,0.0
3,3265.304,2023-04-23 18:10:38.770,112.0,0.0202,0.0263,0.0
4,3266.304,2023-04-23 18:10:38.770,112.0,0.0228,0.0259,0.0
5,3267.304,2023-04-23 18:10:38.770,112.0,0.0104,0.0144,0.0
6,3268.304,2023-04-23 18:10:38.770,111.0,0.0089,0.0134,0.0
7,3269.304,2023-04-23 18:10:38.770,110.0,0.007,0.0105,0.0
8,3270.304,2023-04-23 18:10:38.770,110.0,0.0062,0.0082,0.0
9,3271.304,2023-04-23 18:10:38.770,110.0,0.0076,0.0099,0.0
10,3272.304,2023-04-23 18:10:38.770,110.0,0.0088,0.0129,0.0
11,3273.304,2023-04-23 18:10:38.770,110.0,0.0091,0.0127,0.0
12,3274.304,2023-04-23 18:10:38.770,110.0,0.0116,0.0162,0.0
13,3275.304,2023-04-23 18:10:38.770,110.0,0.0129,0.0159,0.0
14,3276.304,2023-04-23 18:10:38.770,111.0,0.0085,0.0103,0.0
15,3277.304,2023-04-23 18:10:38.770,110.0,0.0063,0.008,0.0
16,3278.304,2023-04-23 18:10:38.770,110.0,0.0059,0.0071,0.0
17,3279.304,2023-04-23 18:10:38.770,110.0,0.0072,0.0089,0.0
18,3280.304,2023-04-23 18:10:38.770,110.0,0.0057,0.0071,0.0
19,3281.304,2023-04-23 18:10:38.770,110.0,0.0143,0.0211,0.0
20,3282.304,2023-04-23 18:10:38.770,110.0,0.0086,0.0115,0.0
21,3283.304,2023-04-23 18:10:38.770,109.0,0.0083,0.011,0.0
22,3284.304,2023-04-23 18:10:38.770,109.0,0.0081,0.0121,0.0
23,3285.304,2023-04-23 18:10:38.770,109.0,0.0109,0.0149,0.0
24,3286.304,2023-04-23 18:10:38.770,109.0,0.0096,0.0169,0.0
25,3287.304,2023-04-23 18:10:38.770,109.0,0.0065,0.0076,0.0
26,3288.304,2023-04-23 18:10:38.770,109.0,0.0042,0.0053,0.0
27,3289.304,2023-04-23 18:10:38.770,109.0,0.0082,0.0113,0.0
28,3290.304,2023-04-23 18:10:38.770,109.0,0.0146,0.0207,0.0
29,3291.304,2023-04-23 18:10:38.770,109.0,0.0071,0.0102,0.0
30,3292.304,2023-04-23 18:10:38.770,108.0,0.0071,0.0104,0.0
31,3293.304,2023-04-23 18:10:38.770,107.0,0.0105,0.0147,0.0
32,3294.304,2023-04-23 18:10:38.770,106.0,0.0076,0.0093,0.0
33,3295.304,2023-04-23 18:10:38.770,106.0,0.0115,0.0143,0.0
34,3296.304,2023-04-23 18:10:38.770,107.0,0.008,0.0101,0.0
35,3297.304,2023-04-23 18:10:38.770,107.0,0.0069,0.0107,0.0
36,3298.304,2023-04-23 18:10:38.770,107.0,0.0092,0.0135,0.0
37,3299.304,2023-04-23 18:10:38.770,108.0,0.0139,0.0201,0.0
38,3300.304,2023-04-23 18:10:38.770,108.0,0.0079,0.0102,0.0
39,3301.304,2023-04-23 18:10:38.770,108.0,0.0097,0.0128,0.0
40,3302.304,2023-04-23 18:10:38.770,108.0,0.0067,0.0094,0.0
41,3303.304,2023-04-23 18:10:38.770,108.0,0.0102,0.0126,0.0
42,3304.304,2023-04-23 18:10:38.770,108.0,0.0218,0.0282,0.0
43,3305.304,2023-04-23 18:10:38.770,108.0,0.0175,0.0242,0.0
44,3306.304,2023-04-23 18:10:38.770,108.0,0.0205,0.028,0.0
45,3307.304,2023-04-23 18:10:38.770,108.0,0.0155,0.02,0.0
46,3308.304,2023-04-23 18:10:38.770,107.0,0.022,0.0395,0.0
47,3309.304,2023-04-23 18:10:38.770,108.0,0.0062,0.0103,0.0
48,3310.304,2023-04-23 18:10:38.770,109.0,0.0064,0.009,0.0
49,3311.304,2023-04-23 18:10:38.770,109.0,0.0071,0.0111,0.0
50,3312.304,2023-04-23 18:10:38.770,109.0,0.0084,0.0126,0.0
51,3313.304,2023-04-23 18:10:38.770,109.0,0.0075,0.0093,0.0
52,3314.304,2023-04-23 18:10:38.770,109.0,0.0087,0.0102,0.0
53,3315.304,2023-04-23 18:10:38.770,110.0,0.01,0.0133,0.0
54,3316.304,2023-04-23 18:10:38.770,110.0,0.004,0.005,0.0
55,3317.304,2023-04-23 18:10:38.770,110.0,0.0068,0.0082,0.0
56,3318.304,2023-04-23 18:10:38.770,109.0,0.0048,0.0061,0.0
57,3319.304,2023-04-23 18:10:38.770,108.0,0.0072,0.0101,0.0
58,3320.304,2023-04-23 18:10:38.770,108.0,0.0066,0.0092,0.0
59,3321.304,2023-04-23 18:10:38.770,108.0,0.0039,0.0047,0.0
60,3322.304,2023-04-23 18:10:38.770,108.0,0.0072,0.009,0.0
61,3323.304,2023-04-23 18:10:38.770,108.0,0.0031,0.0038,0.0
62,3324.304,2023-04-23 18:10:38.770,108.0,0.0028,0.0032,0.0
63,3325.304,2023-04-23 18:10:38.770,108.0,0.003,0.0037,0.0
64,3326.304,2023-04-23 18:10:38.770,108.0,0.0048,0.006,0.0
65,3327.304,,108.0,0.0036,0.0045,0.0
66,3328.304,,108.0,0.0047,0.0055,0.0
67,3329.304,,108.0,0.0044,0.0056,0.0
68,3330.304,,108.0,0.0037,0.0044,0.0
69,3331.304,,108.0,0.0029,0.0036,0.0
70,3332.304,,108.0,0.0065,0.008,0.0
71,3333.304,,108.0,0.016,0.0244,0.0
72,3334.304,,108.0,0.0163,0.024,0.0
73,3335.304,2023-04-23 18:10:38.770,108.0,0.0194,0.0275,0.0
74,3336.304,2023-04-23 18:10:38.770,109.0,0.0151,0.0303,0.0
75,3337.304,2023-04-23 18:10:38.770,111.0,0.0094,0.0143,0.0
76,3338.304,2023-04-23 18:10:38.770,112.0,0.0036,0.0047,0.0
77,3339.304,2023-04-23 18:10:38.770,111.0,0.0039,0.0051,0.0
78,3340.304,2023-04-23 18:10:38.770,111.0,0.0187,0.0227,0.0
79,3341.304,2023-04-23 18:10:38.770,111.0,0.0428,0.0615,0.0
80,3342.304,2023-04-23 18:10:38.770,112.0,0.019,0.0241,0.0
81,3343.304,2023-04-23 18:10:38.770,112.0,0.0119,0.018,0.0
82,3344.304,2023-04-23 18:10:38.770,112.0,0.008,0.0114,0.0
83,3345.304,2023-04-23 18:10:38.770,112.0,0.0074,0.0091,0.0
84,3346.304,2023-04-23 18:10:38.770,111.0,0.0025,0.0029,0.0
85,3347.304,2023-04-23 18:10:38.770,110.0,0.0021,0.0026,0.0
86,3348.304,2023-04-23 18:10:38.770,110.0,0.0023,0.0027,0.0
87,3349.304,2023-04-23 18:10:38.770,109.0,0.0021,0.0024,0.0
88,3350.304,2023-04-23 18:10:38.770,109.0,0.0024,0.0028,0.0
89,3351.304,2023-04-23 18:10:38.770,109.0,0.0035,0.0046,0.0
90,3352.304,,109.0,0.0148,0.0259,0.0
91,3353.304,,109.0,0.0145,0.0233,0.0
92,3354.304,2023-04-23 18:10:38.770,109.0,0.0099,0.0126,0.0
93,3355.304,2023-04-23 18:10:38.770,108.0,0.0089,0.0139,0.0
94,3356.304,2023-04-23 18:10:38.770,108.0,0.0102,0.0127,0.0
95,3357.304,2023-04-23 18:10:38.770,107.0,0.0214,0.0309,0.0
96,3358.304,2023-04-23 18:10:38.770,107.0,0.0092,0.0141,0.0
97,3359.304,2023-04-23 18:10:38.770,108.0,0.0059,0.0073,0.0
98,3360.304,2023-04-23 18:10:38.770,108.0,0.0036,0.0043,0.0
99,3361.304,2023-04-23 18:10:38.770,108.0,0.0055,0.0072,0.0
100,3362.304,2023-04-23 18:10:38.770,108.0,0.0087,0.0111,0.0
101,3363.304,2023-04-23 18:10:38.770,108.0,0.0059,0.0077,0.0
102,3364.304,2023-04-23 18:10:38.770,108.0,0.0066,0.0087,0.0
103,3365.304,2023-04-23 18:10:38.770,108.0,0.0074,0.0097,0.0
104,3366.304,2023-04-23 18:10:38.770,108.0,0.0066,0.008,0.0
105,3367.304,2023-04-23 18:10:38.770,108.0,0.0102,0.0123,0.0
106,3368.304,2023-04-23 18:10:38.770,108.0,0.0068,0.0087,0.0
107,3369.304,2023-04-23 18:10:38.770,108.0,0.0041,0.005,0.0
108,3370.304,2023-04-23 18:10:38.770,108.0,0.0094,0.0129,0.0
109,3371.304,2023-04-23 18:10:38.770,108.0,0.004,0.005,0.0
110,3372.304,2023-04-23 18:10:38.770,108.0,0.0035,0.0042,0.0
111,3373.304,2023-04-23 18:10:38.770,108.0,0.005,0.0064,0.0
112,3374.304,2023-04-23 18:10:38.770,108.0,0.0027,0.0033,0.0
113,3375.304,2023-04-23 18:10:38.770,108.0,0.0021,0.0024,0.0
114,3376.304,2023-04-23 18:10:38.770,108.0,0.0022,0.0026,0.0
115,3377.304,2023-04-23 18:10:38.770,108.0,0.0026,0.0031,0.0
116,3378.304,2023-04-23 18:10:38.770,108.0,0.0023,0.0026,0.0
117,3379.304,2023-04-23 18:10:38.770,108.0,0.0023,0.0026,0.0
118,3380.304,2023-04-23 18:10:38.770,108.0,0.0025,0.003,0.0
119,3381.304,2023-04-23 18:10:38.770,109.0,0.0036,0.0043,0.0
120,3382.304,2023-04-23 18:10:38.770,108.0,0.0036,0.0045,0.0
121,3383.304,2023-04-23 18:10:38.770,109.0,0.0028,0.0033,0.0
122,3384.304,2023-04-23 18:10:38.770,109.0,0.0027,0.0032,0.0
123,3385.304,2023-04-23 18:10:38.770,108.0,0.0027,0.0034,0.0
124,3386.304,2023-04-23 18:10:38.770,108.0,0.0024,0.0031,0.0
125,3387.304,2023-04-23 18:10:38.770,108.0,0.0044,0.0052,0.0
126,3388.304,2023-04-23 18:10:38.770,108.0,0.0026,0.003,0.0
127,3389.304,2023-04-23 18:10:38.770,108.0,0.0021,0.0025,0.0
128,3390.304,2023-04-23 18:10:38.770,108.0,0.0023,0.0027,0.0
129,3391.304,2023-04-23 18:10:38.770,108.0,0.0019,0.0023,0.0
130,3392.304,2023-04-23 18:10:38.770,108.0,0.0024,0.0028,0.0
131,3393.304,2023-04-23 18:10:38.770,108.0,0.0025,0.0032,0.0
132,3394.304,,108.0,0.0037,0.0045,0.0
133,3395.304,2023-04-23 18:10:38.770,108.0,0.0023,0.0027,0.0
134,3396.304,2023-04-23 18:10:38.770,108.0,0.0037,0.0046,0.0
135,3397.304,2023-04-23 18:10:38.770,108.0,0.0035,0.0042,0.0
136,3398.304,2023-04-23 18:10:38.770,108.0,0.0031,0.0038,0.0
137,3399.304,2023-04-23 18:10:38.770,109.0,0.0029,0.0036,0.0
138,3400.304,2023-04-23 18:10:38.770,110.0,0.0046,0.0055,0.0
139,3401.304,2023-04-23 18:10:38.770,110.0,0.0047,0.0057,0.0
140,3402.304,2023-04-23 18:10:38.770,109.0,0.0037,0.0043,0.0
141,3403.304,2023-04-23 18:10:38.770,109.0,0.0029,0.0034,0.0
142,3404.304,2023-04-23 18:10:38.770,108.0,0.0022,0.0025,0.0
143,3405.304,2023-04-23 18:10:38.770,107.0,0.0018,0.0022,0.0
144,3406.304,2023-04-23 18:10:38.770,106.0,0.0022,0.0024,0.0
145,3407.304,2023-04-23 18:10:38.770,107.0,0.0035,0.0042,0.0
146,3408.304,2023-04-23 18:10:38.770,106.0,0.0051,0.0059,0.0
147,3409.304,2023-04-23 18:10:38.770,106.0,0.0036,0.0043,0.0
148,3410.304,2023-04-23 18:10:38.770,107.0,0.003,0.0035,0.0
149,3411.304,2023-04-23 18:10:38.770,107.0,0.0026,0.0031,0.0
150,3412.304,2023-04-23 18:10:38.770,107.0,0.0058,0.0076,0.0
151,3413.304,2023-04-23 18:10:38.770,107.0,0.0039,0.0047,0.0
152,3414.304,2023-04-23 18:10:38.770,107.0,0.0023,0.0029,0.0
153,3415.304,2023-04-23 18:10:38.770,107.0,0.0028,0.0033,0.0
154,3416.304,2023-04-23 18:10:38.770,107.0,0.0022,0.0026,0.0
155,3417.304,2023-04-23 18:10:38.770,106.0,0.0022,0.0026,0.0
156,3418.304,2023-04-23 18:10:38.770,106.0,0.0022,0.0026,0.0
157,3419.304,2023-04-23 18:10:38.770,106.0,0.002,0.0024,0.0
158,3420.304,2023-04-23 18:10:38.770,106.0,0.0019,0.0022,0.0
159,3421.304,2023-04-23 18:10:38.770,106.0,0.0022,0.0025,0.0
160,3422.304,2023-04-23 18:10:38.770,106.0,0.0022,0.0025,0.0
161,3423.304,2023-04-23 18:10:38.770,106.0,0.0023,0.0026,0.0
162,3424.304,2023-04-23 18:10:38.770,106.0,0.0112,0.0138,0.0
163,3425.304,2023-04-23 18:10:38.770,106.0,0.0134,0.0154,0.0
164,3426.304,2023-04-23 18:10:38.770,106.0,0.0074,0.0098,0.0
165,3427.304,2023-04-23 18:10:38.770,106.0,0.0039,0.0045,0.0
166,3428.304,2023-04-23 18:10:38.770,106.0,0.0029,0.0035,0.0
167,3429.304,2023-04-23 18:10:38.770,105.0,0.0101,0.0131,0.0
168,3430.304,2023-04-23 18:10:38.770,105.0,0.0148,0.0213,0.0
169,3431.304,2023-04-23 18:10:38.770,105.0,0.0139,0.0197,0.0
170,3432.304,2023-04-23 18:10:38.770,105.0,0.0136,0.0231,0.0
171,3433.304,2023-04-23 18:10:38.770,105.0,0.004,0.0058,0.0
172,3434.304,2023-04-23 18:10:38.770,105.0,0.003,0.0037,0.0
173,3435.304,2023-04-23 18:10:38.770,105.0,0.0021,0.0026,0.0
174,3436.304,2023-04-23 18:10:38.770,105.0,0.0031,0.0037,0.0
175,3437.304,2023-04-23 18:10:38.770,105.0,0.007,0.0082,0.0
176,3438.304,2023-04-23 18:10:38.770,104.0,0.0063,0.0077,0.0
177,3439.304,2023-04-23 18:10:38.770,104.0,0.0056,0.0066,0.0
178,3440.304,2023-04-23 18:10:38.770,104.0,0.0057,0.0068,0.0
179,3441.304,2023-04-23 18:10:38.770,104.0,0.007,0.0093,0.0
180,3442.304,2023-04-23 18:10:38.770,104.0,0.0045,0.0055,0.0
181,3443.304,2023-04-23 18:10:38.770,104.0,0.0033,0.0038,0.0
182,3444.304,2023-04-23 18:10:38.770,104.0,0.0041,0.0052,0.0
183,3445.304,2023-04-23 18:10:38.770,104.0,0.0052,0.0068,0.0
184,3446.304,2023-04-23 18:10:38.770,104.0,0.0028,0.0034,0.0
185,3447.304,2023-04-23 18:10:38.770,104.0,0.0034,0.0039,0.0
186,3448.304,2023-04-23 18:10:38.770,104.0,0.0034,0.0038,0.0
187,3449.304,2023-04-23 18:10:38.770,104.0,0.0039,0.0045,0.0
188,3450.304,2023-04-23 18:10:38.770,104.0,0.0027,0.0032,0.0
189,3451.304,2023-04-23 18:10:38.770,104.0,0.002,0.0024,0.0
190,3452.304,2023-04-23 18:10:38.770,104.0,0.0021,0.0024,0.0
191,3453.304,2023-04-23 18:10:38.770,104.0,0.0023,0.0026,0.0
192,3454.304,,104.0,0.0021,0.0024,0.0
193,3455.304,,104.0,0.0021,0.0024,0.0
194,3456.304,,104.0,0.0025,0.0028,0.0
195,3457.304,,104.0,0.0114,0.0162,0.0
196,3458.304,,104.0,0.0117,0.018,0.0
197,3459.304,2023-04-23 18:10:38.770,104.0,0.0151,0.0232,0.0
198,3460.304,2023-04-23 18:10:38.770,104.0,0.0082,0.0117,0.0
199,3461.304,2023-04-23 18:10:38.770,104.0,0.0035,0.0044,0.0
200,3462.304,2023-04-23 18:10:38.770,104.0,0.0054,0.0062,0.0
201,3463.304,2023-04-23 18:10:38.770,104.0,0.0034,0.0039,0.0
202,3464.304,2023-04-23 18:10:38.770,104.0,0.0037,0.0046,0.0
203,3465.304,2023-04-23 18:10:38.770,104.0,0.0038,0.0047,0.0
204,3466.304,2023-04-23 18:10:38.770,104.0,0.0042,0.0049,0.0
205,3467.304,2023-04-23 18:10:38.770,104.0,0.0028,0.0034,0.0
206,3468.304,2023-04-23 18:10:38.770,104.0,0.0032,0.0039,0.0
207,3469.304,2023-04-23 18:10:38.770,105.0,0.0034,0.0041,0.0
208,3470.304,2023-04-23 18:10:38.770,105.0,0.0029,0.0035,0.0
209,3471.304,2023-04-23 18:10:38.770,106.0,0.0023,0.0027,0.0
210,3472.304,2023-04-23 18:10:38.770,105.0,0.0019,0.0023,0.0
211,3473.304,2023-04-23 18:10:38.770,105.0,0.002,0.0023,0.0
212,3474.304,2023-04-23 18:10:38.770,105.0,0.0021,0.0025,0.0
213,3475.304,2023-04-23 18:10:38.770,104.0,0.0021,0.0024,0.0
214,3476.304,2023-04-23 18:10:38.770,104.0,0.0022,0.0026,0.0
215,3477.304,2023-04-23 18:10:38.770,104.0,0.0022,0.0025,0.0
216,3478.304,2023-04-23 18:10:38.770,104.0,0.0024,0.0028,0.0
217,3479.304,2023-04-23 18:10:38.770,104.0,0.0026,0.0031,0.0
218,3480.304,2023-04-23 18:10:38.770,104.0,0.002,0.0024,0.0
219,3481.304,2023-04-23 18:10:38.770,104.0,0.0082,0.0095,0.0
220,3482.304,2023-04-23 18:10:38.770,105.0,0.0036,0.0044,0.0
221,3483.304,2023-04-23 18:10:38.770,105.0,0.0096,0.0115,0.0
222,3484.304,2023-04-23 18:10:38.770,105.0,0.0052,0.0069,0.0
223,3485.304,2023-04-23 18:10:38.770,104.0,0.0034,0.0039,0.0
224,3486.304,2023-04-23 18:10:38.770,104.0,0.0069,0.0078,0.0
225,3487.304,2023-04-23 18:10:38.770,104.0,0.007,0.0082,0.0
226,3488.304,2023-04-23 18:10:38.770,103.0,0.0036,0.0044,0.0
227,3489.304,2023-04-23 18:10:38.770,103.0,0.002,0.0024,0.0
228,3490.304,2023-04-23 18:10:38.770,103.0,0.0023,0.0027,0.0
229,3491.304,2023-04-23 18:10:38.770,103.0,0.0021,0.0025,0.0
230,3492.304,2023-04-23 18:10:38.770,103.0,0.0021,0.0025,0.0
231,3493.304,,103.0,0.0022,0.0027,0.0
232,3494.304,,103.0,0.0022,0.0026,0.0
233,3495.304,,103.0,0.002,0.0024,0.0
234,3496.304,,103.0,0.0023,0.0027,0.0
235,3497.304,,103.0,0.0025,0.0028,0.0
236,3498.304,,103.0,0.0034,0.0041,0.0
237,3499.304,,103.0,0.004,0.0051,0.0
238,3500.304,,103.0,0.0021,0.0025,0.0
239,3501.304,,103.0,0.0022,0.0026,0.0
240,3502.304,2023-04-23 18:10:38.770,103.0,0.0022,0.0025,0.0
241,3503.304,2023-04-23 18:10:38.770,102.0,0.0023,0.0026,0.0
242,3504.304,2023-04-23 18:10:38.770,102.0,0.0022,0.0025,0.0
243,3505.304,2023-04-23 18:10:38.770,102.0,0.0022,0.0026,0.0
244,3506.304,2023-04-23 18:10:38.770,103.0,0.0022,0.0026,0.0
245,3507.304,2023-04-23 18:10:38.770,103.0,0.0021,0.0025,0.0
246,3508.304,2023-04-23 18:10:38.770,103.0,0.0022,0.0026,0.0
247,3509.304,2023-04-23 18:10:38.770,104.0,0.0021,0.0024,0.0
248,3510.304,2023-04-23 18:10:38.770,104.0,0.0021,0.0025,0.0
249,3511.304,2023-04-23 18:10:38.770,104.0,0.002,0.0024,0.0
250,3512.304,2023-04-23 18:10:38.770,104.0,0.0021,0.0025,0.0
251,3513.304,2023-04-23 18:10:38.770,104.0,0.0022,0.0027,0.0
252,3514.304,2023-04-23 18:10:38.770,104.0,0.0021,0.0025,0.0
253,3515.304,2023-04-23 18:10:38.770,104.0,0.0025,0.0029,0.0
254,3516.304,2023-04-23 18:10:38.770,104.0,0.0023,0.0027,0.0
255,3517.304,2023-04-23 18:10:38.770,104.0,0.0025,0.003,0.0
256,3518.304,2023-04-23 18:10:38.770,104.0,0.0023,0.0025,0.0
257,3519.304,2023-04-23 18:10:38.770,103.0,0.002,0.0023,0.0
258,3520.304,2023-04-23 18:10:38.770,104.0,0.0021,0.0024,0.0
259,3521.304,2023-04-23 18:10:38.770,106.0,0.002,0.0024,0.0
260,3522.304,2023-04-23 18:10:38.770,107.0,0.002,0.0023,0.0
261,3523.304,2023-04-23 18:10:38.770,108.0,0.0021,0.0024,0.0
262,3524.304,2023-04-23 18:10:38.770,108.0,0.002,0.0023,0.0
263,3525.304,2023-04-23 18:10:38.770,108.0,0.0023,0.0026,0.0
264,3526.304,2023-04-23 18:10:38.770,108.0,0.0031,0.0039,0.0
265,3527.304,2023-04-23 18:10:38.770,107.0,0.002,0.0023,0.0
266,3528.304,2023-04-23 18:10:38.770,107.0,0.0021,0.0025,0.0
267,3529.304,2023-04-23 18:10:38.770,107.0,0.0019,0.0024,0.0
268,3530.304,2023-04-23 18:10:38.770,107.0,0.0024,0.0027,0.0
269,3531.304,2023-04-23 18:10:38.770,109.0,0.0023,0.0028,0.0
270,3532.304,2023-04-23 18:10:38.770,110.0,0.0034,0.0043,0.0
271,3533.304,2023-04-23 18:10:38.770,109.0,0.004,0.0047,0.0
272,3534.304,2023-04-23 18:10:38.770,109.0,0.003,0.0036,0.0
273,3535.304,2023-04-23 18:10:38.770,109.0,0.0034,0.004,0.0
274,3536.304,2023-04-23 18:10:38.770,109.0,0.0021,0.0026,0.0
275,3537.304,2023-04-23 18:10:38.770,109.0,0.0021,0.0026,0.0
276,3538.304,2023-04-23 18:10:38.770,109.0,0.002,0.0024,0.0
277,3539.304,2023-04-23 18:10:38.770,109.0,0.0024,0.003,0.0
278,3540.304,2023-04-23 18:10:38.770,109.0,0.0028,0.0037,0.0
279,3541.304,2023-04-23 18:10:38.770,109.0,0.0031,0.0036,0.0
280,3542.304,,108.5,0.0025,0.0031,0.0
281,3543.304,2023-04-23 18:10:38.770,108.0,0.0069,0.0091,0.0
282,3544.304,2023-04-23 18:10:38.770,108.0,0.0048,0.0066,0.0
283,3545.304,2023-04-23 18:10:38.770,108.0,0.0037,0.0048,0.0
284,3546.304,2023-04-23 18:10:38.770,108.0,0.0026,0.0029,0.0
285,3547.304,2023-04-23 18:10:38.770,108.0,0.0023,0.0026,0.0
286,3548.304,2023-04-23 18:10:38.770,108.0,0.0022,0.0025,0.0
287,3549.304,2023-04-23 18:10:38.770,108.0,0.0022,0.0026,0.0
288,3550.304,2023-04-23 18:10:38.770,108.0,0.0021,0.0024,0.0
289,3551.304,2023-04-23 18:10:38.770,108.0,0.0023,0.0027,0.0
290,3552.304,2023-04-23 18:10:38.770,108.0,0.0022,0.0025,0.0
291,3553.304,2023-04-23 18:10:38.770,108.0,0.0022,0.0025,0.0
292,3554.304,2023-04-23 18:10:38.770,108.0,0.0019,0.0022,0.0
293,3555.304,,108.5,0.002,0.0023,0.0
294,3556.304,,108.5,0.0022,0.0026,0.0
295,3557.304,,108.5,0.002,0.0023,0.0
296,3558.304,,108.5,0.0019,0.0022,0.0
297,3559.304,2023-04-23 18:10:38.770,109.0,0.0021,0.0024,0.0
298,3560.304,2023-04-23 18:10:38.770,109.0,0.0019,0.0022,0.0
299,3561.304,2023-04-23 18:10:38.770,109.0,0.0024,0.0027,0.0
300,3562.304,2023-04-23 18:10:38.770,109.0,0.002,0.0024,0.0
301,3563.304,2023-04-23 18:10:38.770,109.0,0.002,0.0023,0.0
302,3564.304,,109.5,0.0023,0.0026,0.0
303,3565.304,,109.5,0.0021,0.0024,0.0
304,3566.304,,109.5,0.0021,0.0024,0.0
305,3567.304,,109.5,0.0024,0.0029,0.0
306,3568.304,,109.5,0.0029,0.0032,0.0
307,3569.304,2023-04-23 18:10:38.770,110.0,0.0023,0.0026,0.0
308,3570.304,2023-04-23 18:10:38.770,110.0,0.0023,0.0026,0.0
309,3571.304,2023-04-23 18:10:38.770,110.0,0.0022,0.0026,0.0
310,3572.304,2023-04-23 18:10:38.770,111.0,0.002,0.0024,0.0
311,3573.304,2023-04-23 18:10:38.770,111.0,0.0024,0.0029,0.0
312,3574.304,2023-04-23 18:10:38.770,112.0,0.0021,0.0025,0.0
313,3575.304,2023-04-23 18:10:38.770,113.0,0.0175,0.0199,0.0
314,3576.304,2023-04-23 18:10:38.770,113.0,0.0108,0.0141,0.0
315,3577.304,2023-04-23 18:10:38.770,113.0,0.0038,0.0049,0.0
316,3578.304,2023-04-23 18:10:38.770,114.0,0.0037,0.0045,0.0
317,3579.304,2023-04-23 18:10:38.770,115.0,0.0055,0.0067,0.0
318,3580.304,2023-04-23 18:10:38.770,114.0,0.0082,0.0096,0.0
319,3581.304,2023-04-23 18:10:38.770,115.0,0.0186,0.024,0.0
320,3582.304,2023-04-23 18:10:38.770,115.0,0.0188,0.0313,0.0
321,3583.304,2023-04-23 18:10:38.770,115.0,0.0092,0.0135,0.0
322,3584.304,2023-04-23 18:10:38.770,115.0,0.0073,0.0091,0.0
323,3585.304,2023-04-23 18:10:38.770,116.0,0.0075,0.0095,0.0
324,3586.304,2023-04-23 18:10:38.770,116.0,0.0064,0.0086,0.0
325,3587.304,2023-04-23 18:10:38.770,116.0,0.0061,0.0074,0.0
326,3588.304,2023-04-23 18:10:38.770,117.0,0.0029,0.0034,0.0
327,3589.304,2023-04-23 18:10:38.770,117.0,0.0033,0.0042,0.0
328,3590.304,2023-04-23 18:10:38.770,117.0,0.0049,0.0064,0.0
329,3591.304,2023-04-23 18:10:38.770,117.0,0.0086,0.0104,0.0
330,3592.304,2023-04-23 18:10:38.770,118.0,0.0044,0.0054,0.0
331,3593.304,2023-04-23 18:10:38.770,117.0,0.0059,0.0079,0.0
332,3594.304,2023-04-23 18:10:38.770,117.0,0.0057,0.0077,0.0
333,3595.304,2023-04-23 18:10:38.770,117.0,0.0055,0.0076,0.0
334,3596.304,2023-04-23 18:10:38.770,117.0,0.0091,0.0132,0.0
335,3597.304,2023-04-23 18:10:38.770,118.0,0.0033,0.0037,0.0
336,3598.304,2023-04-23 18:10:38.770,118.0,0.0026,0.003,0.0
337,3599.304,2023-04-23 18:10:38.770,118.0,0.0021,0.0025,0.0
338,3600.304,2023-04-23 18:10:38.770,118.0,0.0021,0.0025,0.0
339,3601.304,2023-04-23 18:10:38.770,118.0,0.0022,0.0026,0.0
340,3602.304,2023-04-23 18:10:38.770,118.0,0.0035,0.0043,0.0
341,3603.304,,118.0,0.0033,0.0038,0.0
342,3604.304,,118.0,0.002,0.0024,0.0
343,3605.304,,118.0,0.0021,0.0025,0.0
344,3606.304,,118.0,0.0029,0.0036,0.0
345,3607.304,,118.0,0.0024,0.0028,0.0
346,3608.304,,118.0,0.0022,0.0026,0.0
347,3609.304,,118.0,0.0022,0.0026,0.0
348,3610.304,,118.0,0.002,0.0024,0.0
349,3611.304,,118.0,0.0023,0.0026,0.0
350,3612.304,,118.0,0.0024,0.0032,0.0
351,3613.304,,118.0,0.0033,0.004,0.0
352,3614.304,2023-04-23 18:10:38.770,118.0,0.0023,0.0029,0.0
353,3615.304,2023-04-23 18:10:38.770,118.0,0.0024,0.0027,0.0
354,3616.304,2023-04-23 18:10:38.770,118.0,0.0029,0.0034,0.0
355,3617.304,2023-04-23 18:10:38.770,118.0,0.0025,0.0028,0.0
356,3618.304,2023-04-23 18:10:38.770,118.0,0.0031,0.0037,0.0
357,3619.304,2023-04-23 18:10:38.770,118.0,0.0027,0.0033,0.0
358,3620.304,2023-04-23 18:10:38.770,118.0,0.0036,0.0042,0.0
359,3621.304,,118.0,0.0021,0.0025,0.0
360,3622.304,,118.0,0.0022,0.0026,0.0
361,3623.304,,118.0,0.0022,0.0026,0.0
362,3624.304,,118.0,0.0021,0.0024,0.0
363,3625.304,,118.0,0.0019,0.0023,0.0
364,3626.304,,118.0,0.0021,0.0024,0.0
365,3627.304,,118.0,0.0021,0.0024,0.0
366,3628.304,,118.0,0.0018,0.0022,0.0
367,3629.304,,118.0,0.0023,0.0026,0.0
368,3630.304,,118.0,0.0018,0.0022,0.0
369,3631.304,,118.0,0.0022,0.0025,0.0
370,3632.304,,118.0,0.0021,0.0024,0.0
