,0,1,2,3,4,cluster
0,0.0169,0.0139,0.0156,0.0186,0.0146,1
0,0.0156,0.0186,0.0146,0.0136,0.0094,1
0,0.0146,0.0136,0.0094,0.0103,0.0124,1
0,0.0094,0.0103,0.0124,0.0076,0.0094,1
0,0.0124,0.0076,0.0094,0.0147,0.007,1
0,0.0094,0.0147,0.007,0.0068,0.0074,1
0,0.007,0.0068,0.0074,0.0098,0.0111,1
0,0.0074,0.0098,0.0111,0.0302,0.0107,2
0,0.0111,0.0302,0.0107,0.0103,0.021,2
0,0.0107,0.0103,0.021,0.0644,0.0575,2
0,0.021,0.0644,0.0575,0.0112,0.0094,4
0,0.0575,0.0112,0.0094,0.0093,0.009,4
0,0.0094,0.0093,0.009,0.0091,0.0077,1
0,0.009,0.0091,0.0077,0.0083,0.0087,1
0,0.0077,0.0083,0.0087,0.0078,0.0308,2
0,0.0087,0.0078,0.0308,0.0094,0.0051,2
0,0.0308,0.0094,0.0051,0.0035,0.0037,2
0,0.0051,0.0035,0.0037,0.0036,0.0052,1
0,0.0037,0.0036,0.0052,0.0052,0.0105,1
0,0.0052,0.0052,0.0105,0.0039,0.0034,1
0,0.0105,0.0039,0.0034,0.0037,0.0035,1
0,0.0034,0.0037,0.0035,0.0033,0.0042,1
0,0.0035,0.0033,0.0042,0.0031,0.0075,1
0,0.0042,0.0031,0.0075,0.0138,0.0157,1
0,0.0075,0.0138,0.0157,0.0163,0.0171,1
0,0.0157,0.0163,0.0171,0.0218,0.0157,1
0,0.0171,0.0218,0.0157,0.0193,0.014,1
0,0.0157,0.0193,0.014,0.0126,0.0177,1
0,0.014,0.0126,0.0177,0.0154,0.0115,1
0,0.0177,0.0154,0.0115,0.0105,0.004,1
0,0.0115,0.0105,0.004,0.0028,0.0043,1
0,0.004,0.0028,0.0043,0.006,0.0071,1
0,0.0043,0.006,0.0071,0.0045,0.0048,1
0,0.0071,0.0045,0.0048,0.0045,0.006,1
0,0.0048,0.0045,0.006,0.013,0.0147,1
0,0.006,0.013,0.0147,0.016,0.0123,1
0,0.0147,0.016,0.0123,0.0079,0.012,1
0,0.0123,0.0079,0.012,0.0167,0.0164,1
0,0.012,0.0167,0.0164,0.0114,0.02,1
0,0.0164,0.0114,0.02,0.0163,0.0099,1
0,0.02,0.0163,0.0099,0.0123,0.009,1
0,0.0099,0.0123,0.009,0.0114,0.0079,1
0,0.009,0.0114,0.0079,0.0116,0.0253,1
0,0.0079,0.0116,0.0253,0.0173,0.017,2
0,0.0253,0.0173,0.017,0.0101,0.0144,1
0,0.017,0.0101,0.0144,0.0294,0.0152,2
0,0.0144,0.0294,0.0152,0.0165,0.0182,2
0,0.0152,0.0165,0.0182,0.0117,0.0179,1
0,0.0182,0.0117,0.0179,0.0171,0.0072,1
0,0.0179,0.0171,0.0072,0.0057,0.005,1
0,0.0072,0.0057,0.005,0.0079,0.0059,1
0,0.005,0.0079,0.0059,0.006,0.0253,2
0,0.0059,0.006,0.0253,0.0162,0.0197,2
0,0.0253,0.0162,0.0197,0.0071,0.0053,2
0,0.0197,0.0071,0.0053,0.0073,0.0068,1
0,0.0053,0.0073,0.0068,0.0132,0.021,1
0,0.0068,0.0132,0.021,0.0228,0.015,1
0,0.021,0.0228,0.015,0.0276,0.0183,2
0,0.015,0.0276,0.0183,0.0101,0.0101,2
0,0.0183,0.0101,0.0101,0.0072,0.0072,1
0,0.0101,0.0072,0.0072,0.0068,0.0146,1
0,0.0072,0.0068,0.0146,0.0168,0.0171,1
0,0.0146,0.0168,0.0171,0.0169,0.0083,1
0,0.0171,0.0169,0.0083,0.0068,0.0051,1
0,0.0083,0.0068,0.0051,0.0054,0.005,1
0,0.0051,0.0054,0.005,0.0063,0.0047,1
0,0.005,0.0063,0.0047,0.0057,0.0052,1
0,0.0047,0.0057,0.0052,0.0052,0.0058,1
0,0.0052,0.0052,0.0058,0.0063,0.0066,1
0,0.0058,0.0063,0.0066,0.0073,0.0073,1
0,0.0066,0.0073,0.0073,0.0057,0.0061,1
0,0.0073,0.0057,0.0061,0.0068,0.0065,1
0,0.0061,0.0068,0.0065,0.0054,0.0063,1
0,0.0065,0.0054,0.0063,0.0058,0.0062,1
0,0.0063,0.0058,0.0062,0.0061,0.0062,1
0,0.0062,0.0061,0.0062,0.0054,0.0084,1
0,0.0062,0.0054,0.0084,0.0111,0.0086,1
0,0.0084,0.0111,0.0086,0.0143,0.0107,1
0,0.0086,0.0143,0.0107,0.0084,0.006,1
0,0.0107,0.0084,0.006,0.0042,0.0036,1
0,0.006,0.0042,0.0036,0.0042,0.0043,1
0,0.0036,0.0042,0.0043,0.0028,0.0058,1
0,0.0043,0.0028,0.0058,0.0093,0.014,1
0,0.0058,0.0093,0.014,0.0081,0.0121,1
0,0.014,0.0081,0.0121,0.0142,0.0091,1
0,0.0121,0.0142,0.0091,0.0086,0.0114,1
0,0.0091,0.0086,0.0114,0.0127,0.0144,1
0,0.0114,0.0127,0.0144,0.0153,0.0112,1
0,0.0144,0.0153,0.0112,0.0101,0.0114,1
0,0.0112,0.0101,0.0114,0.0086,0.0072,1
0,0.0114,0.0086,0.0072,0.0083,0.0191,1
0,0.0072,0.0083,0.0191,0.0103,0.008,1
0,0.0191,0.0103,0.008,0.0271,0.011,2
0,0.008,0.0271,0.011,0.0108,0.0132,2
0,0.011,0.0108,0.0132,0.0187,0.0117,1
0,0.0132,0.0187,0.0117,0.0095,0.0082,1
0,0.0117,0.0095,0.0082,0.0219,0.0123,1
0,0.0082,0.0219,0.0123,0.0097,0.0127,1
0,0.0123,0.0097,0.0127,0.0108,0.0256,1
0,0.0127,0.0108,0.0256,0.0098,0.0132,2
0,0.0256,0.0098,0.0132,0.0112,0.023,2
0,0.0132,0.0112,0.023,0.0106,0.0111,1
0,0.023,0.0106,0.0111,0.0129,0.0148,1
0,0.0111,0.0129,0.0148,0.0107,0.0164,1
0,0.0148,0.0107,0.0164,0.0064,0.0058,1
0,0.0164,0.0064,0.0058,0.012,0.0194,1
0,0.0058,0.012,0.0194,0.0165,0.011,1
0,0.0194,0.0165,0.011,0.0158,0.0172,1
0,0.011,0.0158,0.0172,0.01,0.0167,1
0,0.0172,0.01,0.0167,0.0156,0.0107,1
0,0.0167,0.0156,0.0107,0.0146,0.0161,1
0,0.0107,0.0146,0.0161,0.0104,0.0104,1
0,0.0161,0.0104,0.0104,0.0214,0.0093,2
0,0.0104,0.0214,0.0093,0.0162,0.0171,2
0,0.0093,0.0162,0.0171,0.0139,0.0171,1
0,0.0171,0.0139,0.0171,0.0121,0.0253,1
0,0.0171,0.0121,0.0253,0.0105,0.0223,2
0,0.0253,0.0105,0.0223,0.0101,0.0389,2
0,0.0223,0.0101,0.0389,0.0297,0.0175,2
0,0.0389,0.0297,0.0175,0.0238,0.0157,2
0,0.0175,0.0238,0.0157,0.0103,0.013,1
0,0.0157,0.0103,0.013,0.0508,0.1389,3
0,0.013,0.0508,0.1389,0.1406,0.1625,3
0,0.1389,0.1406,0.1625,0.177,0.1701,3
0,0.1625,0.177,0.1701,0.1001,0.0705,3
0,0.1701,0.1001,0.0705,0.0958,0.1129,3
0,0.0705,0.0958,0.1129,0.1282,0.1175,3
0,0.1129,0.1282,0.1175,0.0982,0.0863,3
0,0.1175,0.0982,0.0863,0.059,0.0944,3
0,0.0863,0.059,0.0944,0.1495,0.1505,3
0,0.0944,0.1495,0.1505,0.1871,0.1728,3
0,0.1505,0.1871,0.1728,0.1154,0.1362,3
0,0.1728,0.1154,0.1362,0.1113,0.0748,3
0,0.1362,0.1113,0.0748,0.0791,0.1103,3
0,0.0748,0.0791,0.1103,0.115,0.0936,3
0,0.1103,0.115,0.0936,0.0944,0.0926,3
0,0.0936,0.0944,0.0926,0.0718,0.016,3
0,0.0926,0.0718,0.016,0.0201,0.0242,4
0,0.016,0.0201,0.0242,0.0182,0.0197,1
0,0.0242,0.0182,0.0197,0.0191,0.0275,1
0,0.0197,0.0191,0.0275,0.0246,0.0332,2
0,0.0275,0.0246,0.0332,0.0331,0.0305,2
0,0.0332,0.0331,0.0305,0.03,0.0274,1
0,0.0305,0.03,0.0274,0.0314,0.027,1
0,0.0274,0.0314,0.027,0.0259,0.0342,2
0,0.027,0.0259,0.0342,0.0292,0.0327,2
0,0.0342,0.0292,0.0327,0.0177,0.0199,2
0,0.0327,0.0177,0.0199,0.0144,0.0128,2
0,0.0199,0.0144,0.0128,0.0129,0.0107,1
0,0.0128,0.0129,0.0107,0.0098,0.0062,1
0,0.0107,0.0098,0.0062,0.0052,0.0081,1
0,0.0062,0.0052,0.0081,0.0105,0.0099,1
0,0.0081,0.0105,0.0099,0.0075,0.009,1
0,0.0099,0.0075,0.009,0.0096,0.0084,1
0,0.009,0.0096,0.0084,0.0068,0.0054,1
0,0.0084,0.0068,0.0054,0.0027,0.0027,1
0,0.0054,0.0027,0.0027,0.0034,0.0075,1
0,0.0027,0.0034,0.0075,0.0083,0.0085,1
0,0.0075,0.0083,0.0085,0.0067,0.0117,1
0,0.0085,0.0067,0.0117,0.0182,0.0151,1
0,0.0117,0.0182,0.0151,0.0115,0.0062,1
0,0.0151,0.0115,0.0062,0.0063,0.0052,1
0,0.0062,0.0063,0.0052,0.0067,0.006,1
0,0.0052,0.0067,0.006,0.0092,0.0148,1
0,0.006,0.0092,0.0148,0.0063,0.0057,1
0,0.0148,0.0063,0.0057,0.0054,0.0053,1
0,0.0057,0.0054,0.0053,0.0106,0.0094,1
0,0.0053,0.0106,0.0094,0.0095,0.0191,1
0,0.0094,0.0095,0.0191,0.032,0.0497,2
0,0.0191,0.032,0.0497,0.0127,0.0104,2
0,0.0497,0.0127,0.0104,0.009,0.0097,2
0,0.0104,0.009,0.0097,0.0101,0.006,1
0,0.0097,0.0101,0.006,0.008,0.0106,1
0,0.006,0.008,0.0106,0.0074,0.0061,1
0,0.0106,0.0074,0.0061,0.0107,0.0099,1
0,0.0061,0.0107,0.0099,0.0065,0.0104,1
0,0.0099,0.0065,0.0104,0.0069,0.0029,1
0,0.0104,0.0069,0.0029,0.0018,0.0019,1
0,0.0029,0.0018,0.0019,0.0021,0.0019,1
0,0.0019,0.0021,0.0019,0.0019,0.0019,1
0,0.0019,0.0019,0.0019,0.002,0.002,1
0,0.0019,0.002,0.002,0.0021,0.0019,1
0,0.002,0.0021,0.0019,0.002,0.002,1
0,0.0019,0.002,0.002,0.0019,0.0078,1
0,0.002,0.0019,0.0078,0.0326,0.0212,2
0,0.0078,0.0326,0.0212,0.025,0.0199,2
0,0.0212,0.025,0.0199,0.0197,0.0196,1
0,0.0199,0.0197,0.0196,0.0158,0.0164,1
0,0.0196,0.0158,0.0164,0.015,0.018,1
0,0.0164,0.015,0.018,0.0149,0.0158,1
0,0.018,0.0149,0.0158,0.0246,0.0017,2
0,0.0158,0.0246,0.0017,0.002,0.0019,2
0,0.0017,0.002,0.0019,0.0017,0.002,1
0,0.0019,0.0017,0.002,0.0019,0.002,1
0,0.002,0.0019,0.002,0.0019,0.002,1
0,0.002,0.0019,0.002,0.0153,0.0057,1
0,0.002,0.0153,0.0057,0.0032,0.0078,1
0,0.0057,0.0032,0.0078,0.0057,0.0031,1
0,0.0078,0.0057,0.0031,0.0033,0.016,1
0,0.0031,0.0033,0.016,0.0034,0.0029,1
0,0.016,0.0034,0.0029,0.0025,0.0074,1
0,0.0029,0.0025,0.0074,0.0034,0.006,1
0,0.0074,0.0034,0.006,0.0037,0.0047,1
0,0.006,0.0037,0.0047,0.0077,0.0037,1
0,0.0047,0.0077,0.0037,0.0026,0.0051,1
0,0.0037,0.0026,0.0051,0.013,0.0259,2
0,0.0051,0.013,0.0259,0.0154,0.0229,2
0,0.0259,0.0154,0.0229,0.0187,0.0299,2
0,0.0229,0.0187,0.0299,0.0146,0.0137,2
0,0.0299,0.0146,0.0137,0.0161,0.0047,2
0,0.0137,0.0161,0.0047,0.0044,0.0055,1
0,0.0047,0.0044,0.0055,0.0042,0.0044,1
0,0.0055,0.0042,0.0044,0.0029,0.0027,1
0,0.0044,0.0029,0.0027,0.0025,0.0025,1
0,0.0027,0.0025,0.0025,0.0027,0.0024,1
0,0.0025,0.0027,0.0024,0.0027,0.0025,1
0,0.0024,0.0027,0.0025,0.0025,0.0026,1
0,0.0025,0.0025,0.0026,0.003,0.0027,1
0,0.0026,0.003,0.0027,0.0029,0.0026,1
0,0.0027,0.0029,0.0026,0.0023,0.0022,1
0,0.0026,0.0023,0.0022,0.0025,0.0024,1
0,0.0022,0.0025,0.0024,0.0026,0.0027,1
0,0.0024,0.0026,0.0027,0.0025,0.003,1
0,0.0027,0.0025,0.003,0.0025,0.0126,1
0,0.003,0.0025,0.0126,0.0187,0.0104,1
0,0.0126,0.0187,0.0104,0.009,0.009,1
0,0.0104,0.009,0.009,0.008,0.0069,1
0,0.009,0.008,0.0069,0.0068,0.0131,1
0,0.0069,0.0068,0.0131,0.0051,0.0069,1
0,0.0131,0.0051,0.0069,0.0097,0.0136,1
0,0.0069,0.0097,0.0136,0.0119,0.0145,1
0,0.0136,0.0119,0.0145,0.0135,0.0206,1
0,0.0145,0.0135,0.0206,0.0179,0.0235,1
0,0.0206,0.0179,0.0235,0.0247,0.0202,1
0,0.0235,0.0247,0.0202,0.0104,0.0139,1
0,0.0202,0.0104,0.0139,0.0163,0.0144,1
0,0.0139,0.0163,0.0144,0.0185,0.0162,1
0,0.0144,0.0185,0.0162,0.0168,0.0246,1
0,0.0162,0.0168,0.0246,0.0102,0.0094,2
0,0.0246,0.0102,0.0094,0.0193,0.0109,2
0,0.0094,0.0193,0.0109,0.0136,0.0139,1
0,0.0109,0.0136,0.0139,0.0064,0.0167,1
0,0.0139,0.0064,0.0167,0.0096,0.0149,1
0,0.0167,0.0096,0.0149,0.0195,0.0053,2
0,0.0149,0.0195,0.0053,0.0187,0.0065,2
0,0.0053,0.0187,0.0065,0.0113,0.0171,2
0,0.0065,0.0113,0.0171,0.0157,0.0142,1
0,0.0171,0.0157,0.0142,0.0156,0.0155,1
0,0.0142,0.0156,0.0155,0.0141,0.0061,1
0,0.0155,0.0141,0.0061,0.0161,0.0068,1
0,0.0061,0.0161,0.0068,0.0173,0.0063,2
0,0.0068,0.0173,0.0063,0.0028,0.0024,1
0,0.0063,0.0028,0.0024,0.0027,0.0033,1
0,0.0024,0.0027,0.0033,0.0024,0.0026,1
0,0.0033,0.0024,0.0026,0.0122,0.0152,1
0,0.0026,0.0122,0.0152,0.012,0.0163,1
0,0.0152,0.012,0.0163,0.0129,0.0102,1
0,0.0163,0.0129,0.0102,0.0122,0.0106,1
0,0.0102,0.0122,0.0106,0.0116,0.0096,1
0,0.0106,0.0116,0.0096,0.0094,0.0098,1
0,0.0096,0.0094,0.0098,0.0104,0.0123,1
0,0.0098,0.0104,0.0123,0.0134,0.0145,1
0,0.0123,0.0134,0.0145,0.0092,0.0106,1
0,0.0145,0.0092,0.0106,0.0088,0.0095,1
0,0.0106,0.0088,0.0095,0.0115,0.0112,1
0,0.0095,0.0115,0.0112,0.01,0.0147,1
0,0.0112,0.01,0.0147,0.0144,0.0171,1
0,0.0147,0.0144,0.0171,0.0161,0.0142,1
0,0.0171,0.0161,0.0142,0.0159,0.0132,1
0,0.0142,0.0159,0.0132,0.0142,0.0143,1
0,0.0132,0.0142,0.0143,0.0107,0.0182,1
0,0.0143,0.0107,0.0182,0.0125,0.0084,1
0,0.0182,0.0125,0.0084,0.0089,0.0108,1
0,0.0084,0.0089,0.0108,0.0177,0.0107,1
0,0.0108,0.0177,0.0107,0.0122,0.0133,1
0,0.0107,0.0122,0.0133,0.013,0.0075,1
0,0.0133,0.013,0.0075,0.0088,0.0145,1
0,0.0075,0.0088,0.0145,0.007,0.0088,1
0,0.0145,0.007,0.0088,0.0169,0.0133,1
0,0.0088,0.0169,0.0133,0.0133,0.0114,1
0,0.0133,0.0133,0.0114,0.009,0.025,2
0,0.0114,0.009,0.025,0.0147,0.0173,2
0,0.025,0.0147,0.0173,0.0174,0.0144,1
0,0.0173,0.0174,0.0144,0.0156,0.0175,1
0,0.0144,0.0156,0.0175,0.0177,0.0164,1
0,0.0175,0.0177,0.0164,0.0135,0.0173,1
0,0.0164,0.0135,0.0173,0.0162,0.0158,1
0,0.0173,0.0162,0.0158,0.0138,0.0132,1
0,0.0158,0.0138,0.0132,0.0131,0.0085,1
0,0.0132,0.0131,0.0085,0.012,0.0105,1
0,0.0085,0.012,0.0105,0.0065,0.0089,1
0,0.0105,0.0065,0.0089,0.0153,0.0162,1
0,0.0089,0.0153,0.0162,0.0134,0.0117,1
0,0.0162,0.0134,0.0117,0.0112,0.0077,1
0,0.0117,0.0112,0.0077,0.0115,0.0102,1
0,0.0077,0.0115,0.0102,0.056,0.0869,2
0,0.0102,0.056,0.0869,0.0509,0.0239,3
0,0.0869,0.0509,0.0239,0.0228,0.0153,4
0,0.0239,0.0228,0.0153,0.0128,0.0128,1
0,0.0153,0.0128,0.0128,0.009,0.0068,1
0,0.0128,0.009,0.0068,0.006,0.0077,1
0,0.0068,0.006,0.0077,0.0093,0.0116,1
0,0.0077,0.0093,0.0116,0.0222,0.0186,1
0,0.0116,0.0222,0.0186,0.0191,0.0227,1
0,0.0186,0.0191,0.0227,0.0154,0.0116,1
0,0.0227,0.0154,0.0116,0.01,0.0124,1
0,0.0116,0.01,0.0124,0.0075,0.0086,1
0,0.0124,0.0075,0.0086,0.0114,0.009,1
0,0.0086,0.0114,0.009,0.0109,0.0173,1
0,0.009,0.0109,0.0173,0.0181,0.0165,1
0,0.0173,0.0181,0.0165,0.0174,0.0197,1
0,0.0165,0.0174,0.0197,0.021,0.0198,1
0,0.0197,0.021,0.0198,0.0187,0.019,1
0,0.0198,0.0187,0.019,0.0181,0.0184,1
0,0.019,0.0181,0.0184,0.0196,0.0184,1
0,0.0184,0.0196,0.0184,0.019,0.0171,1
0,0.0184,0.019,0.0171,0.0155,0.0167,1
0,0.0171,0.0155,0.0167,0.016,0.0152,1
0,0.0167,0.016,0.0152,0.0165,0.0167,1
0,0.0152,0.0165,0.0167,0.0175,0.0162,1
0,0.0167,0.0175,0.0162,0.0153,0.0126,1
0,0.0162,0.0153,0.0126,0.0114,0.0152,1
0,0.0126,0.0114,0.0152,0.0183,0.0222,1
0,0.0152,0.0183,0.0222,0.0232,0.0069,2
0,0.0222,0.0232,0.0069,0.0087,0.0087,2
0,0.0069,0.0087,0.0087,0.0075,0.0133,1
0,0.0087,0.0075,0.0133,0.018,0.0111,1
0,0.0133,0.018,0.0111,0.0056,0.0062,1
0,0.0111,0.0056,0.0062,0.0166,0.0183,1
0,0.0062,0.0166,0.0183,0.0335,0.0323,2
0,0.0183,0.0335,0.0323,0.0264,0.0246,2
0,0.0323,0.0264,0.0246,0.0263,0.0246,1
0,0.0246,0.0263,0.0246,0.0231,0.0594,2
0,0.0246,0.0231,0.0594,0.0486,0.0477,2
0,0.0594,0.0486,0.0477,0.0155,0.0119,4
0,0.0477,0.0155,0.0119,0.0095,0.0083,2
0,0.0119,0.0095,0.0083,0.0097,0.01,1
0,0.0083,0.0097,0.01,0.0143,0.0098,1
0,0.01,0.0143,0.0098,0.0088,0.0115,1
0,0.0098,0.0088,0.0115,0.0227,0.0286,2
0,0.0115,0.0227,0.0286,0.0152,0.0141,2
0,0.0286,0.0152,0.0141,0.0122,0.012,1
0,0.0141,0.0122,0.012,0.0129,0.0173,1
0,0.012,0.0129,0.0173,0.0135,0.015,1
0,0.0173,0.0135,0.015,0.0434,0.0296,2
0,0.015,0.0434,0.0296,0.0169,0.0128,2
0,0.0296,0.0169,0.0128,0.0149,0.025,2
0,0.0128,0.0149,0.025,0.0211,0.0119,1
0,0.025,0.0211,0.0119,0.0132,0.0198,1
0,0.0119,0.0132,0.0198,0.0088,0.0142,1
0,0.0198,0.0088,0.0142,0.0112,0.0129,1
0,0.0142,0.0112,0.0129,0.0105,0.0102,1
0,0.0129,0.0105,0.0102,0.0181,0.0092,1
0,0.0102,0.0181,0.0092,0.0095,0.0149,1
0,0.0092,0.0095,0.0149,0.0109,0.0231,1
0,0.0149,0.0109,0.0231,0.0149,0.0249,2
0,0.0231,0.0149,0.0249,0.0241,0.0242,1
0,0.0249,0.0241,0.0242,0.0341,0.099,2
0,0.0242,0.0341,0.099,0.1687,0.1877,3
0,0.099,0.1687,0.1877,0.1747,0.2427,3
0,0.1877,0.1747,0.2427,0.1536,0.1006,3
0,0.2427,0.1536,0.1006,0.1319,0.1159,3
0,0.1006,0.1319,0.1159,0.1408,0.1114,3
0,0.1159,0.1408,0.1114,0.2376,0.1042,3
0,0.1114,0.2376,0.1042,0.1072,0.1466,3
0,0.1042,0.1072,0.1466,0.2204,0.2218,3
0,0.1466,0.2204,0.2218,0.3114,0.1205,3
0,0.2218,0.3114,0.1205,0.114,0.1473,3
0,0.1205,0.114,0.1473,0.1954,0.1893,3
0,0.1473,0.1954,0.1893,0.1607,0.1114,3
0,0.1893,0.1607,0.1114,0.0276,0.0304,4
0,0.1114,0.0276,0.0304,0.02,0.0118,4
0,0.0304,0.02,0.0118,0.0095,0.0156,2
0,0.0118,0.0095,0.0156,0.0112,0.0149,1
0,0.0156,0.0112,0.0149,0.0157,0.0063,1
0,0.0149,0.0157,0.0063,0.0041,0.0046,1
0,0.0063,0.0041,0.0046,0.0048,0.0309,2
0,0.0046,0.0048,0.0309,0.0128,0.0116,2
0,0.0309,0.0128,0.0116,0.0043,0.0036,2
0,0.0116,0.0043,0.0036,0.0047,0.0083,1
0,0.0036,0.0047,0.0083,0.0174,0.0109,1
0,0.0083,0.0174,0.0109,0.0142,0.0279,2
0,0.0109,0.0142,0.0279,0.0343,0.0341,2
0,0.0279,0.0343,0.0341,0.0301,0.0302,2
0,0.0341,0.0301,0.0302,0.0317,0.0307,1
0,0.0302,0.0317,0.0307,0.0268,0.0284,1
0,0.0307,0.0268,0.0284,0.0272,0.0262,1
0,0.0284,0.0272,0.0262,0.0266,0.0241,1
0,0.0262,0.0266,0.0241,0.0244,0.0262,1
0,0.0241,0.0244,0.0262,0.0064,0.0042,2
