,seconds,date,activity_load_2d,activity_load_3d
317140,"2818,225",[2023-04-23 18:57:35 992],"0,0058","0,0076"
317251,"2819,225",[2023-04-23 18:57:36 992],"0,0066","0,0084"
317365,"2820,225",[2023-04-23 18:57:37 992],"0,01","0,0134"
317480,"2821,225",[2023-04-23 18:57:38 992],"0,0088","0,0127"
317592,"2822,225",[2023-04-23 18:57:39 992],"0,008","0,011"
317703,"2823,225",[2023-04-23 18:57:40 992],"0,0062","0,0085"
317819,"2824,225",[2023-04-23 18:57:41 992],"0,009","0,0126"
317934,"2825,225",[2023-04-23 18:57:42 992],"0,0076","0,0099"
318046,"2826,225",[2023-04-23 18:57:43 992],"0,0051","0,0069"
318160,"2827,225",[2023-04-23 18:57:44 992],"0,0056","0,0076"
318276,"2828,225",[2023-04-23 18:57:45 992],"0,0042","0,0061"
318391,"2829,225",[2023-04-23 18:57:46 992],"0,003","0,0035"
318503,"2830,225",[2023-04-23 18:57:47 992],"0,0033","0,0041"
318616,"2831,225",[2023-04-23 18:57:48 992],"0,0038","0,005"
318730,"2832,225",[2023-04-23 18:57:49 992],"0,0035","0,0046"
318843,"2833,225",[2023-04-23 18:57:50 992],"0,0064","0,0113"
318955,"2834,225",[2023-04-23 18:57:51 992],"0,0044","0,0053"
319069,"2835,225",[2023-04-23 18:57:52 992],"0,0042","0,0056"
319185,"2836,225",[2023-04-23 18:57:53 992],"0,0052","0,0078"
319297,"2837,225",[2023-04-23 18:57:54 992],"0,0343","0,0797"
319409,"2838,225",[2023-04-23 18:57:55 992],"0,0733","0,1454"
319524,"2839,225",[2023-04-23 18:57:56 992],"0,1086","0,185"
319639,"2840,225",[2023-04-23 18:57:57 992],"0,0903","0,1572"
319748,"2841,225",[2023-04-23 18:57:58 992],"0,0344","0,0725"
319864,"2842,225",[2023-04-23 18:57:59 992],"0,0094","0,0111"
319980,"2843,225",[2023-04-23 18:58:00 992],"0,0066","0,0086"
320096,"2844,225",[2023-04-23 18:58:01 992],"0,0064","0,0091"
320209,"2845,225",[2023-04-23 18:58:02 992],"0,0056","0,0082"
320325,"2846,225",[2023-04-23 18:58:03 992],"0,006","0,0077"
320443,"2847,225",[2023-04-23 18:58:04 992],"0,0051","0,0076"
320562,"2848,225",[2023-04-23 18:58:05 992],"0,0045","0,0056"
320674,"2849,225",[2023-04-23 18:58:06 992],"0,0044","0,0058"
320791,"2850,225",[2023-04-23 18:58:07 992],"0,0042","0,0064"
320908,"2851,225",[2023-04-23 18:58:08 992],"0,0059","0,0079"
321024,"2852,225",[2023-04-23 18:58:09 992],"0,0075","0,0115"
321134,"2853,225",[2023-04-23 18:58:10 992],"0,0089","0,0135"
321250,"2854,225",[2023-04-23 18:58:11 992],"0,0067","0,0113"
321364,"2855,225",[2023-04-23 18:58:12 992],"0,0063","0,0088"
321478,"2856,225",[2023-04-23 18:58:13 992],"0,0055","0,0077"
321590,"2857,225",[2023-04-23 18:58:14 992],"0,0051","0,0074"
321705,"2858,225",[2023-04-23 18:58:15 992],"0,007","0,0102"
321821,"2859,225",[2023-04-23 18:58:16 992],"0,0046","0,0056"
321934,"2860,225",[2023-04-23 18:58:17 992],"0,0097","0,0166"
322045,"2861,225",[2023-04-23 18:58:18 992],"0,0064","0,0087"
322161,"2862,225",[2023-04-23 18:58:19 992],"0,0079","0,0123"
322276,"2863,225",[2023-04-23 18:58:20 992],"0,0067","0,0093"
322387,"2864,225",[2023-04-23 18:58:21 992],"0,0076","0,0102"
322501,"2865,225",[2023-04-23 18:58:22 992],"0,0094","0,0115"
322615,"2866,225",[2023-04-23 18:58:23 992],"0,0218","0,0286"
322730,"2867,225",[2023-04-23 18:58:24 992],"0,0295","0,0355"
322841,"2868,225",[2023-04-23 18:58:25 992],"0,0298","0,0347"
322954,"2869,225",[2023-04-23 18:58:26 992],"0,0239","0,0295"
323069,"2870,225",[2023-04-23 18:58:27 992],"0,0272","0,0311"
323181,"2871,225",[2023-04-23 18:58:28 992],"0,0314","0,0804"
323293,"2872,225",[2023-04-23 18:58:29 992],"0,0509","0,1145"
323408,"2873,225",[2023-04-23 18:58:30 992],"0,0321","0,0671"
323523,"2874,225",[2023-04-23 18:58:31 992],"0,0089","0,0131"
323636,"2875,225",[2023-04-23 18:58:32 992],"0,0078","0,0103"
323767,"2876,386",[2023-04-23 18:58:34 153],"0,0068","0,0109"
323882,"2877,386",[2023-04-23 18:58:35 153],"0,0038","0,0053"
323996,"2878,386",[2023-04-23 18:58:36 153],"0,0042","0,006"
324107,"2879,386",[2023-04-23 18:58:37 153],"0,0048","0,0068"
324222,"2880,386",[2023-04-23 18:58:38 153],"0,0043","0,0053"
324336,"2881,386",[2023-04-23 18:58:39 153],"0,0058","0,0082"
324448,"2882,386",[2023-04-23 18:58:40 153],"0,006","0,0086"
324561,"2883,386",[2023-04-23 18:58:41 153],"0,0045","0,0071"
324675,"2884,386",[2023-04-23 18:58:42 153],"0,0064","0,0085"
324790,"2885,386",[2023-04-23 18:58:43 153],"0,005","0,0067"
324905,"2886,386",[2023-04-23 18:58:44 153],"0,0055","0,0074"
325014,"2887,386",[2023-04-23 18:58:45 153],"0,0073","0,0093"
325128,"2888,386",[2023-04-23 18:58:46 153],"0,0098","0,012"
325243,"2889,386",[2023-04-23 18:58:47 153],"0,0067","0,0086"
325358,"2890,386",[2023-04-23 18:58:48 153],"0,0054","0,0077"
325468,"2891,386",[2023-04-23 18:58:49 153],"0,0115","0,0165"
325582,"2892,386",[2023-04-23 18:58:50 153],"0,0072","0,0099"
325698,"2893,386",[2023-04-23 18:58:51 153],"0,0048","0,0067"
325809,"2894,386",[2023-04-23 18:58:52 153],"0,0071","0,0086"
325920,"2895,386",[2023-04-23 18:58:53 153],"0,008","0,011"
326035,"2896,386",[2023-04-23 18:58:54 153],"0,0088","0,011"
326150,"2897,386",[2023-04-23 18:58:55 153],"0,013","0,0172"
326260,"2898,386",[2023-04-23 18:58:56 153],"0,0077","0,0117"
326373,"2899,386",[2023-04-23 18:58:57 153],"0,0067","0,0088"
326486,"2900,386",[2023-04-23 18:58:58 153],"0,0065","0,0091"
326604,"2901,386",[2023-04-23 18:58:59 153],"0,0085","0,0133"
326713,"2902,386",[2023-04-23 18:59:00 153],"0,0083","0,0104"
326826,"2903,386",[2023-04-23 18:59:01 153],"0,0059","0,008"
326940,"2904,386",[2023-04-23 18:59:02 153],"0,0045","0,0062"
327054,"2905,386",[2023-04-23 18:59:03 153],"0,0041","0,0055"
327165,"2906,386",[2023-04-23 18:59:04 153],"0,0055","0,0082"
327280,"2907,386",[2023-04-23 18:59:05 153],"0,0064","0,0095"
327395,"2908,386",[2023-04-23 18:59:06 153],"0,0058","0,009"
327508,"2909,386",[2023-04-23 18:59:07 153],"0,0045","0,0056"
327619,"2910,386",[2023-04-23 18:59:08 153],"0,0044","0,0055"
327735,"2911,386",[2023-04-23 18:59:09 153],"0,0069","0,0097"
327850,"2912,386",[2023-04-23 18:59:10 153],"0,0082","0,0114"
327958,"2913,386",[2023-04-23 18:59:11 153],"0,0049","0,0068"
328073,"2914,386",[2023-04-23 18:59:12 153],"0,0145","0,0198"
328188,"2915,386",[2023-04-23 18:59:13 153],"0,0185","0,0269"
328301,"2916,386",[2023-04-23 18:59:14 153],"0,0068","0,0086"
328413,"2917,386",[2023-04-23 18:59:15 153],"0,0061","0,009"
328526,"2918,386",[2023-04-23 18:59:16 153],"0,0042","0,0058"
328640,"2919,386",[2023-04-23 18:59:17 153],"0,0033","0,0042"
328751,"2920,386",[2023-04-23 18:59:18 153],"0,0037","0,0056"
328864,"2921,386",[2023-04-23 18:59:19 153],"0,0056","0,008"
328978,"2922,386",[2023-04-23 18:59:20 153],"0,0064","0,0106"
329093,"2923,386",[2023-04-23 18:59:21 153],"0,0049","0,0069"
329208,"2924,386",[2023-04-23 18:59:22 153],"0,0073","0,0084"
329316,"2925,386",[2023-04-23 18:59:23 153],"0,0065","0,0083"
329430,"2926,386",[2023-04-23 18:59:24 153],"0,0057","0,0066"
329545,"2927,386",[2023-04-23 18:59:25 153],"0,0061","0,0088"
329660,"2928,386",[2023-04-23 18:59:26 153],"0,0046","0,0063"
329770,"2929,386",[2023-04-23 18:59:27 153],"0,0053","0,0072"
329883,"2930,386",[2023-04-23 18:59:28 153],"0,004","0,0053"
329999,"2931,386",[2023-04-23 18:59:29 153],"0,0067","0,0082"
330111,"2932,386",[2023-04-23 18:59:30 153],"0,006","0,0096"
330222,"2933,386",[2023-04-23 18:59:31 153],"0,0055","0,0082"
330336,"2934,386",[2023-04-23 18:59:32 153],"0,0066","0,0098"
330452,"2935,386",[2023-04-23 18:59:33 153],"0,0061","0,0082"
330561,"2936,386",[2023-04-23 18:59:34 153],"0,0065","0,0099"
330693,"2937,547",[2023-04-23 18:59:35 314],"0,0046","0,0064"
330808,"2938,547",[2023-04-23 18:59:36 314],"0,0058","0,0072"
330921,"2939,547",[2023-04-23 18:59:37 314],"0,0079","0,0105"
331031,"2940,547",[2023-04-23 18:59:38 314],"0,0294","0,077"
331145,"2941,547",[2023-04-23 18:59:39 314],"0,0431","0,11"
331260,"2942,547",[2023-04-23 18:59:40 314],"0,0425","0,0907"
331374,"2943,547",[2023-04-23 18:59:41 314],"0,0108","0,0146"
331489,"2944,547",[2023-04-23 18:59:42 314],"0,0073","0,0106"
331602,"2945,547",[2023-04-23 18:59:43 314],"0,0075","0,0109"
331716,"2946,547",[2023-04-23 18:59:44 314],"0,0069","0,009"
331828,"2947,547",[2023-04-23 18:59:45 314],"0,039","0,0473"
331941,"2948,547",[2023-04-23 18:59:46 314],"0,0417","0,0541"
332057,"2949,547",[2023-04-23 18:59:47 314],"0,043","0,0581"
332170,"2950,547",[2023-04-23 18:59:48 314],"0,0495","0,0628"
332282,"2951,547",[2023-04-23 18:59:49 314],"0,0444","0,0576"
332396,"2952,547",[2023-04-23 18:59:50 314],"0,0376","0,0465"
332511,"2953,547",[2023-04-23 18:59:51 314],"0,0316","0,0403"
332622,"2954,547",[2023-04-23 18:59:52 314],"0,0192","0,0257"
332734,"2955,547",[2023-04-23 18:59:53 314],"0,0188","0,0259"
332848,"2956,547",[2023-04-23 18:59:54 314],"0,0243","0,0321"
332963,"2957,547",[2023-04-23 18:59:55 314],"0,0152","0,0182"
333073,"2958,547",[2023-04-23 18:59:56 314],"0,0076","0,0097"
333184,"2959,547",[2023-04-23 18:59:57 314],"0,0068","0,0093"
333298,"2960,547",[2023-04-23 18:59:58 314],"0,005","0,0064"
333413,"2961,547",[2023-04-23 18:59:59 314],"0,0049","0,0068"
333526,"2962,547",[2023-04-23 19:00:00 314],"0,0079","0,01"
333636,"2963,547",[2023-04-23 19:00:01 314],"0,013","0,0167"
333751,"2964,547",[2023-04-23 19:00:02 314],"0,0097","0,0116"
333866,"2965,547",[2023-04-23 19:00:03 314],"0,0079","0,0108"
333978,"2966,547",[2023-04-23 19:00:04 314],"0,0104","0,0148"
334089,"2967,547",[2023-04-23 19:00:05 314],"0,0062","0,0092"
334204,"2968,547",[2023-04-23 19:00:06 314],"0,0063","0,0081"
334319,"2969,547",[2023-04-23 19:00:07 314],"0,0068","0,0085"
334429,"2970,547",[2023-04-23 19:00:08 314],"0,0085","0,0119"
334541,"2971,547",[2023-04-23 19:00:09 314],"0,0057","0,01"
334656,"2972,547",[2023-04-23 19:00:10 314],"0,0074","0,0102"
334769,"2973,547",[2023-04-23 19:00:11 314],"0,0062","0,0086"
334881,"2974,547",[2023-04-23 19:00:12 314],"0,0045","0,0054"
334995,"2975,547",[2023-04-23 19:00:13 314],"0,0036","0,0043"
335109,"2976,547",[2023-04-23 19:00:14 314],"0,0027","0,0033"
335223,"2977,547",[2023-04-23 19:00:15 314],"0,0036","0,0043"
335336,"2978,547",[2023-04-23 19:00:16 314],"0,0064","0,0074"
335449,"2979,547",[2023-04-23 19:00:17 314],"0,0039","0,0047"
335564,"2980,547",[2023-04-23 19:00:18 314],"0,0023","0,0029"
335675,"2981,547",[2023-04-23 19:00:19 314],"0,0028","0,0034"
335788,"2982,547",[2023-04-23 19:00:20 314],"0,004","0,0059"
335902,"2983,547",[2023-04-23 19:00:21 314],"0,0048","0,0067"
336015,"2984,547",[2023-04-23 19:00:22 314],"0,0037","0,0045"
336126,"2985,547",[2023-04-23 19:00:23 314],"0,0031","0,0036"
336239,"2986,547",[2023-04-23 19:00:24 314],"0,0036","0,007"
336352,"2987,547",[2023-04-23 19:00:25 314],"0,0033","0,0043"
336463,"2988,547",[2023-04-23 19:00:26 314],"0,0048","0,0074"
336575,"2989,547",[2023-04-23 19:00:27 314],"0,0034","0,0044"
336689,"2990,547",[2023-04-23 19:00:28 314],"0,0035","0,0045"
336804,"2991,547",[2023-04-23 19:00:29 314],"0,0024","0,0029"
336914,"2992,547",[2023-04-23 19:00:30 314],"0,0028","0,0037"
337028,"2993,547",[2023-04-23 19:00:31 314],"0,0026","0,0032"
337140,"2994,547",[2023-04-23 19:00:32 314],"0,0028","0,0035"
337255,"2995,547",[2023-04-23 19:00:33 314],"0,0037","0,0044"
337365,"2996,547",[2023-04-23 19:00:34 314],"0,0032","0,0037"
337480,"2997,547",[2023-04-23 19:00:35 314],"0,0107","0,0123"
337615,"2998,708",[2023-04-23 19:00:36 475],"0,0139","0,017"
337732,"2999,708",[2023-04-23 19:00:37 475],"0,0082","0,01"
337843,"3000,708",[2023-04-23 19:00:38 475],"0,0046","0,0056"
337958,"3001,708",[2023-04-23 19:00:39 475],"0,0049","0,0064"
338074,"3002,708",[2023-04-23 19:00:40 475],"0,0047","0,0062"
338188,"3003,708",[2023-04-23 19:00:41 475],"0,0044","0,0057"
338299,"3004,708",[2023-04-23 19:00:42 475],"0,0062","0,0083"
338414,"3005,708",[2023-04-23 19:00:43 475],"0,0077","0,0104"
338528,"3006,708",[2023-04-23 19:00:44 475],"0,0077","0,01"
338643,"3007,708",[2023-04-23 19:00:45 475],"0,0035","0,0041"
338755,"3008,708",[2023-04-23 19:00:46 475],"0,0037","0,005"
338867,"3009,708",[2023-04-23 19:00:47 475],"0,0028","0,0037"
338983,"3010,708",[2023-04-23 19:00:48 475],"0,0022","0,0028"
339094,"3011,708",[2023-04-23 19:00:49 475],"0,0023","0,0027"
339206,"3012,708",[2023-04-23 19:00:50 475],"0,0022","0,0026"
339319,"3013,708",[2023-04-23 19:00:51 475],"0,0023","0,0028"
339434,"3014,708",[2023-04-23 19:00:52 475],"0,0021","0,0025"
339545,"3015,708",[2023-04-23 19:00:53 475],"0,0022","0,0025"
339658,"3016,708",[2023-04-23 19:00:54 475],"0,0021","0,0025"
339773,"3017,708",[2023-04-23 19:00:55 475],"0,0022","0,0026"
339887,"3018,708",[2023-04-23 19:00:56 475],"0,0022","0,0025"
339997,"3019,708",[2023-04-23 19:00:57 475],"0,0019","0,0022"
340110,"3020,708",[2023-04-23 19:00:58 475],"0,002","0,0023"
340224,"3021,708",[2023-04-23 19:00:59 475],"0,0023","0,0025"
340337,"3022,708",[2023-04-23 19:01:00 475],"0,002","0,0023"
340448,"3023,708",[2023-04-23 19:01:01 475],"0,0021","0,0026"
340561,"3024,708",[2023-04-23 19:01:02 475],"0,0022","0,0026"
340677,"3025,708",[2023-04-23 19:01:03 475],"0,002","0,0024"
340787,"3026,708",[2023-04-23 19:01:04 475],"0,002","0,0024"
340901,"3027,708",[2023-04-23 19:01:05 475],"0,0021","0,0025"
341015,"3028,708",[2023-04-23 19:01:06 475],"0,0018","0,0023"
341129,"3029,708",[2023-04-23 19:01:07 475],"0,0019","0,0024"
341237,"3030,708",[2023-04-23 19:01:08 475],"0,0019","0,0022"
341352,"3031,708",[2023-04-23 19:01:09 475],"0,0021","0,0024"
341465,"3032,708",[2023-04-23 19:01:10 475],"0,0022","0,0025"
341578,"3033,708",[2023-04-23 19:01:11 475],"0,0023","0,0026"
341688,"3034,708",[2023-04-23 19:01:12 475],"0,0019","0,0023"
341800,"3035,708",[2023-04-23 19:01:13 475],"0,0022","0,0026"
341914,"3036,708",[2023-04-23 19:01:14 475],"0,0019","0,0022"
342028,"3037,708",[2023-04-23 19:01:15 475],"0,0024","0,0029"
342138,"3038,708",[2023-04-23 19:01:16 475],"0,0023","0,0026"
342252,"3039,708",[2023-04-23 19:01:17 475],"0,002","0,0024"
342365,"3040,708",[2023-04-23 19:01:18 475],"0,0022","0,0025"
342480,"3041,708",[2023-04-23 19:01:19 475],"0,0021","0,0025"
342587,"3042,708",[2023-04-23 19:01:20 475],"0,002","0,0023"
342702,"3043,708",[2023-04-23 19:01:21 475],"0,0021","0,0025"
342815,"3044,708",[2023-04-23 19:01:22 475],"0,0023","0,0026"
342928,"3045,708",[2023-04-23 19:01:23 475],"0,0022","0,0025"
343041,"3046,708",[2023-04-23 19:01:24 475],"0,0023","0,0027"
343154,"3047,708",[2023-04-23 19:01:25 475],"0,0021","0,0026"
343268,"3048,708",[2023-04-23 19:01:26 475],"0,0021","0,0026"
343380,"3049,708",[2023-04-23 19:01:27 475],"0,0021","0,0024"
343492,"3050,708",[2023-04-23 19:01:28 475],"0,002","0,0025"
343606,"3051,708",[2023-04-23 19:01:29 475],"0,0017","0,0021"
343720,"3052,708",[2023-04-23 19:01:30 475],"0,0024","0,0028"
343831,"3053,708",[2023-04-23 19:01:31 475],"0,0019","0,0023"
343946,"3054,708",[2023-04-23 19:01:32 475],"0,0019","0,0023"
344059,"3055,708",[2023-04-23 19:01:33 475],"0,0023","0,0027"
344174,"3056,708",[2023-04-23 19:01:34 475],"0,0037","0,0047"
344284,"3057,708",[2023-04-23 19:01:35 475],"0,0132","0,0159"
344398,"3058,708",[2023-04-23 19:01:36 475],"0,0228","0,0292"
344530,"3059,870",[2023-04-23 19:01:37 637],"0,018","0,0243"
344642,"3060,870",[2023-04-23 19:01:38 637],"0,0182","0,0263"
344754,"3061,870",[2023-04-23 19:01:39 637],"0,0118","0,016"
344869,"3062,870",[2023-04-23 19:01:40 637],"0,0063","0,0106"
344984,"3063,870",[2023-04-23 19:01:41 637],"0,0023","0,003"
345094,"3064,870",[2023-04-23 19:01:42 637],"0,0029","0,0034"
345207,"3065,870",[2023-04-23 19:01:43 637],"0,0035","0,0043"
345322,"3066,870",[2023-04-23 19:01:44 637],"0,0029","0,0034"
345435,"3067,870",[2023-04-23 19:01:45 637],"0,0027","0,0033"
345546,"3068,870",[2023-04-23 19:01:46 637],"0,0023","0,0029"
345662,"3069,870",[2023-04-23 19:01:47 637],"0,0023","0,0029"
345777,"3070,870",[2023-04-23 19:01:48 637],"0,0029","0,0035"
345888,"3071,870",[2023-04-23 19:01:49 637],"0,0043","0,0061"
346001,"3072,870",[2023-04-23 19:01:50 637],"0,004","0,005"
346116,"3073,870",[2023-04-23 19:01:51 637],"0,004","0,0062"
346229,"3074,870",[2023-04-23 19:01:52 637],"0,0031","0,0041"
346343,"3075,870",[2023-04-23 19:01:53 637],"0,0026","0,0035"
346454,"3076,870",[2023-04-23 19:01:54 637],"0,0028","0,0033"
346568,"3077,870",[2023-04-23 19:01:55 637],"0,0024","0,0028"
346682,"3078,870",[2023-04-23 19:01:56 637],"0,0033","0,0041"
346797,"3079,870",[2023-04-23 19:01:57 637],"0,0041","0,0058"
346908,"3080,870",[2023-04-23 19:01:58 637],"0,0048","0,0069"
347023,"3081,870",[2023-04-23 19:01:59 637],"0,0038","0,0048"
347136,"3082,870",[2023-04-23 19:02:00 637],"0,0035","0,0046"
347247,"3083,870",[2023-04-23 19:02:01 637],"0,0039","0,0053"
347361,"3084,870",[2023-04-23 19:02:02 637],"0,0037","0,005"
347474,"3085,870",[2023-04-23 19:02:03 637],"0,0051","0,0066"
347587,"3086,870",[2023-04-23 19:02:04 637],"0,0072","0,0089"
347698,"3087,870",[2023-04-23 19:02:05 637],"0,004","0,0053"
347812,"3088,870",[2023-04-23 19:02:06 637],"0,0075","0,0099"
347926,"3089,870",[2023-04-23 19:02:07 637],"0,008","0,0088"
348039,"3090,870",[2023-04-23 19:02:08 637],"0,0204","0,0443"
348149,"3091,870",[2023-04-23 19:02:09 637],"0,0226","0,0707"
348266,"3092,870",[2023-04-23 19:02:10 637],"0,0267","0,0882"
348381,"3093,870",[2023-04-23 19:02:11 637],"0,0265","0,0745"
348496,"3094,870",[2023-04-23 19:02:12 637],"0,0316","0,0609"
348610,"3095,870",[2023-04-23 19:02:13 637],"0,0085","0,0143"
348725,"3096,870",[2023-04-23 19:02:14 637],"0,0071","0,011"
348840,"3097,870",[2023-04-23 19:02:15 637],"0,0253","0,0307"
348955,"3098,870",[2023-04-23 19:02:16 637],"0,0323","0,0401"
349071,"3099,870",[2023-04-23 19:02:17 637],"0,0928","0,1157"
349188,"3100,870",[2023-04-23 19:02:18 637],"0,0122","0,0165"
349305,"3101,870",[2023-04-23 19:02:19 637],"0,0071","0,0107"
349413,"3102,870",[2023-04-23 19:02:20 637],"0,0052","0,0066"
349528,"3103,870",[2023-04-23 19:02:21 637],"0,0073","0,009"
349643,"3104,870",[2023-04-23 19:02:22 637],"0,0084","0,0113"
349755,"3105,870",[2023-04-23 19:02:23 637],"0,0062","0,0083"
349864,"3106,870",[2023-04-23 19:02:24 637],"0,0053","0,0071"
349979,"3107,870",[2023-04-23 19:02:25 637],"0,0065","0,0093"
350093,"3108,870",[2023-04-23 19:02:26 637],"0,005","0,0067"
350202,"3109,870",[2023-04-23 19:02:27 637],"0,0044","0,006"
350315,"3110,870",[2023-04-23 19:02:28 637],"0,0078","0,0096"
350431,"3111,870",[2023-04-23 19:02:29 637],"0,0098","0,0112"
350544,"3112,870",[2023-04-23 19:02:30 637],"0,0099","0,0114"
350658,"3113,870",[2023-04-23 19:02:31 637],"0,0104","0,0123"
350769,"3114,870",[2023-04-23 19:02:32 637],"0,0073","0,0086"
350884,"3115,870",[2023-04-23 19:02:33 637],"0,0084","0,0107"
350998,"3116,870",[2023-04-23 19:02:34 637],"0,0126","0,0162"
351112,"3117,870",[2023-04-23 19:02:35 637],"0,0115","0,0153"
351222,"3118,870",[2023-04-23 19:02:36 637],"0,0131","0,019"
351337,"3119,870",[2023-04-23 19:02:37 637],"0,0075","0,0107"
351470,"3121,031",[2023-04-23 19:02:38 798],"0,0066","0,0089"
351582,"3122,031",[2023-04-23 19:02:39 798],"0,0077","0,0102"
351695,"3123,031",[2023-04-23 19:02:40 798],"0,0074","0,0098"
351810,"3124,031",[2023-04-23 19:02:41 798],"0,0068","0,01"
351923,"3125,031",[2023-04-23 19:02:42 798],"0,0057","0,0071"
352034,"3126,031",[2023-04-23 19:02:43 798],"0,0097","0,0118"
352148,"3127,031",[2023-04-23 19:02:44 798],"0,0149","0,0213"
352262,"3128,031",[2023-04-23 19:02:45 798],"0,0071","0,0086"
352375,"3129,031",[2023-04-23 19:02:46 798],"0,0022","0,0026"
352486,"3130,031",[2023-04-23 19:02:47 798],"0,0026","0,003"
352601,"3131,031",[2023-04-23 19:02:48 798],"0,0023","0,0026"
352715,"3132,031",[2023-04-23 19:02:49 798],"0,0022","0,0026"
352825,"3133,031",[2023-04-23 19:02:50 798],"0,0026","0,0031"
352938,"3134,031",[2023-04-23 19:02:51 798],"0,0036","0,0044"
353053,"3135,031",[2023-04-23 19:02:52 798],"0,0031","0,0037"
353165,"3136,031",[2023-04-23 19:02:53 798],"0,0024","0,0029"
353278,"3137,031",[2023-04-23 19:02:54 798],"0,003","0,0036"
353391,"3138,031",[2023-04-23 19:02:55 798],"0,0031","0,0037"
353506,"3139,031",[2023-04-23 19:02:56 798],"0,0033","0,0042"
353618,"3140,031",[2023-04-23 19:02:57 798],"0,0046","0,0061"
353732,"3141,031",[2023-04-23 19:02:58 798],"0,0029","0,0036"
353846,"3142,031",[2023-04-23 19:02:59 798],"0,0076","0,011"
353961,"3143,031",[2023-04-23 19:03:00 798],"0,0177","0,0233"
354072,"3144,031",[2023-04-23 19:03:01 798],"0,0414","0,0701"
354185,"3145,031",[2023-04-23 19:03:02 798],"0,2893","0,3406"
354301,"3146,031",[2023-04-23 19:03:03 798],"0,0514","0,0753"
354415,"3147,031",[2023-04-23 19:03:04 798],"0,0746","0,1103"
354525,"3148,031",[2023-04-23 19:03:05 798],"0,0905","0,1642"
354640,"3149,031",[2023-04-23 19:03:06 798],"0,1185","0,215"
354756,"3150,031",[2023-04-23 19:03:07 798],"0,0984","0,1632"
354869,"3151,031",[2023-04-23 19:03:08 798],"0,1032","0,1747"
354982,"3152,031",[2023-04-23 19:03:09 798],"0,1386","0,2514"
355093,"3153,031",[2023-04-23 19:03:10 798],"0,1436","0,243"
355209,"3154,031",[2023-04-23 19:03:11 798],"0,1515","0,2365"
355323,"3155,031",[2023-04-23 19:03:12 798],"0,0655","0,1141"
355434,"3156,031",[2023-04-23 19:03:13 798],"0,0714","0,1026"
355547,"3157,031",[2023-04-23 19:03:14 798],"0,112","0,1774"
355664,"3158,031",[2023-04-23 19:03:15 798],"0,1537","0,2856"
355780,"3159,031",[2023-04-23 19:03:16 798],"0,1108","0,2179"
355893,"3160,031",[2023-04-23 19:03:17 798],"0,0879","0,1609"
356010,"3161,031",[2023-04-23 19:03:18 798],"0,0572","0,111"
356127,"3162,031",[2023-04-23 19:03:19 798],"0,0065","0,008"
356242,"3163,031",[2023-04-23 19:03:20 798],"0,0062","0,0081"
356358,"3164,031",[2023-04-23 19:03:21 798],"0,0091","0,011"
356475,"3165,031",[2023-04-23 19:03:22 798],"0,0075","0,0106"
356593,"3166,031",[2023-04-23 19:03:23 798],"0,0048","0,006"
356707,"3167,031",[2023-04-23 19:03:24 798],"0,0032","0,0036"
356821,"3168,031",[2023-04-23 19:03:25 798],"0,0032","0,0039"
356937,"3169,031",[2023-04-23 19:03:26 798],"0,0029","0,0035"
357052,"3170,031",[2023-04-23 19:03:27 798],"0,003","0,0035"
357162,"3171,031",[2023-04-23 19:03:28 798],"0,0029","0,0035"
357277,"3172,031",[2023-04-23 19:03:29 798],"0,0039","0,0045"
357393,"3173,031",[2023-04-23 19:03:30 798],"0,004","0,005"
357507,"3174,031",[2023-04-23 19:03:31 798],"0,0044","0,0055"
357620,"3175,031",[2023-04-23 19:03:32 798],"0,0032","0,0036"
357736,"3176,031",[2023-04-23 19:03:33 798],"0,0028","0,0033"
357852,"3177,031",[2023-04-23 19:03:34 798],"0,0032","0,0037"
357964,"3178,031",[2023-04-23 19:03:35 798],"0,0028","0,0033"
358076,"3179,031",[2023-04-23 19:03:36 798],"0,0034","0,0038"
358193,"3180,031",[2023-04-23 19:03:37 798],"0,003","0,0034"
358308,"3181,031",[2023-04-23 19:03:38 798],"0,0028","0,0032"
358437,"3182,193",[2023-04-23 19:03:39 960],"0,0028","0,0032"
358552,"3183,193",[2023-04-23 19:03:40 960],"0,0027","0,0032"
358668,"3184,193",[2023-04-23 19:03:41 960],"0,0027","0,0032"
358784,"3185,193",[2023-04-23 19:03:42 960],"0,0029","0,0032"
358894,"3186,193",[2023-04-23 19:03:43 960],"0,0027","0,0031"
359009,"3187,193",[2023-04-23 19:03:44 960],"0,0082","0,0115"
359125,"3188,193",[2023-04-23 19:03:45 960],"0,0127","0,0184"
359240,"3189,193",[2023-04-23 19:03:46 960],"0,0038","0,0049"
359352,"3190,193",[2023-04-23 19:03:47 960],"0,013","0,016"
359464,"3191,193",[2023-04-23 19:03:48 960],"0,0105","0,0132"
359580,"3192,193",[2023-04-23 19:03:49 960],"0,015","0,02"
359695,"3193,193",[2023-04-23 19:03:50 960],"0,0217","0,036"
359804,"3194,193",[2023-04-23 19:03:51 960],"0,0043","0,0055"
359922,"3195,193",[2023-04-23 19:03:52 960],"0,003","0,0037"
360036,"3196,193",[2023-04-23 19:03:53 960],"0,0024","0,0028"
360151,"3197,193",[2023-04-23 19:03:54 960],"0,0027","0,0033"
