,seconds,date,hr
429391,"3822,302",[2023-04-23 19:13:56 551],74.0
429447,"3822,802",[2023-04-23 19:13:57 051],74.0
429504,"3823,302",[2023-04-23 19:13:57 551],74.0
429560,"3823,802",[2023-04-23 19:13:58 051],75.0
429616,"3824,302",[2023-04-23 19:13:58 551],74.0
429674,"3824,802",[2023-04-23 19:13:59 051],74.0
429729,"3825,302",[2023-04-23 19:13:59 551],72.0
429785,"3825,802",[2023-04-23 19:14:00 051],72.0
429839,"3826,302",[2023-04-23 19:14:00 551],71.0
429895,"3826,802",[2023-04-23 19:14:01 051],70.0
429952,"3827,302",[2023-04-23 19:14:01 551],70.0
430008,"3827,802",[2023-04-23 19:14:02 051],69.0
430065,"3828,302",[2023-04-23 19:14:02 551],69.0
430122,"3828,802",[2023-04-23 19:14:03 051],69.0
430178,"3829,302",[2023-04-23 19:14:03 551],69.0
430234,"3829,802",[2023-04-23 19:14:04 051],68.0
430288,"3830,302",[2023-04-23 19:14:04 551],68.0
430345,"3830,802",[2023-04-23 19:14:05 051],69.0
430400,"3831,302",[2023-04-23 19:14:05 551],68.0
430458,"3831,802",[2023-04-23 19:14:06 051],68.0
430514,"3832,302",[2023-04-23 19:14:06 551],67.0
430571,"3832,802",[2023-04-23 19:14:07 051],67.0
430623,"3833,302",[2023-04-23 19:14:07 551],67.0
430678,"3833,802",[2023-04-23 19:14:08 051],66.0
430735,"3834,302",[2023-04-23 19:14:08 551],66.0
430791,"3834,802",[2023-04-23 19:14:09 051],66.0
430848,"3835,302",[2023-04-23 19:14:09 551],67.0
430904,"3835,802",[2023-04-23 19:14:10 051],67.0
430961,"3836,302",[2023-04-23 19:14:10 551],68.0
431018,"3836,802",[2023-04-23 19:14:11 051],68.0
431070,"3837,302",[2023-04-23 19:14:11 551],68.0
431127,"3837,802",[2023-04-23 19:14:12 051],68.0
431183,"3838,302",[2023-04-23 19:14:12 551],69.0
431240,"3838,802",[2023-04-23 19:14:13 051],69.0
431297,"3839,302",[2023-04-23 19:14:13 551],70.0
431353,"3839,802",[2023-04-23 19:14:14 051],70.0
431410,"3840,302",[2023-04-23 19:14:14 551],69.0
431463,"3840,802",[2023-04-23 19:14:15 051],69.0
431519,"3841,302",[2023-04-23 19:14:15 551],67.0
431576,"3841,802",[2023-04-23 19:14:16 051],67.0
431632,"3842,302",[2023-04-23 19:14:16 551],66.0
431689,"3842,802",[2023-04-23 19:14:17 051],65.0
431745,"3843,302",[2023-04-23 19:14:17 551],65.0
431802,"3843,802",[2023-04-23 19:14:18 051],64.0
431858,"3844,302",[2023-04-23 19:14:18 551],64.0
431916,"3844,802",[2023-04-23 19:14:19 051],63.0
431968,"3845,302",[2023-04-23 19:14:19 551],64.0
432024,"3845,802",[2023-04-23 19:14:20 051],64.0
432079,"3846,302",[2023-04-23 19:14:20 551],66.0
432137,"3846,802",[2023-04-23 19:14:21 051],67.0
432193,"3847,302",[2023-04-23 19:14:21 551],68.0
432250,"3847,802",[2023-04-23 19:14:22 051],68.0
432307,"3848,302",[2023-04-23 19:14:22 551],68.0
432362,"3848,802",[2023-04-23 19:14:23 051],68.0
432416,"3849,302",[2023-04-23 19:14:23 551],68.0
432473,"3849,802",[2023-04-23 19:14:24 051],69.0
432529,"3850,302",[2023-04-23 19:14:24 551],69.0
432586,"3850,802",[2023-04-23 19:14:25 051],69.0
432642,"3851,302",[2023-04-23 19:14:25 551],69.0
432699,"3851,802",[2023-04-23 19:14:26 051],69.0
432756,"3852,302",[2023-04-23 19:14:26 551],69.0
432809,"3852,802",[2023-04-23 19:14:27 051],68.0
432864,"3853,302",[2023-04-23 19:14:27 551],69.0
432920,"3853,802",[2023-04-23 19:14:28 051],69.0
432977,"3854,302",[2023-04-23 19:14:28 551],71.0
433034,"3854,802",[2023-04-23 19:14:29 051],71.0
433090,"3855,302",[2023-04-23 19:14:29 551],72.0
433147,"3855,802",[2023-04-23 19:14:30 051],73.0
433203,"3856,302",[2023-04-23 19:14:30 551],73.0
433257,"3856,802",[2023-04-23 19:14:31 051],74.0
433314,"3857,302",[2023-04-23 19:14:31 551],75.0
433371,"3857,802",[2023-04-23 19:14:32 051],75.0
433427,"3858,302",[2023-04-23 19:14:32 551],76.0
433483,"3858,802",[2023-04-23 19:14:33 051],76.0
433541,"3859,302",[2023-04-23 19:14:33 551],77.0
433598,"3859,802",[2023-04-23 19:14:34 051],77.0
433650,"3860,302",[2023-04-23 19:14:34 551],78.0
433706,"3860,802",[2023-04-23 19:14:35 051],79.0
433764,"3861,302",[2023-04-23 19:14:35 551],79.0
433820,"3861,802",[2023-04-23 19:14:36 051],79.0
433876,"3862,302",[2023-04-23 19:14:36 551],78.0
433933,"3862,802",[2023-04-23 19:14:37 051],77.0
433990,"3863,302",[2023-04-23 19:14:37 551],76.0
434043,"3863,802",[2023-04-23 19:14:38 051],77.0
434099,"3864,302",[2023-04-23 19:14:38 551],77.0
434155,"3864,802",[2023-04-23 19:14:39 051],77.0
434212,"3865,302",[2023-04-23 19:14:39 551],77.0
434268,"3865,802",[2023-04-23 19:14:40 051],77.0
434325,"3866,302",[2023-04-23 19:14:40 551],77.0
434382,"3866,802",[2023-04-23 19:14:41 051],76.0
434438,"3867,302",[2023-04-23 19:14:41 551],76.0
434491,"3867,802",[2023-04-23 19:14:42 051],75.0
434548,"3868,302",[2023-04-23 19:14:42 551],74.0
434605,"3868,802",[2023-04-23 19:14:43 051],73.0
434661,"3869,302",[2023-04-23 19:14:43 551],72.0
434718,"3869,802",[2023-04-23 19:14:44 051],71.0
434774,"3870,302",[2023-04-23 19:14:44 551],70.0
434832,"3870,802",[2023-04-23 19:14:45 051],70.0
434885,"3871,302",[2023-04-23 19:14:45 551],68.0
434941,"3871,802",[2023-04-23 19:14:46 051],67.0
434997,"3872,302",[2023-04-23 19:14:46 551],66.0
435054,"3872,802",[2023-04-23 19:14:47 051],66.0
435112,"3873,302",[2023-04-23 19:14:47 551],66.0
435167,"3873,802",[2023-04-23 19:14:48 051],66.0
435224,"3874,302",[2023-04-23 19:14:48 551],66.0
435277,"3874,802",[2023-04-23 19:14:49 051],67.0
435334,"3875,302",[2023-04-23 19:14:49 551],67.0
435389,"3875,802",[2023-04-23 19:14:50 051],67.0
435447,"3876,302",[2023-04-23 19:14:50 551],67.0
435503,"3876,802",[2023-04-23 19:14:51 051],68.0
435560,"3877,302",[2023-04-23 19:14:51 551],68.0
435616,"3877,802",[2023-04-23 19:14:52 051],69.0
435673,"3878,302",[2023-04-23 19:14:52 551],69.0
435726,"3878,802",[2023-04-23 19:14:53 051],70.0
435783,"3879,302",[2023-04-23 19:14:53 551],71.0
435839,"3879,802",[2023-04-23 19:14:54 051],71.0
435896,"3880,302",[2023-04-23 19:14:54 551],73.0
435953,"3880,802",[2023-04-23 19:14:55 051],74.0
436010,"3881,302",[2023-04-23 19:14:55 551],76.0
436066,"3881,802",[2023-04-23 19:14:56 051],77.0
436124,"3882,302",[2023-04-23 19:14:56 551],78.0
436179,"3882,802",[2023-04-23 19:14:57 051],79.0
436233,"3883,302",[2023-04-23 19:14:57 551],79.0
436289,"3883,802",[2023-04-23 19:14:58 051],80.0
436345,"3884,302",[2023-04-23 19:14:58 551],79.0
436402,"3884,802",[2023-04-23 19:14:59 051],79.0
436459,"3885,302",[2023-04-23 19:14:59 551],78.0
436515,"3885,802",[2023-04-23 19:15:00 051],77.0
436572,"3886,302",[2023-04-23 19:15:00 551],77.0
436626,"3886,802",[2023-04-23 19:15:01 051],76.0
436682,"3887,302",[2023-04-23 19:15:01 551],76.0
436738,"3887,802",[2023-04-23 19:15:02 051],75.0
436795,"3888,302",[2023-04-23 19:15:02 551],74.0
436851,"3888,802",[2023-04-23 19:15:03 051],74.0
436907,"3889,302",[2023-04-23 19:15:03 551],73.0
436964,"3889,802",[2023-04-23 19:15:04 051],72.0
437020,"3890,302",[2023-04-23 19:15:04 551],72.0
437074,"3890,802",[2023-04-23 19:15:05 051],72.0
437130,"3891,302",[2023-04-23 19:15:05 551],72.0
437186,"3891,802",[2023-04-23 19:15:06 051],72.0
437244,"3892,302",[2023-04-23 19:15:06 551],72.0
437300,"3892,802",[2023-04-23 19:15:07 051],73.0
437357,"3893,302",[2023-04-23 19:15:07 551],73.0
437413,"3893,802",[2023-04-23 19:15:08 051],73.0
437466,"3894,302",[2023-04-23 19:15:08 551],73.0
437521,"3894,802",[2023-04-23 19:15:09 051],74.0
437578,"3895,302",[2023-04-23 19:15:09 551],74.0
437634,"3895,802",[2023-04-23 19:15:10 051],74.0
437690,"3896,302",[2023-04-23 19:15:10 551],74.0
437747,"3896,802",[2023-04-23 19:15:11 051],75.0
437804,"3897,302",[2023-04-23 19:15:11 551],75.0
437859,"3897,802",[2023-04-23 19:15:12 051],76.0
437914,"3898,302",[2023-04-23 19:15:12 551],77.0
437970,"3898,802",[2023-04-23 19:15:13 051],78.0
438026,"3899,302",[2023-04-23 19:15:13 551],79.0
438083,"3899,802",[2023-04-23 19:15:14 051],80.0
438140,"3900,302",[2023-04-23 19:15:14 551],80.0
438196,"3900,802",[2023-04-23 19:15:15 051],81.0
438254,"3901,302",[2023-04-23 19:15:15 551],81.0
438306,"3901,802",[2023-04-23 19:15:16 051],81.0
438363,"3902,302",[2023-04-23 19:15:16 551],81.0
438419,"3902,802",[2023-04-23 19:15:17 051],81.0
438477,"3903,302",[2023-04-23 19:15:17 551],81.0
438534,"3903,802",[2023-04-23 19:15:18 051],82.0
438592,"3904,302",[2023-04-23 19:15:18 551],82.0
438648,"3904,802",[2023-04-23 19:15:19 051],82.0
438704,"3905,302",[2023-04-23 19:15:19 551],82.0
438758,"3905,802",[2023-04-23 19:15:20 051],82.0
438816,"3906,302",[2023-04-23 19:15:20 551],82.0
438872,"3906,802",[2023-04-23 19:15:21 051],82.0
438931,"3907,302",[2023-04-23 19:15:21 551],82.0
438988,"3907,802",[2023-04-23 19:15:22 051],81.0
439045,"3908,302",[2023-04-23 19:15:22 551],80.0
439100,"3908,802",[2023-04-23 19:15:23 051],80.0
439154,"3909,302",[2023-04-23 19:15:23 551],79.0
439210,"3909,802",[2023-04-23 19:15:24 051],79.0
439267,"3910,302",[2023-04-23 19:15:24 551],79.0
439324,"3910,802",[2023-04-23 19:15:25 051],80.0
439381,"3911,302",[2023-04-23 19:15:25 551],80.0
439438,"3911,802",[2023-04-23 19:15:26 051],81.0
439494,"3912,302",[2023-04-23 19:15:26 551],82.0
439546,"3912,802",[2023-04-23 19:15:27 051],82.0
439603,"3913,302",[2023-04-23 19:15:27 551],83.0
439659,"3913,802",[2023-04-23 19:15:28 051],83.0
439717,"3914,302",[2023-04-23 19:15:28 551],85.0
439774,"3914,802",[2023-04-23 19:15:29 051],87.0
439830,"3915,302",[2023-04-23 19:15:29 551],89.0
439887,"3915,802",[2023-04-23 19:15:30 051],89.0
439943,"3916,302",[2023-04-23 19:15:30 551],89.0
439996,"3916,802",[2023-04-23 19:15:31 051],89.0
440053,"3917,302",[2023-04-23 19:15:31 551],89.0
440110,"3917,802",[2023-04-23 19:15:32 051],89.0
440168,"3918,302",[2023-04-23 19:15:32 551],89.0
440223,"3918,802",[2023-04-23 19:15:33 051],88.0
440280,"3919,302",[2023-04-23 19:15:33 551],87.0
440336,"3919,802",[2023-04-23 19:15:34 051],87.0
440394,"3920,302",[2023-04-23 19:15:34 551],85.0
440450,"3920,802",[2023-04-23 19:15:35 051],85.0
440502,"3921,302",[2023-04-23 19:15:35 551],83.0
440559,"3921,802",[2023-04-23 19:15:36 051],83.0
440616,"3922,302",[2023-04-23 19:15:36 551],80.0
440672,"3922,802",[2023-04-23 19:15:37 051],79.0
440729,"3923,302",[2023-04-23 19:15:37 551],77.0
440785,"3923,802",[2023-04-23 19:15:38 051],76.0
440842,"3924,302",[2023-04-23 19:15:38 551],76.0
440895,"3924,802",[2023-04-23 19:15:39 051],75.0
440951,"3925,302",[2023-04-23 19:15:39 551],75.0
441007,"3925,802",[2023-04-23 19:15:40 051],75.0
441064,"3926,302",[2023-04-23 19:15:40 551],75.0
441120,"3926,802",[2023-04-23 19:15:41 051],75.0
441178,"3927,302",[2023-04-23 19:15:41 551],75.0
441234,"3927,802",[2023-04-23 19:15:42 051],76.0
441290,"3928,302",[2023-04-23 19:15:42 551],77.0
441344,"3928,802",[2023-04-23 19:15:43 051],78.0
441402,"3929,302",[2023-04-23 19:15:43 551],79.0
441458,"3929,802",[2023-04-23 19:15:44 051],79.0
441516,"3930,302",[2023-04-23 19:15:44 551],79.0
441573,"3930,802",[2023-04-23 19:15:45 051],80.0
441631,"3931,302",[2023-04-23 19:15:45 551],80.0
441687,"3931,802",[2023-04-23 19:15:46 051],80.0
441742,"3932,302",[2023-04-23 19:15:46 551],80.0
441798,"3932,802",[2023-04-23 19:15:47 051],80.0
441855,"3933,302",[2023-04-23 19:15:47 551],80.0
441912,"3933,802",[2023-04-23 19:15:48 051],80.0
441970,"3934,302",[2023-04-23 19:15:48 551],80.0
442026,"3934,802",[2023-04-23 19:15:49 051],81.0
442082,"3935,302",[2023-04-23 19:15:49 551],81.0
442137,"3935,802",[2023-04-23 19:15:50 051],81.0
442192,"3936,302",[2023-04-23 19:15:50 551],81.0
442247,"3936,802",[2023-04-23 19:15:51 051],80.0
442305,"3937,302",[2023-04-23 19:15:51 551],79.0
442361,"3937,802",[2023-04-23 19:15:52 051],79.0
442419,"3938,302",[2023-04-23 19:15:52 551],78.0
442475,"3938,802",[2023-04-23 19:15:53 051],77.0
442532,"3939,302",[2023-04-23 19:15:53 551],76.0
442584,"3939,802",[2023-04-23 19:15:54 051],75.0
442641,"3940,302",[2023-04-23 19:15:54 551],74.0
442697,"3940,802",[2023-04-23 19:15:55 051],73.0
442754,"3941,302",[2023-04-23 19:15:55 551],72.0
442811,"3941,802",[2023-04-23 19:15:56 051],71.0
442867,"3942,302",[2023-04-23 19:15:56 551],70.0
442923,"3942,802",[2023-04-23 19:15:57 051],70.0
442978,"3943,302",[2023-04-23 19:15:57 551],70.0
443033,"3943,802",[2023-04-23 19:15:58 051],70.0
443090,"3944,302",[2023-04-23 19:15:58 551],69.0
443146,"3944,802",[2023-04-23 19:15:59 051],69.0
443204,"3945,302",[2023-04-23 19:15:59 551],67.0
443259,"3945,802",[2023-04-23 19:16:00 051],67.0
443316,"3946,302",[2023-04-23 19:16:00 551],66.0
443370,"3946,802",[2023-04-23 19:16:01 051],66.0
443425,"3947,302",[2023-04-23 19:16:01 551],66.0
443481,"3947,802",[2023-04-23 19:16:02 051],66.0
443538,"3948,302",[2023-04-23 19:16:02 551],66.0
443594,"3948,802",[2023-04-23 19:16:03 051],66.0
443651,"3949,302",[2023-04-23 19:16:03 551],66.0
443708,"3949,802",[2023-04-23 19:16:04 051],67.0
443764,"3950,302",[2023-04-23 19:16:04 551],67.0
443817,"3950,802",[2023-04-23 19:16:05 051],67.0
443872,"3951,302",[2023-04-23 19:16:05 551],68.0
443929,"3951,802",[2023-04-23 19:16:06 051],69.0
443987,"3952,302",[2023-04-23 19:16:06 551],71.0
444042,"3952,802",[2023-04-23 19:16:07 051],72.0
444100,"3953,302",[2023-04-23 19:16:07 551],73.0
444156,"3953,802",[2023-04-23 19:16:08 051],74.0
444210,"3954,302",[2023-04-23 19:16:08 551],74.0
444264,"3954,802",[2023-04-23 19:16:09 051],74.0
444321,"3955,302",[2023-04-23 19:16:09 551],73.0
444377,"3955,802",[2023-04-23 19:16:10 051],73.0
444435,"3956,302",[2023-04-23 19:16:10 551],72.0
444490,"3956,802",[2023-04-23 19:16:11 051],73.0
444547,"3957,302",[2023-04-23 19:16:11 551],74.0
444604,"3957,802",[2023-04-23 19:16:12 051],75.0
444660,"3958,302",[2023-04-23 19:16:12 551],77.0
444716,"3958,802",[2023-04-23 19:16:13 051],77.0
444769,"3959,302",[2023-04-23 19:16:13 551],80.0
444826,"3959,802",[2023-04-23 19:16:14 051],81.0
444883,"3960,302",[2023-04-23 19:16:14 551],84.0
444939,"3960,802",[2023-04-23 19:16:15 051],86.0
444997,"3961,302",[2023-04-23 19:16:15 551],92.0
445449,"3965,302",[2023-04-23 19:16:19 551],97.0
445843,"3968,802",[2023-04-23 19:16:23 051],103.0
446067,"3970,802",[2023-04-23 19:16:25 051],103.0
446124,"3971,302",[2023-04-23 19:16:25 551],103.0
446181,"3971,802",[2023-04-23 19:16:26 051],102.0
446239,"3972,302",[2023-04-23 19:16:26 551],101.0
446295,"3972,802",[2023-04-23 19:16:27 051],101.0
446352,"3973,302",[2023-04-23 19:16:27 551],99.0
446406,"3973,802",[2023-04-23 19:16:28 051],97.0
446462,"3974,302",[2023-04-23 19:16:28 551],95.0
446519,"3974,802",[2023-04-23 19:16:29 051],95.0
446577,"3975,302",[2023-04-23 19:16:29 551],93.0
446633,"3975,802",[2023-04-23 19:16:30 051],91.0
446690,"3976,302",[2023-04-23 19:16:30 551],88.0
446747,"3976,802",[2023-04-23 19:16:31 051],87.0
446803,"3977,302",[2023-04-23 19:16:31 551],84.0
446855,"3977,802",[2023-04-23 19:16:32 051],84.0
446913,"3978,302",[2023-04-23 19:16:32 551],82.0
446970,"3978,802",[2023-04-23 19:16:33 051],82.0
447026,"3979,302",[2023-04-23 19:16:33 551],81.0
447083,"3979,802",[2023-04-23 19:16:34 051],80.0
447140,"3980,302",[2023-04-23 19:16:34 551],79.0
447197,"3980,802",[2023-04-23 19:16:35 051],79.0
447251,"3981,302",[2023-04-23 19:16:35 551],77.0
447305,"3981,802",[2023-04-23 19:16:36 051],75.0
447363,"3982,302",[2023-04-23 19:16:36 551],73.0
447419,"3982,802",[2023-04-23 19:16:37 051],73.0
447476,"3983,302",[2023-04-23 19:16:37 551],72.0
447532,"3983,802",[2023-04-23 19:16:38 051],72.0
447589,"3984,302",[2023-04-23 19:16:38 551],72.0
447644,"3984,802",[2023-04-23 19:16:39 051],73.0
447698,"3985,302",[2023-04-23 19:16:39 551],74.0
447755,"3985,802",[2023-04-23 19:16:40 051],74.0
447813,"3986,302",[2023-04-23 19:16:40 551],75.0
447868,"3986,802",[2023-04-23 19:16:41 051],76.0
447926,"3987,302",[2023-04-23 19:16:41 551],76.0
447983,"3987,802",[2023-04-23 19:16:42 051],75.0
448038,"3988,302",[2023-04-23 19:16:42 551],76.0
448092,"3988,802",[2023-04-23 19:16:43 051],76.0
448148,"3989,302",[2023-04-23 19:16:43 551],77.0
448204,"3989,802",[2023-04-23 19:16:44 051],77.0
448261,"3990,302",[2023-04-23 19:16:44 551],77.0
448317,"3990,802",[2023-04-23 19:16:45 051],76.0
448375,"3991,302",[2023-04-23 19:16:45 551],76.0
448431,"3991,802",[2023-04-23 19:16:46 051],75.0
448484,"3992,302",[2023-04-23 19:16:46 551],75.0
448539,"3992,802",[2023-04-23 19:16:47 051],74.0
448596,"3993,302",[2023-04-23 19:16:47 551],74.0
448654,"3993,802",[2023-04-23 19:16:48 051],74.0
448711,"3994,302",[2023-04-23 19:16:48 551],74.0
448768,"3994,802",[2023-04-23 19:16:49 051],74.0
448826,"3995,302",[2023-04-23 19:16:49 551],74.0
448882,"3995,802",[2023-04-23 19:16:50 051],75.0
448939,"3996,302",[2023-04-23 19:16:50 551],76.0
448994,"3996,802",[2023-04-23 19:16:51 051],78.0
449048,"3997,302",[2023-04-23 19:16:51 551],79.0
449104,"3997,802",[2023-04-23 19:16:52 051],79.0
449162,"3998,302",[2023-04-23 19:16:52 551],79.0
449218,"3998,802",[2023-04-23 19:16:53 051],78.0
449275,"3999,302",[2023-04-23 19:16:53 551],78.0
449331,"3999,802",[2023-04-23 19:16:54 051],78.0
449388,"4000,302",[2023-04-23 19:16:54 551],78.0
449441,"4000,802",[2023-04-23 19:16:55 051],77.0
449498,"4001,302",[2023-04-23 19:16:55 551],77.0
449554,"4001,802",[2023-04-23 19:16:56 051],76.0
449611,"4002,302",[2023-04-23 19:16:56 551],76.0
449668,"4002,802",[2023-04-23 19:16:57 051],75.0
449725,"4003,302",[2023-04-23 19:16:57 551],75.0
449781,"4003,802",[2023-04-23 19:16:58 051],75.0
449837,"4004,302",[2023-04-23 19:16:58 551],75.0
449891,"4004,802",[2023-04-23 19:16:59 051],75.0
449948,"4005,302",[2023-04-23 19:16:59 551],76.0
450004,"4005,802",[2023-04-23 19:17:00 051],76.0
450062,"4006,302",[2023-04-23 19:17:00 551],77.0
450118,"4006,802",[2023-04-23 19:17:01 051],78.0
450175,"4007,302",[2023-04-23 19:17:01 551],78.0
450231,"4007,802",[2023-04-23 19:17:02 051],79.0
450285,"4008,302",[2023-04-23 19:17:02 551],79.0
450340,"4008,802",[2023-04-23 19:17:03 051],79.0
450398,"4009,302",[2023-04-23 19:17:03 551],79.0
450454,"4009,802",[2023-04-23 19:17:04 051],78.0
450511,"4010,302",[2023-04-23 19:17:04 551],77.0
450568,"4010,802",[2023-04-23 19:17:05 051],77.0
450624,"4011,302",[2023-04-23 19:17:05 551],76.0
450676,"4011,802",[2023-04-23 19:17:06 051],75.0
450732,"4012,302",[2023-04-23 19:17:06 551],75.0
450788,"4012,802",[2023-04-23 19:17:07 051],74.0
450846,"4013,302",[2023-04-23 19:17:07 551],74.0
450902,"4013,802",[2023-04-23 19:17:08 051],73.0
450959,"4014,302",[2023-04-23 19:17:08 551],73.0
451016,"4014,802",[2023-04-23 19:17:09 051],72.0
451070,"4015,302",[2023-04-23 19:17:09 551],73.0
451124,"4015,802",[2023-04-23 19:17:10 051],73.0
451181,"4016,302",[2023-04-23 19:17:10 551],74.0
451237,"4016,802",[2023-04-23 19:17:11 051],74.0
451295,"4017,302",[2023-04-23 19:17:11 551],74.0
451351,"4017,802",[2023-04-23 19:17:12 051],74.0
451408,"4018,302",[2023-04-23 19:17:12 551],74.0
451465,"4018,802",[2023-04-23 19:17:13 051],73.0
451519,"4019,302",[2023-04-23 19:17:13 551],73.0
451575,"4019,802",[2023-04-23 19:17:14 051],74.0
451633,"4020,302",[2023-04-23 19:17:14 551],74.0
451688,"4020,802",[2023-04-23 19:17:15 051],73.0
451746,"4021,302",[2023-04-23 19:17:15 551],73.0
451802,"4021,802",[2023-04-23 19:17:16 051],72.0
451858,"4022,302",[2023-04-23 19:17:16 551],72.0
451911,"4022,802",[2023-04-23 19:17:17 051],73.0
451966,"4023,302",[2023-04-23 19:17:17 551],73.0
452023,"4023,802",[2023-04-23 19:17:18 051],74.0
452080,"4024,302",[2023-04-23 19:17:18 551],74.0
452137,"4024,802",[2023-04-23 19:17:19 051],74.0
452194,"4025,302",[2023-04-23 19:17:19 551],74.0
452250,"4025,802",[2023-04-23 19:17:20 051],74.0
452307,"4026,302",[2023-04-23 19:17:20 551],74.0
452362,"4026,802",[2023-04-23 19:17:21 051],74.0
452417,"4027,302",[2023-04-23 19:17:21 551],74.0
452474,"4027,802",[2023-04-23 19:17:22 051],75.0
452531,"4028,302",[2023-04-23 19:17:22 551],76.0
452588,"4028,802",[2023-04-23 19:17:23 051],76.0
452645,"4029,302",[2023-04-23 19:17:23 551],78.0
452701,"4029,802",[2023-04-23 19:17:24 051],80.0
452754,"4030,302",[2023-04-23 19:17:24 551],82.0
452809,"4030,802",[2023-04-23 19:17:25 051],82.0
452867,"4031,302",[2023-04-23 19:17:25 551],83.0
452924,"4031,802",[2023-04-23 19:17:26 051],84.0
452981,"4032,302",[2023-04-23 19:17:26 551],83.0
453037,"4032,802",[2023-04-23 19:17:27 051],83.0
453095,"4033,302",[2023-04-23 19:17:27 551],81.0
453150,"4033,802",[2023-04-23 19:17:28 051],81.0
453207,"4034,302",[2023-04-23 19:17:28 551],80.0
453261,"4034,802",[2023-04-23 19:17:29 051],79.0
453316,"4035,302",[2023-04-23 19:17:29 551],79.0
453373,"4035,802",[2023-04-23 19:17:30 051],79.0
453431,"4036,302",[2023-04-23 19:17:30 551],78.0
453487,"4036,802",[2023-04-23 19:17:31 051],76.0
453544,"4037,302",[2023-04-23 19:17:31 551],75.0
453600,"4037,802",[2023-04-23 19:17:32 051],74.0
453656,"4038,302",[2023-04-23 19:17:32 551],74.0
453709,"4038,802",[2023-04-23 19:17:33 051],73.0
453766,"4039,302",[2023-04-23 19:17:33 551],73.0
453824,"4039,802",[2023-04-23 19:17:34 051],72.0
453879,"4040,302",[2023-04-23 19:17:34 551],72.0
453937,"4040,802",[2023-04-23 19:17:35 051],73.0
453994,"4041,302",[2023-04-23 19:17:35 551],73.0
454051,"4041,802",[2023-04-23 19:17:36 051],73.0
454104,"4042,302",[2023-04-23 19:17:36 551],74.0
454159,"4042,802",[2023-04-23 19:17:37 051],74.0
454216,"4043,302",[2023-04-23 19:17:37 551],75.0
454273,"4043,802",[2023-04-23 19:17:38 051],75.0
454329,"4044,302",[2023-04-23 19:17:38 551],76.0
454387,"4044,802",[2023-04-23 19:17:39 051],76.0
454443,"4045,302",[2023-04-23 19:17:39 551],78.0
454497,"4045,802",[2023-04-23 19:17:40 051],78.0
454551,"4046,302",[2023-04-23 19:17:40 551],78.0
454609,"4046,802",[2023-04-23 19:17:41 051],78.0
454665,"4047,302",[2023-04-23 19:17:41 551],77.0
454722,"4047,802",[2023-04-23 19:17:42 051],77.0
454778,"4048,302",[2023-04-23 19:17:42 551],78.0
454835,"4048,802",[2023-04-23 19:17:43 051],79.0
454892,"4049,302",[2023-04-23 19:17:43 551],80.0
454945,"4049,802",[2023-04-23 19:17:44 051],81.0
455000,"4050,302",[2023-04-23 19:17:44 551],83.0
455058,"4050,802",[2023-04-23 19:17:45 051],84.0
455114,"4051,302",[2023-04-23 19:17:45 551],86.0
455172,"4051,802",[2023-04-23 19:17:46 051],85.0
455228,"4052,302",[2023-04-23 19:17:46 551],85.0
455285,"4052,802",[2023-04-23 19:17:47 051],85.0
455339,"4053,302",[2023-04-23 19:17:47 551],85.0
455394,"4053,802",[2023-04-23 19:17:48 051],84.0
455450,"4054,302",[2023-04-23 19:17:48 551],84.0
455507,"4054,802",[2023-04-23 19:17:49 051],83.0
455565,"4055,302",[2023-04-23 19:17:49 551],82.0
455622,"4055,802",[2023-04-23 19:17:50 051],82.0
455678,"4056,302",[2023-04-23 19:17:50 551],80.0
455734,"4056,802",[2023-04-23 19:17:51 051],79.0
455787,"4057,302",[2023-04-23 19:17:51 551],77.0
455845,"4057,802",[2023-04-23 19:17:52 051],77.0
455901,"4058,302",[2023-04-23 19:17:52 551],75.0
455958,"4058,802",[2023-04-23 19:17:53 051],74.0
456015,"4059,302",[2023-04-23 19:17:53 551],73.0
456071,"4059,802",[2023-04-23 19:17:54 051],73.0
456128,"4060,302",[2023-04-23 19:17:54 551],73.0
456182,"4060,802",[2023-04-23 19:17:55 051],73.0
456237,"4061,302",[2023-04-23 19:17:55 551],74.0
456293,"4061,802",[2023-04-23 19:17:56 051],74.0
456349,"4062,302",[2023-04-23 19:17:56 551],75.0
456407,"4062,802",[2023-04-23 19:17:57 051],76.0
456463,"4063,302",[2023-04-23 19:17:57 551],76.0
456520,"4063,802",[2023-04-23 19:17:58 051],76.0
456575,"4064,302",[2023-04-23 19:17:58 551],76.0
456631,"4064,802",[2023-04-23 19:17:59 051],75.0
456687,"4065,302",[2023-04-23 19:17:59 551],75.0
456744,"4065,802",[2023-04-23 19:18:00 051],76.0
456801,"4066,302",[2023-04-23 19:18:00 551],76.0
456858,"4066,802",[2023-04-23 19:18:01 051],75.0
456914,"4067,302",[2023-04-23 19:18:01 551],75.0
456970,"4067,802",[2023-04-23 19:18:02 051],75.0
457022,"4068,302",[2023-04-23 19:18:02 551],75.0
457079,"4068,802",[2023-04-23 19:18:03 051],75.0
457135,"4069,302",[2023-04-23 19:18:03 551],75.0
457192,"4069,802",[2023-04-23 19:18:04 051],75.0
457249,"4070,302",[2023-04-23 19:18:04 551],75.0
457305,"4070,802",[2023-04-23 19:18:05 051],75.0
