,seconds,date,hr
19784,"180,304",[2023-04-23 18:13:38 071],83.0
19838,"180,804",[2023-04-23 18:13:38 571],83.0
19893,"181,304",[2023-04-23 18:13:39 071],83.0
19950,"181,804",[2023-04-23 18:13:39 571],83.0
20008,"182,304",[2023-04-23 18:13:40 071],83.0
20064,"182,804",[2023-04-23 18:13:40 571],83.0
20120,"183,304",[2023-04-23 18:13:41 071],83.0
20178,"183,804",[2023-04-23 18:13:41 571],83.0
20233,"184,304",[2023-04-23 18:13:42 071],83.0
20287,"184,804",[2023-04-23 18:13:42 571],83.0
20345,"185,304",[2023-04-23 18:13:43 071],83.0
20402,"185,804",[2023-04-23 18:13:43 571],83.0
20460,"186,304",[2023-04-23 18:13:44 071],83.0
20515,"186,804",[2023-04-23 18:13:44 571],83.0
20573,"187,304",[2023-04-23 18:13:45 071],83.0
20628,"187,804",[2023-04-23 18:13:45 571],83.0
20681,"188,304",[2023-04-23 18:13:46 071],83.0
20735,"188,804",[2023-04-23 18:13:46 571],83.0
20792,"189,304",[2023-04-23 18:13:47 071],83.0
20847,"189,804",[2023-04-23 18:13:47 571],83.0
20903,"190,304",[2023-04-23 18:13:48 071],83.0
20958,"190,804",[2023-04-23 18:13:48 571],83.0
21014,"191,304",[2023-04-23 18:13:49 071],83.0
21065,"191,804",[2023-04-23 18:13:49 571],83.0
21119,"192,304",[2023-04-23 18:13:50 071],83.0
21174,"192,804",[2023-04-23 18:13:50 571],83.0
21230,"193,304",[2023-04-23 18:13:51 071],83.0
21285,"193,804",[2023-04-23 18:13:51 571],83.0
21341,"194,304",[2023-04-23 18:13:52 071],83.0
21396,"194,804",[2023-04-23 18:13:52 571],82.0
21452,"195,304",[2023-04-23 18:13:53 071],82.0
21507,"195,804",[2023-04-23 18:13:53 571],82.0
21559,"196,304",[2023-04-23 18:13:54 071],82.0
21611,"196,804",[2023-04-23 18:13:54 571],82.0
21667,"197,304",[2023-04-23 18:13:55 071],82.0
21943,"199,804",[2023-04-23 18:13:57 571],82.0
21995,"200,304",[2023-04-23 18:13:58 071],81.0
22051,"200,804",[2023-04-23 18:13:58 571],81.0
22109,"201,304",[2023-04-23 18:13:59 071],80.0
22165,"201,804",[2023-04-23 18:13:59 571],80.0
22223,"202,304",[2023-04-23 18:14:00 071],80.0
22279,"202,804",[2023-04-23 18:14:00 571],80.0
22335,"203,304",[2023-04-23 18:14:01 071],80.0
22390,"203,804",[2023-04-23 18:14:01 571],80.0
22445,"204,304",[2023-04-23 18:14:02 071],80.0
22503,"204,804",[2023-04-23 18:14:02 571],80.0
22560,"205,304",[2023-04-23 18:14:03 071],80.0
22616,"205,804",[2023-04-23 18:14:03 571],80.0
22673,"206,304",[2023-04-23 18:14:04 071],80.0
22729,"206,804",[2023-04-23 18:14:04 571],80.0
22786,"207,304",[2023-04-23 18:14:05 071],80.0
22839,"207,804",[2023-04-23 18:14:05 571],80.0
22896,"208,304",[2023-04-23 18:14:06 071],80.0
22953,"208,804",[2023-04-23 18:14:06 571],80.0
23011,"209,304",[2023-04-23 18:14:07 071],80.0
23067,"209,804",[2023-04-23 18:14:07 571],80.0
23125,"210,304",[2023-04-23 18:14:08 071],80.0
23182,"210,804",[2023-04-23 18:14:08 571],80.0
23234,"211,304",[2023-04-23 18:14:09 071],80.0
23289,"211,804",[2023-04-23 18:14:09 571],80.0
23345,"212,304",[2023-04-23 18:14:10 071],80.0
23402,"212,804",[2023-04-23 18:14:10 571],80.0
23458,"213,304",[2023-04-23 18:14:11 071],80.0
23515,"213,804",[2023-04-23 18:14:11 571],80.0
23571,"214,304",[2023-04-23 18:14:12 071],80.0
23624,"214,804",[2023-04-23 18:14:12 571],80.0
23679,"215,304",[2023-04-23 18:14:13 071],80.0
23734,"215,804",[2023-04-23 18:14:13 571],80.0
23792,"216,304",[2023-04-23 18:14:14 071],80.0
23849,"216,804",[2023-04-23 18:14:14 571],80.0
23905,"217,304",[2023-04-23 18:14:15 071],80.0
23962,"217,804",[2023-04-23 18:14:15 571],80.0
24019,"218,304",[2023-04-23 18:14:16 071],80.0
24072,"218,804",[2023-04-23 18:14:16 571],80.0
24127,"219,304",[2023-04-23 18:14:17 071],80.0
24184,"219,804",[2023-04-23 18:14:17 571],80.0
24242,"220,304",[2023-04-23 18:14:18 071],80.0
24299,"220,804",[2023-04-23 18:14:18 571],80.0
24356,"221,304",[2023-04-23 18:14:19 071],80.0
24413,"221,804",[2023-04-23 18:14:19 571],80.0
24466,"222,304",[2023-04-23 18:14:20 071],80.0
24522,"222,804",[2023-04-23 18:14:20 571],80.0
24579,"223,304",[2023-04-23 18:14:21 071],80.0
24637,"223,804",[2023-04-23 18:14:21 571],80.0
24693,"224,304",[2023-04-23 18:14:22 071],80.0
24750,"224,804",[2023-04-23 18:14:22 571],80.0
24808,"225,304",[2023-04-23 18:14:23 071],80.0
24862,"225,804",[2023-04-23 18:14:23 571],80.0
24917,"226,304",[2023-04-23 18:14:24 071],80.0
24974,"226,804",[2023-04-23 18:14:24 571],80.0
25030,"227,304",[2023-04-23 18:14:25 071],80.0
25087,"227,804",[2023-04-23 18:14:25 571],80.0
25145,"228,304",[2023-04-23 18:14:26 071],80.0
25202,"228,804",[2023-04-23 18:14:26 571],80.0
25259,"229,304",[2023-04-23 18:14:27 071],80.0
25311,"229,804",[2023-04-23 18:14:27 571],80.0
25368,"230,304",[2023-04-23 18:14:28 071],79.0
25425,"230,804",[2023-04-23 18:14:28 571],79.0
25483,"231,304",[2023-04-23 18:14:29 071],78.0
25540,"231,804",[2023-04-23 18:14:29 571],78.0
25597,"232,304",[2023-04-23 18:14:30 071],79.0
25653,"232,804",[2023-04-23 18:14:30 571],80.0
25710,"233,304",[2023-04-23 18:14:31 071],81.0
25766,"233,804",[2023-04-23 18:14:31 571],82.0
25817,"234,304",[2023-04-23 18:14:32 071],82.0
25871,"234,804",[2023-04-23 18:14:32 571],82.0
25928,"235,304",[2023-04-23 18:14:33 071],82.0
25983,"235,804",[2023-04-23 18:14:33 571],82.0
26040,"236,304",[2023-04-23 18:14:34 071],82.0
26433,"239,804",[2023-04-23 18:14:37 571],82.0
26489,"240,304",[2023-04-23 18:14:38 071],82.0
26544,"240,804",[2023-04-23 18:14:38 571],81.0
26599,"241,304",[2023-04-23 18:14:39 071],81.0
26651,"241,804",[2023-04-23 18:14:39 571],81.0
26704,"242,304",[2023-04-23 18:14:40 071],81.0
26759,"242,804",[2023-04-23 18:14:40 571],81.0
26815,"243,304",[2023-04-23 18:14:41 071],81.0
26870,"243,804",[2023-04-23 18:14:41 571],81.0
26926,"244,304",[2023-04-23 18:14:42 071],81.0
27089,"245,804",[2023-04-23 18:14:43 571],81.0
27144,"246,304",[2023-04-23 18:14:44 071],81.0
27200,"246,804",[2023-04-23 18:14:44 571],80.0
27255,"247,304",[2023-04-23 18:14:45 071],80.0
27311,"247,804",[2023-04-23 18:14:45 571],80.0
27366,"248,304",[2023-04-23 18:14:46 071],80.0
27422,"248,804",[2023-04-23 18:14:46 571],80.0
27473,"249,304",[2023-04-23 18:14:47 071],80.0
27638,"250,804",[2023-04-23 18:14:48 571],80.0
27694,"251,304",[2023-04-23 18:14:49 071],80.0
27751,"251,804",[2023-04-23 18:14:49 571],80.0
27807,"252,304",[2023-04-23 18:14:50 071],80.0
27860,"252,804",[2023-04-23 18:14:50 571],80.0
27915,"253,304",[2023-04-23 18:14:51 071],80.0
27972,"253,804",[2023-04-23 18:14:51 571],80.0
28029,"254,304",[2023-04-23 18:14:52 071],80.0
28086,"254,804",[2023-04-23 18:14:52 571],80.0
28143,"255,304",[2023-04-23 18:14:53 071],80.0
28201,"255,804",[2023-04-23 18:14:53 571],80.0
28256,"256,304",[2023-04-23 18:14:54 071],80.0
28309,"256,804",[2023-04-23 18:14:54 571],80.0
28365,"257,304",[2023-04-23 18:14:55 071],80.0
28422,"257,804",[2023-04-23 18:14:55 571],81.0
28477,"258,304",[2023-04-23 18:14:56 071],81.0
28534,"258,804",[2023-04-23 18:14:56 571],81.0
28590,"259,304",[2023-04-23 18:14:57 071],81.0
28646,"259,804",[2023-04-23 18:14:57 571],81.0
28698,"260,304",[2023-04-23 18:14:58 071],82.0
28980,"262,804",[2023-04-23 18:15:00 571],82.0
29035,"263,304",[2023-04-23 18:15:01 071],83.0
29089,"263,804",[2023-04-23 18:15:01 571],83.0
29142,"264,304",[2023-04-23 18:15:02 071],83.0
29199,"264,804",[2023-04-23 18:15:02 571],83.0
29254,"265,304",[2023-04-23 18:15:03 071],83.0
29311,"265,804",[2023-04-23 18:15:03 571],83.0
29367,"266,304",[2023-04-23 18:15:04 071],83.0
29424,"266,804",[2023-04-23 18:15:04 571],83.0
29479,"267,304",[2023-04-23 18:15:05 071],83.0
29532,"267,804",[2023-04-23 18:15:05 571],83.0
29587,"268,304",[2023-04-23 18:15:06 071],83.0
29643,"268,804",[2023-04-23 18:15:06 571],83.0
29698,"269,304",[2023-04-23 18:15:07 071],83.0
29754,"269,804",[2023-04-23 18:15:07 571],83.0
29809,"270,304",[2023-04-23 18:15:08 071],83.0
29865,"270,804",[2023-04-23 18:15:08 571],83.0
29920,"271,304",[2023-04-23 18:15:09 071],83.0
29976,"271,804",[2023-04-23 18:15:09 571],83.0
30026,"272,304",[2023-04-23 18:15:10 071],83.0
30081,"272,804",[2023-04-23 18:15:10 571],83.0
30136,"273,304",[2023-04-23 18:15:11 071],83.0
30192,"273,804",[2023-04-23 18:15:11 571],83.0
30247,"274,304",[2023-04-23 18:15:12 071],83.0
30303,"274,804",[2023-04-23 18:15:12 571],83.0
30358,"275,304",[2023-04-23 18:15:13 071],83.0
30413,"275,804",[2023-04-23 18:15:13 571],83.0
30467,"276,304",[2023-04-23 18:15:14 071],83.0
30525,"276,804",[2023-04-23 18:15:14 571],83.0
30580,"277,304",[2023-04-23 18:15:15 071],83.0
30861,"279,804",[2023-04-23 18:15:17 571],83.0
30916,"280,304",[2023-04-23 18:15:18 071],83.0
30974,"280,804",[2023-04-23 18:15:18 571],83.0
31031,"281,304",[2023-04-23 18:15:19 071],83.0
31088,"281,804",[2023-04-23 18:15:19 571],83.0
31144,"282,304",[2023-04-23 18:15:20 071],83.0
31201,"282,804",[2023-04-23 18:15:20 571],83.0
31254,"283,304",[2023-04-23 18:15:21 071],83.0
31310,"283,804",[2023-04-23 18:15:21 571],83.0
31365,"284,304",[2023-04-23 18:15:22 071],83.0
31422,"284,804",[2023-04-23 18:15:22 571],83.0
31479,"285,304",[2023-04-23 18:15:23 071],83.0
31536,"285,804",[2023-04-23 18:15:23 571],83.0
31592,"286,304",[2023-04-23 18:15:24 071],83.0
31648,"286,804",[2023-04-23 18:15:24 571],84.0
31702,"287,304",[2023-04-23 18:15:25 071],84.0
31760,"287,804",[2023-04-23 18:15:25 571],84.0
31817,"288,304",[2023-04-23 18:15:26 071],84.0
31872,"288,804",[2023-04-23 18:15:26 571],84.0
31929,"289,304",[2023-04-23 18:15:27 071],84.0
31987,"289,804",[2023-04-23 18:15:27 571],84.0
32042,"290,304",[2023-04-23 18:15:28 071],84.0
32095,"290,804",[2023-04-23 18:15:28 571],84.0
32151,"291,304",[2023-04-23 18:15:29 071],84.0
32209,"291,804",[2023-04-23 18:15:29 571],84.0
32265,"292,304",[2023-04-23 18:15:30 071],84.0
32323,"292,804",[2023-04-23 18:15:30 571],85.0
32379,"293,304",[2023-04-23 18:15:31 071],85.0
32436,"293,804",[2023-04-23 18:15:31 571],85.0
32490,"294,304",[2023-04-23 18:15:32 071],85.0
32544,"294,804",[2023-04-23 18:15:32 571],86.0
32599,"295,304",[2023-04-23 18:15:33 071],86.0
32656,"295,804",[2023-04-23 18:15:33 571],86.0
32712,"296,304",[2023-04-23 18:15:34 071],86.0
32768,"296,804",[2023-04-23 18:15:34 571],86.0
32823,"297,304",[2023-04-23 18:15:35 071],86.0
32878,"297,804",[2023-04-23 18:15:35 571],86.0
32930,"298,304",[2023-04-23 18:15:36 071],87.0
32984,"298,804",[2023-04-23 18:15:36 571],87.0
33039,"299,304",[2023-04-23 18:15:37 071],88.0
33094,"299,804",[2023-04-23 18:15:37 571],88.0
33149,"300,304",[2023-04-23 18:15:38 071],88.0
33205,"300,804",[2023-04-23 18:15:38 571],88.0
33260,"301,304",[2023-04-23 18:15:39 071],88.0
33311,"301,804",[2023-04-23 18:15:39 571],88.0
33365,"302,304",[2023-04-23 18:15:40 071],88.0
33421,"302,804",[2023-04-23 18:15:40 571],88.0
33476,"303,304",[2023-04-23 18:15:41 071],88.0
33532,"303,804",[2023-04-23 18:15:41 571],88.0
33587,"304,304",[2023-04-23 18:15:42 071],87.0
34082,"308,804",[2023-04-23 18:15:46 571],87.0
34138,"309,304",[2023-04-23 18:15:47 071],86.0
34194,"309,804",[2023-04-23 18:15:47 571],86.0
34247,"310,304",[2023-04-23 18:15:48 071],86.0
34303,"310,804",[2023-04-23 18:15:48 571],86.0
34358,"311,304",[2023-04-23 18:15:49 071],86.0
36166,"327,804",[2023-04-23 18:16:05 571],86.0
36220,"328,304",[2023-04-23 18:16:06 071],86.0
36272,"328,804",[2023-04-23 18:16:06 571],86.0
36327,"329,304",[2023-04-23 18:16:07 071],86.0
36383,"329,804",[2023-04-23 18:16:07 571],86.0
36438,"330,304",[2023-04-23 18:16:08 071],86.0
36605,"331,804",[2023-04-23 18:16:09 571],86.0
36658,"332,304",[2023-04-23 18:16:10 071],86.0
36711,"332,804",[2023-04-23 18:16:10 571],86.0
36766,"333,304",[2023-04-23 18:16:11 071],86.0
36821,"333,804",[2023-04-23 18:16:11 571],86.0
36876,"334,304",[2023-04-23 18:16:12 071],86.0
36932,"334,804",[2023-04-23 18:16:12 571],86.0
36987,"335,304",[2023-04-23 18:16:13 071],86.0
37042,"335,804",[2023-04-23 18:16:13 571],86.0
37096,"336,304",[2023-04-23 18:16:14 071],86.0
37152,"336,804",[2023-04-23 18:16:14 571],86.0
37208,"337,304",[2023-04-23 18:16:15 071],86.0
37264,"337,804",[2023-04-23 18:16:15 571],86.0
37319,"338,304",[2023-04-23 18:16:16 071],86.0
37377,"338,804",[2023-04-23 18:16:16 571],86.0
37433,"339,304",[2023-04-23 18:16:17 071],86.0
37486,"339,804",[2023-04-23 18:16:17 571],86.0
37541,"340,304",[2023-04-23 18:16:18 071],86.0
37934,"343,804",[2023-04-23 18:16:21 571],86.0
37989,"344,304",[2023-04-23 18:16:22 071],86.0
38045,"344,804",[2023-04-23 18:16:22 571],86.0
38102,"345,304",[2023-04-23 18:16:23 071],86.0
38159,"345,804",[2023-04-23 18:16:23 571],86.0
38215,"346,304",[2023-04-23 18:16:24 071],86.0
38272,"346,804",[2023-04-23 18:16:24 571],86.0
38329,"347,304",[2023-04-23 18:16:25 071],86.0
38383,"347,804",[2023-04-23 18:16:25 571],86.0
38435,"348,304",[2023-04-23 18:16:26 071],86.0
38491,"348,804",[2023-04-23 18:16:26 571],86.0
38547,"349,304",[2023-04-23 18:16:27 071],86.0
38603,"349,804",[2023-04-23 18:16:27 571],86.0
38659,"350,304",[2023-04-23 18:16:28 071],86.0
38716,"350,804",[2023-04-23 18:16:28 571],86.0
38771,"351,304",[2023-04-23 18:16:29 071],86.0
38825,"351,804",[2023-04-23 18:16:29 571],86.0
38879,"352,304",[2023-04-23 18:16:30 071],86.0
38937,"352,804",[2023-04-23 18:16:30 571],86.0
38993,"353,304",[2023-04-23 18:16:31 071],86.0
39049,"353,804",[2023-04-23 18:16:31 571],86.0
39104,"354,304",[2023-04-23 18:16:32 071],86.0
39160,"354,804",[2023-04-23 18:16:32 571],86.0
39212,"355,304",[2023-04-23 18:16:33 071],86.0
39265,"355,804",[2023-04-23 18:16:33 571],86.0
39320,"356,304",[2023-04-23 18:16:34 071],86.0
39376,"356,804",[2023-04-23 18:16:34 571],86.0
39431,"357,304",[2023-04-23 18:16:35 071],86.0
39487,"357,804",[2023-04-23 18:16:35 571],86.0
39542,"358,304",[2023-04-23 18:16:36 071],86.0
40801,"369,804",[2023-04-23 18:16:47 571],87.0
40855,"370,304",[2023-04-23 18:16:48 071],87.0
40909,"370,804",[2023-04-23 18:16:48 571],87.0
40965,"371,304",[2023-04-23 18:16:49 071],87.0
41021,"371,804",[2023-04-23 18:16:49 571],87.0
41076,"372,304",[2023-04-23 18:16:50 071],87.0
41131,"372,804",[2023-04-23 18:16:50 571],87.0
41186,"373,304",[2023-04-23 18:16:51 071],87.0
41568,"376,804",[2023-04-23 18:16:54 571],87.0
41622,"377,304",[2023-04-23 18:16:55 071],87.0
41674,"377,804",[2023-04-23 18:16:55 571],87.0
41728,"378,304",[2023-04-23 18:16:56 071],87.0
41784,"378,804",[2023-04-23 18:16:56 571],87.0
41839,"379,304",[2023-04-23 18:16:57 071],87.0
43321,"392,804",[2023-04-23 18:17:10 571],86.0
43375,"393,304",[2023-04-23 18:17:11 071],86.0
43428,"393,804",[2023-04-23 18:17:11 571],86.0
43483,"394,304",[2023-04-23 18:17:12 071],86.0
43539,"394,804",[2023-04-23 18:17:12 571],86.0
43594,"395,304",[2023-04-23 18:17:13 071],86.0
44633,"404,804",[2023-04-23 18:17:22 571],86.0
44689,"405,304",[2023-04-23 18:17:23 071],86.0
44745,"405,804",[2023-04-23 18:17:23 571],86.0
44801,"406,304",[2023-04-23 18:17:24 071],87.0
44858,"406,804",[2023-04-23 18:17:24 571],87.0
44914,"407,304",[2023-04-23 18:17:25 071],88.0
44971,"407,804",[2023-04-23 18:17:25 571],88.0
45025,"408,304",[2023-04-23 18:17:26 071],88.0
45081,"408,804",[2023-04-23 18:17:26 571],88.0
45137,"409,304",[2023-04-23 18:17:27 071],88.0
45195,"409,804",[2023-04-23 18:17:27 571],88.0
45251,"410,304",[2023-04-23 18:17:28 071],88.0
45307,"410,804",[2023-04-23 18:17:28 571],88.0
45364,"411,304",[2023-04-23 18:17:29 071],88.0
45418,"411,804",[2023-04-23 18:17:29 571],88.0
45472,"412,304",[2023-04-23 18:17:30 071],88.0
45529,"412,804",[2023-04-23 18:17:30 571],88.0
45585,"413,304",[2023-04-23 18:17:31 071],88.0
45643,"413,804",[2023-04-23 18:17:31 571],88.0
45698,"414,304",[2023-04-23 18:17:32 071],88.0
45756,"414,804",[2023-04-23 18:17:32 571],88.0
45810,"415,304",[2023-04-23 18:17:33 071],88.0
45865,"415,804",[2023-04-23 18:17:33 571],88.0
45921,"416,304",[2023-04-23 18:17:34 071],88.0
45978,"416,804",[2023-04-23 18:17:34 571],88.0
46034,"417,304",[2023-04-23 18:17:35 071],88.0
46090,"417,804",[2023-04-23 18:17:35 571],88.0
46146,"418,304",[2023-04-23 18:17:36 071],88.0
46203,"418,804",[2023-04-23 18:17:36 571],88.0
46254,"419,304",[2023-04-23 18:17:37 071],88.0
46311,"419,804",[2023-04-23 18:17:37 571],88.0
46366,"420,304",[2023-04-23 18:17:38 071],88.0
46423,"420,804",[2023-04-23 18:17:38 571],88.0
46478,"421,304",[2023-04-23 18:17:39 071],88.0
46534,"421,804",[2023-04-23 18:17:39 571],88.0
46589,"422,304",[2023-04-23 18:17:40 071],88.0
46645,"422,804",[2023-04-23 18:17:40 571],88.0
46700,"423,304",[2023-04-23 18:17:41 071],88.0
46752,"423,804",[2023-04-23 18:17:41 571],87.0
46805,"424,304",[2023-04-23 18:17:42 071],87.0
46861,"424,804",[2023-04-23 18:17:42 571],87.0
46916,"425,304",[2023-04-23 18:17:43 071],87.0
46972,"425,804",[2023-04-23 18:17:43 571],87.0
47027,"426,304",[2023-04-23 18:17:44 071],87.0
47190,"427,804",[2023-04-23 18:17:45 571],87.0
47247,"428,304",[2023-04-23 18:17:46 071],87.0
47305,"428,804",[2023-04-23 18:17:46 571],87.0
47362,"429,304",[2023-04-23 18:17:47 071],87.0
47418,"429,804",[2023-04-23 18:17:47 571],87.0
47476,"430,304",[2023-04-23 18:17:48 071],87.0
47640,"431,804",[2023-04-23 18:17:49 571],87.0
47698,"432,304",[2023-04-23 18:17:50 071],87.0
47754,"432,804",[2023-04-23 18:17:50 571],87.0
47810,"433,304",[2023-04-23 18:17:51 071],87.0
47866,"433,804",[2023-04-23 18:17:51 571],87.0
47923,"434,304",[2023-04-23 18:17:52 071],87.0
47978,"434,804",[2023-04-23 18:17:52 571],87.0
48032,"435,304",[2023-04-23 18:17:53 071],87.0
48089,"435,804",[2023-04-23 18:17:53 571],87.0
48147,"436,304",[2023-04-23 18:17:54 071],87.0
48204,"436,804",[2023-04-23 18:17:54 571],87.0
48262,"437,304",[2023-04-23 18:17:55 071],87.0
48318,"437,804",[2023-04-23 18:17:55 571],86.0
48374,"438,304",[2023-04-23 18:17:56 071],86.0
48426,"438,804",[2023-04-23 18:17:56 571],86.0
48482,"439,304",[2023-04-23 18:17:57 071],86.0
48539,"439,804",[2023-04-23 18:17:57 571],86.0
48596,"440,304",[2023-04-23 18:17:58 071],86.0
48653,"440,804",[2023-04-23 18:17:58 571],86.0
48711,"441,304",[2023-04-23 18:17:59 071],86.0
48766,"441,804",[2023-04-23 18:17:59 571],86.0
48820,"442,304",[2023-04-23 18:18:00 071],86.0
48874,"442,804",[2023-04-23 18:18:00 571],86.0
48930,"443,304",[2023-04-23 18:18:01 071],86.0
48986,"443,804",[2023-04-23 18:18:01 571],86.0
49042,"444,304",[2023-04-23 18:18:02 071],86.0
49097,"444,804",[2023-04-23 18:18:02 571],86.0
49153,"445,304",[2023-04-23 18:18:03 071],86.0
49206,"445,804",[2023-04-23 18:18:03 571],86.0
49259,"446,304",[2023-04-23 18:18:04 071],86.0
49314,"446,804",[2023-04-23 18:18:04 571],86.0
49370,"447,304",[2023-04-23 18:18:05 071],86.0
49425,"447,804",[2023-04-23 18:18:05 571],86.0
49481,"448,304",[2023-04-23 18:18:06 071],86.0
49536,"448,804",[2023-04-23 18:18:06 571],86.0
49591,"449,304",[2023-04-23 18:18:07 071],86.0
49642,"449,804",[2023-04-23 18:18:07 571],86.0
49696,"450,304",[2023-04-23 18:18:08 071],86.0
49751,"450,804",[2023-04-23 18:18:08 571],87.0
49807,"451,304",[2023-04-23 18:18:09 071],87.0
49862,"451,804",[2023-04-23 18:18:09 571],87.0
49918,"452,304",[2023-04-23 18:18:10 071],87.0
49973,"452,804",[2023-04-23 18:18:10 571],87.0
50027,"453,304",[2023-04-23 18:18:11 071],87.0
50082,"453,804",[2023-04-23 18:18:11 571],87.0
50138,"454,304",[2023-04-23 18:18:12 071],87.0
50194,"454,804",[2023-04-23 18:18:12 571],87.0
50250,"455,304",[2023-04-23 18:18:13 071],87.0
