,0,1,2,3,4,cluster
0,0.0189,0.0181,0.0149,0.0134,0.0129,1
0,0.0149,0.0134,0.0129,0.0149,0.0147,1
0,0.0129,0.0149,0.0147,0.0146,0.0131,1
0,0.0147,0.0146,0.0131,0.0123,0.0112,1
0,0.0131,0.0123,0.0112,0.013,0.0135,1
0,0.0112,0.013,0.0135,0.0142,0.0109,1
0,0.0135,0.0142,0.0109,0.0103,0.0125,1
0,0.0109,0.0103,0.0125,0.0138,0.0072,1
0,0.0125,0.0138,0.0072,0.0073,0.0123,1
0,0.0072,0.0073,0.0123,0.0151,0.0176,2
0,0.0123,0.0151,0.0176,0.0113,0.0202,2
0,0.0176,0.0113,0.0202,0.0183,0.012,2
0,0.0202,0.0183,0.012,0.0066,0.0082,2
0,0.012,0.0066,0.0082,0.0098,0.0109,1
0,0.0082,0.0098,0.0109,0.0089,0.0114,1
0,0.0109,0.0089,0.0114,0.0097,0.0114,1
0,0.0114,0.0097,0.0114,0.0111,0.0217,2
0,0.0114,0.0111,0.0217,0.0164,0.01,2
0,0.0217,0.0164,0.01,0.0094,0.008,2
0,0.01,0.0094,0.008,0.0085,0.0082,1
0,0.008,0.0085,0.0082,0.0096,0.0083,1
0,0.0082,0.0096,0.0083,0.0117,0.0126,1
0,0.0083,0.0117,0.0126,0.0082,0.0066,1
0,0.0126,0.0082,0.0066,0.0074,0.0067,1
0,0.0066,0.0074,0.0067,0.0076,0.006,1
0,0.0067,0.0076,0.006,0.0078,0.0079,1
0,0.006,0.0078,0.0079,0.0134,0.0097,1
0,0.0079,0.0134,0.0097,0.007,0.0055,1
0,0.0097,0.007,0.0055,0.0061,0.0075,1
0,0.0055,0.0061,0.0075,0.0053,0.0084,1
0,0.0075,0.0053,0.0084,0.0066,0.008,1
0,0.0084,0.0066,0.008,0.0065,0.0063,1
0,0.008,0.0065,0.0063,0.0065,0.0055,1
0,0.0063,0.0065,0.0055,0.0084,0.007,1
0,0.0055,0.0084,0.007,0.0076,0.0069,1
0,0.007,0.0076,0.0069,0.0069,0.0075,1
0,0.0069,0.0069,0.0075,0.019,0.0291,2
0,0.0075,0.019,0.0291,0.0103,0.0089,2
0,0.0291,0.0103,0.0089,0.0098,0.0108,2
0,0.0089,0.0098,0.0108,0.0102,0.0107,1
0,0.0108,0.0102,0.0107,0.0055,0.0042,1
0,0.0107,0.0055,0.0042,0.0049,0.0054,1
0,0.0042,0.0049,0.0054,0.0141,0.0123,2
0,0.0054,0.0141,0.0123,0.0101,0.0167,2
0,0.0123,0.0101,0.0167,0.0041,0.0048,2
0,0.0167,0.0041,0.0048,0.0072,0.0091,2
0,0.0048,0.0072,0.0091,0.0078,0.0058,1
0,0.0091,0.0078,0.0058,0.0085,0.0076,1
0,0.0058,0.0085,0.0076,0.0108,0.0144,1
0,0.0076,0.0108,0.0144,0.0109,0.0083,1
0,0.0144,0.0109,0.0083,0.0095,0.0075,1
0,0.0083,0.0095,0.0075,0.0087,0.0131,1
0,0.0075,0.0087,0.0131,0.0089,0.0061,1
0,0.0131,0.0089,0.0061,0.0066,0.0064,1
0,0.0061,0.0066,0.0064,0.006,0.0075,1
0,0.0064,0.006,0.0075,0.0069,0.0062,1
0,0.0075,0.0069,0.0062,0.0132,0.0063,1
0,0.0062,0.0132,0.0063,0.007,0.005,1
0,0.0063,0.007,0.005,0.0071,0.005,1
0,0.005,0.0071,0.005,0.0078,0.005,1
0,0.005,0.0078,0.005,0.0033,0.0025,1
0,0.005,0.0033,0.0025,0.017,0.021,2
0,0.0025,0.017,0.021,0.0217,0.0175,2
0,0.021,0.0217,0.0175,0.0049,0.0077,2
0,0.0175,0.0049,0.0077,0.0068,0.0088,2
0,0.0077,0.0068,0.0088,0.0069,0.0062,1
0,0.0088,0.0069,0.0062,0.0052,0.0048,1
0,0.0062,0.0052,0.0048,0.007,0.0064,1
0,0.0048,0.007,0.0064,0.0067,0.0063,1
0,0.0064,0.0067,0.0063,0.011,0.0179,2
0,0.0063,0.011,0.0179,0.0174,0.0069,2
0,0.0179,0.0174,0.0069,0.0083,0.0087,2
0,0.0069,0.0083,0.0087,0.009,0.0107,1
0,0.0087,0.009,0.0107,0.0266,0.0226,2
0,0.0107,0.0266,0.0226,0.0296,0.0103,2
0,0.0226,0.0296,0.0103,0.0104,0.0037,2
0,0.0103,0.0104,0.0037,0.0023,0.0032,1
0,0.0037,0.0023,0.0032,0.0031,0.0057,1
0,0.0032,0.0031,0.0057,0.0039,0.0029,1
0,0.0057,0.0039,0.0029,0.0031,0.0022,1
0,0.0029,0.0031,0.0022,0.0022,0.002,1
0,0.0022,0.0022,0.002,0.0022,0.0017,1
0,0.002,0.0022,0.0017,0.0022,0.0052,1
0,0.0017,0.0022,0.0052,0.0078,0.0085,1
0,0.0052,0.0078,0.0085,0.0078,0.006,1
0,0.0085,0.0078,0.006,0.0112,0.0133,1
0,0.006,0.0112,0.0133,0.0147,0.017,2
0,0.0133,0.0147,0.017,0.0249,0.0282,2
0,0.017,0.0249,0.0282,0.0159,0.0684,3
0,0.0282,0.0159,0.0684,0.0819,0.023,3
0,0.0684,0.0819,0.023,0.0234,0.0142,3
0,0.023,0.0234,0.0142,0.0073,0.0094,2
0,0.0142,0.0073,0.0094,0.0125,0.0075,1
0,0.0094,0.0125,0.0075,0.0081,0.0046,1
0,0.0075,0.0081,0.0046,0.0126,0.0127,1
0,0.0046,0.0126,0.0127,0.0122,0.0076,2
0,0.0127,0.0122,0.0076,0.009,0.0077,1
0,0.0076,0.009,0.0077,0.0076,0.0077,1
0,0.0077,0.0076,0.0077,0.0059,0.005,1
0,0.0077,0.0059,0.005,0.0068,0.0083,1
0,0.005,0.0068,0.0083,0.0091,0.008,1
0,0.0083,0.0091,0.008,0.0107,0.0087,1
0,0.008,0.0107,0.0087,0.0077,0.0103,1
0,0.0087,0.0077,0.0103,0.0116,0.012,1
0,0.0103,0.0116,0.012,0.021,0.0195,2
0,0.012,0.021,0.0195,0.0291,0.0202,2
0,0.0195,0.0291,0.0202,0.0228,0.015,2
0,0.0202,0.0228,0.015,0.0182,0.0362,2
0,0.015,0.0182,0.0362,0.0294,0.0412,3
0,0.0362,0.0294,0.0412,0.0492,0.0536,3
0,0.0412,0.0492,0.0536,0.0328,0.0284,3
0,0.0536,0.0328,0.0284,0.0143,0.0168,3
0,0.0284,0.0143,0.0168,0.0176,0.0318,2
0,0.0168,0.0176,0.0318,0.0232,0.0286,2
0,0.0318,0.0232,0.0286,0.0193,0.0211,2
0,0.0286,0.0193,0.0211,0.0185,0.0285,2
0,0.0211,0.0185,0.0285,0.015,0.0231,2
0,0.0285,0.015,0.0231,0.0188,0.0189,2
