,0,1,2,3,4,cluster
0,0.0079,0.0076,0.0025,0.0023,0.0023,1
0,0.0025,0.0023,0.0023,0.0028,0.0024,1
0,0.0023,0.0028,0.0024,0.0021,0.0019,1
0,0.0024,0.0021,0.0019,0.0021,0.0025,1
0,0.0019,0.0021,0.0025,0.0027,0.0021,1
0,0.0025,0.0027,0.0021,0.0021,0.0021,1
0,0.0021,0.0021,0.0021,0.0021,0.0022,1
0,0.0021,0.0021,0.0022,0.0021,0.002,1
0,0.0022,0.0021,0.002,0.002,0.002,1
0,0.002,0.002,0.002,0.0019,0.0039,1
0,0.002,0.0019,0.0039,0.005,0.0024,1
0,0.0039,0.005,0.0024,0.0027,0.0021,1
0,0.0024,0.0027,0.0021,0.0019,0.0023,1
0,0.0021,0.0019,0.0023,0.0024,0.0022,1
0,0.0023,0.0024,0.0022,0.0023,0.002,1
0,0.0022,0.0023,0.002,0.002,0.0027,1
0,0.002,0.002,0.0027,0.0022,0.0022,1
0,0.0027,0.0022,0.0022,0.0021,0.0022,1
0,0.0022,0.0021,0.0022,0.0021,0.0021,1
0,0.0022,0.0021,0.0021,0.002,0.0018,1
0,0.0021,0.002,0.0018,0.002,0.0022,1
0,0.0018,0.002,0.0022,0.0022,0.0022,1
0,0.0022,0.0022,0.0022,0.0022,0.002,1
0,0.0022,0.0022,0.002,0.0022,0.0022,1
0,0.002,0.0022,0.0022,0.0021,0.0021,1
0,0.0022,0.0021,0.0021,0.0019,0.002,1
0,0.0021,0.0019,0.002,0.0022,0.0024,1
0,0.002,0.0022,0.0024,0.0025,0.002,1
0,0.0024,0.0025,0.002,0.0025,0.0023,1
0,0.002,0.0025,0.0023,0.0029,0.0029,1
0,0.0023,0.0029,0.0029,0.0041,0.0037,1
0,0.0029,0.0041,0.0037,0.0066,0.0071,1
0,0.0037,0.0066,0.0071,0.0059,0.0161,2
0,0.0071,0.0059,0.0161,0.0122,0.0149,2
0,0.0161,0.0122,0.0149,0.0178,0.014,2
0,0.0149,0.0178,0.014,0.0114,0.012,2
0,0.014,0.0114,0.012,0.0123,0.0137,2
