,0,1,2,3,4,cluster
0,0.0019,0.0019,0.0019,0.0018,0.0018,1
0,0.0019,0.0018,0.0018,0.0017,0.0016,1
0,0.0018,0.0017,0.0016,0.0017,0.0019,1
0,0.0016,0.0017,0.0019,0.0019,0.0019,1
0,0.0019,0.0019,0.0019,0.0019,0.0017,1
0,0.0019,0.0019,0.0017,0.0019,0.002,1
0,0.0017,0.0019,0.002,0.0018,0.0019,1
0,0.002,0.0018,0.0019,0.0017,0.0017,1
0,0.0019,0.0017,0.0017,0.002,0.0021,1
0,0.0017,0.002,0.0021,0.0021,0.0016,1
0,0.0021,0.0021,0.0016,0.0022,0.0021,1
0,0.0016,0.0022,0.0021,0.0026,0.0025,1
0,0.0021,0.0026,0.0025,0.0036,0.0031,1
0,0.0025,0.0036,0.0031,0.0047,0.0045,1
0,0.0031,0.0047,0.0045,0.0048,0.0102,2
0,0.0045,0.0048,0.0102,0.0082,0.0095,2
0,0.0102,0.0082,0.0095,0.0127,0.0093,2
0,0.0095,0.0127,0.0093,0.008,0.0081,2
0,0.0093,0.008,0.0081,0.0084,0.0091,2
0,0.0081,0.0084,0.0091,0.0084,0.0075,2
0,0.0091,0.0084,0.0075,0.0071,0.0074,2
0,0.0075,0.0071,0.0074,0.01,0.0115,2
0,0.0074,0.01,0.0115,0.0144,0.0134,2
0,0.0115,0.0144,0.0134,0.0162,0.0125,2
0,0.0134,0.0162,0.0125,0.0052,0.0118,2
0,0.0125,0.0052,0.0118,0.0112,0.008,2
0,0.0118,0.0112,0.008,0.0117,0.0093,2
0,0.008,0.0117,0.0093,0.0063,0.0113,2
0,0.0093,0.0063,0.0113,0.0096,0.0102,2
0,0.0113,0.0096,0.0102,0.0056,0.0051,2
0,0.0102,0.0056,0.0051,0.0066,0.0087,2
0,0.0051,0.0066,0.0087,0.0071,0.0043,2
0,0.0087,0.0071,0.0043,0.0033,0.0034,1
0,0.0043,0.0033,0.0034,0.0073,0.0046,1
0,0.0034,0.0073,0.0046,0.0028,0.0034,1
0,0.0046,0.0028,0.0034,0.0028,0.0035,1
0,0.0034,0.0028,0.0035,0.0033,0.0028,1
0,0.0035,0.0033,0.0028,0.0042,0.0049,1
0,0.0028,0.0042,0.0049,0.0032,0.0039,1
0,0.0049,0.0032,0.0039,0.0027,0.003,1
0,0.0039,0.0027,0.003,0.0037,0.003,1
0,0.003,0.0037,0.003,0.0034,0.0036,1
0,0.003,0.0034,0.0036,0.0021,0.0019,1
0,0.0036,0.0021,0.0019,0.0023,0.0024,1
0,0.0019,0.0023,0.0024,0.004,0.0073,1
0,0.0024,0.004,0.0073,0.0021,0.0032,1
0,0.0073,0.0021,0.0032,0.0021,0.0055,1
0,0.0032,0.0021,0.0055,0.0042,0.004,1
0,0.0055,0.0042,0.004,0.0039,0.0089,1
0,0.004,0.0039,0.0089,0.003,0.0023,2
0,0.0089,0.003,0.0023,0.0021,0.0047,1
0,0.0023,0.0021,0.0047,0.0117,0.0081,2
0,0.0047,0.0117,0.0081,0.0124,0.0074,2
0,0.0081,0.0124,0.0074,0.0287,0.0493,3
0,0.0074,0.0287,0.0493,0.0142,0.0087,3
0,0.0493,0.0142,0.0087,0.0088,0.0058,3
0,0.0087,0.0088,0.0058,0.0126,0.0146,2
0,0.0058,0.0126,0.0146,0.0123,0.0182,2
0,0.0146,0.0123,0.0182,0.0104,0.0097,2
0,0.0182,0.0104,0.0097,0.0045,0.0069,2
0,0.0097,0.0045,0.0069,0.0037,0.0061,2
0,0.0069,0.0037,0.0061,0.014,0.0141,2
0,0.0061,0.014,0.0141,0.014,0.0149,2
0,0.0141,0.014,0.0149,0.0161,0.0137,2
0,0.0149,0.0161,0.0137,0.0223,0.0281,2
0,0.0137,0.0223,0.0281,0.0141,0.0177,2
0,0.0281,0.0141,0.0177,0.0157,0.018,2
0,0.0177,0.0157,0.018,0.0114,0.0064,2
0,0.018,0.0114,0.0064,0.0055,0.0075,2
0,0.0064,0.0055,0.0075,0.0053,0.0048,1
0,0.0075,0.0053,0.0048,0.0061,0.003,1
0,0.0048,0.0061,0.003,0.0024,0.0037,1
0,0.003,0.0024,0.0037,0.004,0.0041,1
0,0.0037,0.004,0.0041,0.0022,0.0031,1
0,0.0041,0.0022,0.0031,0.0032,0.0026,1
0,0.0031,0.0032,0.0026,0.0024,0.0021,1
0,0.0026,0.0024,0.0021,0.0021,0.0056,1
0,0.0021,0.0021,0.0056,0.0082,0.0036,1
0,0.0056,0.0082,0.0036,0.0029,0.0031,1
0,0.0036,0.0029,0.0031,0.0025,0.0034,1
0,0.0031,0.0025,0.0034,0.0048,0.0066,1
0,0.0034,0.0048,0.0066,0.0085,0.0074,2
0,0.0066,0.0085,0.0074,0.0115,0.0114,2
0,0.0074,0.0115,0.0114,0.0072,0.0134,2
0,0.0114,0.0072,0.0134,0.0064,0.0046,2
0,0.0134,0.0064,0.0046,0.0029,0.009,2
0,0.0046,0.0029,0.009,0.0063,0.0121,2
0,0.009,0.0063,0.0121,0.0087,0.0041,2
0,0.0121,0.0087,0.0041,0.0032,0.0017,2
0,0.0041,0.0032,0.0017,0.0017,0.0016,1
0,0.0017,0.0017,0.0016,0.0017,0.0029,1
0,0.0016,0.0017,0.0029,0.0021,0.0017,1
0,0.0029,0.0021,0.0017,0.0019,0.0017,1
0,0.0017,0.0019,0.0017,0.0018,0.0016,1
0,0.0017,0.0018,0.0016,0.0019,0.0019,1
0,0.0016,0.0019,0.0019,0.004,0.0064,1
0,0.0019,0.004,0.0064,0.0084,0.0108,2
0,0.0064,0.0084,0.0108,0.01,0.0146,2
0,0.0108,0.01,0.0146,0.0134,0.0149,2
0,0.0146,0.0134,0.0149,0.0116,0.0115,2
0,0.0149,0.0116,0.0115,0.0139,0.0132,2
0,0.0115,0.0139,0.0132,0.0112,0.0111,2
0,0.0132,0.0112,0.0111,0.0092,0.0119,2
0,0.0111,0.0092,0.0119,0.0115,0.0132,2
0,0.0119,0.0115,0.0132,0.0127,0.0117,2
0,0.0132,0.0127,0.0117,0.0073,0.0128,2
0,0.0117,0.0073,0.0128,0.0119,0.0141,2
0,0.0128,0.0119,0.0141,0.0122,0.0182,2
0,0.0141,0.0122,0.0182,0.0124,0.0148,2
0,0.0182,0.0124,0.0148,0.0128,0.0108,2
0,0.0148,0.0128,0.0108,0.0117,0.0138,2
0,0.0108,0.0117,0.0138,0.0154,0.0224,2
0,0.0138,0.0154,0.0224,0.0133,0.0115,2
0,0.0224,0.0133,0.0115,0.013,0.0155,2
0,0.0115,0.013,0.0155,0.008,0.013,2
0,0.0155,0.008,0.013,0.0209,0.0135,2
0,0.013,0.0209,0.0135,0.0137,0.0151,2
0,0.0135,0.0137,0.0151,0.0138,0.0153,2
0,0.0151,0.0138,0.0153,0.0141,0.0214,2
0,0.0153,0.0141,0.0214,0.0163,0.0156,2
0,0.0214,0.0163,0.0156,0.0156,0.0144,2
0,0.0156,0.0156,0.0144,0.0155,0.0133,2
0,0.0144,0.0155,0.0133,0.013,0.0124,2
0,0.0133,0.013,0.0124,0.0108,0.0124,2
0,0.0124,0.0108,0.0124,0.0166,0.013,2
0,0.0124,0.0166,0.013,0.0157,0.0185,2
0,0.013,0.0157,0.0185,0.0167,0.0165,2
0,0.0185,0.0167,0.0165,0.0143,0.0129,2
0,0.0165,0.0143,0.0129,0.0148,0.0126,2
0,0.0129,0.0148,0.0126,0.014,0.0136,2
0,0.0126,0.014,0.0136,0.0147,0.013,2
0,0.0136,0.0147,0.013,0.0141,0.0082,2
0,0.013,0.0141,0.0082,0.0033,0.006,2
0,0.0082,0.0033,0.006,0.0088,0.0091,2
0,0.006,0.0088,0.0091,0.0126,0.0122,2
0,0.0091,0.0126,0.0122,0.0129,0.0139,2
0,0.0122,0.0129,0.0139,0.0125,0.0125,2
0,0.0139,0.0125,0.0125,0.0132,0.0116,2
0,0.0125,0.0132,0.0116,0.0117,0.0122,2
0,0.0116,0.0117,0.0122,0.016,0.0128,2
0,0.0122,0.016,0.0128,0.0128,0.0125,2
0,0.0128,0.0128,0.0125,0.0086,0.0127,2
0,0.0125,0.0086,0.0127,0.0133,0.0134,2
0,0.0127,0.0133,0.0134,0.0189,0.015,2
0,0.0134,0.0189,0.015,0.0139,0.0142,2
0,0.015,0.0139,0.0142,0.0142,0.0164,2
0,0.0142,0.0142,0.0164,0.0143,0.0133,2
0,0.0164,0.0143,0.0133,0.0128,0.0149,2
0,0.0133,0.0128,0.0149,0.0152,0.0196,2
0,0.0149,0.0152,0.0196,0.0138,0.0217,2
0,0.0196,0.0138,0.0217,0.0696,0.07,3
0,0.0217,0.0696,0.07,0.0788,0.0805,3
0,0.07,0.0788,0.0805,0.0851,0.0971,3
0,0.0805,0.0851,0.0971,0.0769,0.0541,3
0,0.0971,0.0769,0.0541,0.0383,0.0513,3
0,0.0541,0.0383,0.0513,0.066,0.0773,3
0,0.0513,0.066,0.0773,0.0743,0.0685,3
0,0.0773,0.0743,0.0685,0.076,0.0671,3
0,0.0685,0.076,0.0671,0.0927,0.0381,4
0,0.0671,0.0927,0.0381,0.0319,0.1455,4
0,0.0381,0.0319,0.1455,0.0202,0.0364,4
0,0.1455,0.0202,0.0364,0.0331,0.0174,4
0,0.0364,0.0331,0.0174,0.0097,0.0172,3
0,0.0174,0.0097,0.0172,0.0336,0.0764,3
0,0.0172,0.0336,0.0764,0.1083,0.1057,4
0,0.0764,0.1083,0.1057,0.1003,0.112,4
0,0.1057,0.1003,0.112,0.0587,0.0522,4
0,0.112,0.0587,0.0522,0.0758,0.0892,4
0,0.0522,0.0758,0.0892,0.0872,0.1002,3
0,0.0892,0.0872,0.1002,0.1039,0.1112,4
0,0.1002,0.1039,0.1112,0.0611,0.0269,4
0,0.1112,0.0611,0.0269,0.0503,0.0777,4
0,0.0269,0.0503,0.0777,0.0598,0.0689,3
0,0.0777,0.0598,0.0689,0.0492,0.043,3
0,0.0689,0.0492,0.043,0.0446,0.0457,3
0,0.043,0.0446,0.0457,0.0416,0.0438,3
0,0.0457,0.0416,0.0438,0.0342,0.0313,3
0,0.0438,0.0342,0.0313,0.0313,0.0556,3
0,0.0313,0.0313,0.0556,0.0559,0.0545,3
0,0.0556,0.0559,0.0545,0.0741,0.059,3
0,0.0545,0.0741,0.059,0.048,0.0427,3
0,0.059,0.048,0.0427,0.0452,0.0443,3
0,0.0427,0.0452,0.0443,0.0488,0.0273,3
0,0.0443,0.0488,0.0273,0.0319,0.045,3
0,0.0273,0.0319,0.045,0.0525,0.0556,3
0,0.045,0.0525,0.0556,0.0578,0.0634,3
0,0.0556,0.0578,0.0634,0.0659,0.0599,3
0,0.0634,0.0659,0.0599,0.0646,0.0605,3
0,0.0599,0.0646,0.0605,0.0598,0.0566,3
0,0.0605,0.0598,0.0566,0.0463,0.0434,3
0,0.0566,0.0463,0.0434,0.0463,0.0406,3
0,0.0434,0.0463,0.0406,0.0417,0.0404,3
0,0.0406,0.0417,0.0404,0.0415,0.0353,3
0,0.0404,0.0415,0.0353,0.0371,0.0367,3
0,0.0353,0.0371,0.0367,0.0355,0.0333,3
0,0.0367,0.0355,0.0333,0.0354,0.0531,3
0,0.0333,0.0354,0.0531,0.0733,0.0866,3
0,0.0531,0.0733,0.0866,0.0717,0.0851,3
0,0.0866,0.0717,0.0851,0.0874,0.0903,3
0,0.0851,0.0874,0.0903,0.086,0.099,4
0,0.0903,0.086,0.099,0.0908,0.1024,4
0,0.099,0.0908,0.1024,0.0508,0.032,4
0,0.1024,0.0508,0.032,0.0625,0.0549,4
0,0.032,0.0625,0.0549,0.0802,0.081,3
0,0.0549,0.0802,0.081,0.0654,0.0782,3
0,0.081,0.0654,0.0782,0.0592,0.0658,3
0,0.0782,0.0592,0.0658,0.0541,0.0598,3
0,0.0658,0.0541,0.0598,0.0653,0.1272,4
0,0.0598,0.0653,0.1272,0.1299,0.1348,4
0,0.1272,0.1299,0.1348,0.126,0.1218,4
0,0.1348,0.126,0.1218,0.11,0.1353,4
0,0.1218,0.11,0.1353,0.1395,0.1098,4
0,0.1353,0.1395,0.1098,0.0859,0.0404,4
0,0.1098,0.0859,0.0404,0.0566,0.0711,4
0,0.0404,0.0566,0.0711,0.0635,0.0751,3
0,0.0711,0.0635,0.0751,0.0811,0.0552,3
0,0.0751,0.0811,0.0552,0.0747,0.0767,3
0,0.0552,0.0747,0.0767,0.0648,0.0545,3
0,0.0767,0.0648,0.0545,0.0524,0.0426,3
0,0.0545,0.0524,0.0426,0.0499,0.0531,3
0,0.0426,0.0499,0.0531,0.0598,0.0593,3
0,0.0531,0.0598,0.0593,0.0634,0.0624,3
0,0.0593,0.0634,0.0624,0.0635,0.0476,3
0,0.0624,0.0635,0.0476,0.049,0.0524,3
0,0.0476,0.049,0.0524,0.0547,0.0664,3
0,0.0524,0.0547,0.0664,0.0464,0.0826,3
0,0.0664,0.0464,0.0826,0.0836,0.0551,3
0,0.0826,0.0836,0.0551,0.0439,0.0546,3
0,0.0551,0.0439,0.0546,0.0583,0.0605,3
0,0.0546,0.0583,0.0605,0.0671,0.0571,3
0,0.0605,0.0671,0.0571,0.0595,0.0542,3
0,0.0571,0.0595,0.0542,0.0559,0.0438,3
0,0.0542,0.0559,0.0438,0.0434,0.0511,3
0,0.0438,0.0434,0.0511,0.0606,0.0663,3
0,0.0511,0.0606,0.0663,0.0502,0.0663,3
0,0.0663,0.0502,0.0663,0.0927,0.0589,3
0,0.0663,0.0927,0.0589,0.0287,0.0682,4
0,0.0589,0.0287,0.0682,0.0868,0.0972,4
0,0.0682,0.0868,0.0972,0.0985,0.1108,4
0,0.0972,0.0985,0.1108,0.0985,0.0785,4
0,0.1108,0.0985,0.0785,0.0413,0.0446,4
0,0.0785,0.0413,0.0446,0.0508,0.0486,3
0,0.0446,0.0508,0.0486,0.0497,0.0497,3
0,0.0486,0.0497,0.0497,0.0565,0.0422,3
0,0.0497,0.0565,0.0422,0.0353,0.0204,3
0,0.0422,0.0353,0.0204,0.0148,0.0137,3
0,0.0204,0.0148,0.0137,0.0086,0.0157,2
0,0.0137,0.0086,0.0157,0.0096,0.0139,2
0,0.0157,0.0096,0.0139,0.0162,0.0134,2
0,0.0139,0.0162,0.0134,0.0154,0.012,2
0,0.0134,0.0154,0.012,0.0125,0.0149,2
0,0.012,0.0125,0.0149,0.0106,0.0235,2
0,0.0149,0.0106,0.0235,0.0202,0.0207,2
0,0.0235,0.0202,0.0207,0.022,0.0189,2
0,0.0207,0.022,0.0189,0.0176,0.0177,2
0,0.0189,0.0176,0.0177,0.0202,0.0298,2
0,0.0177,0.0202,0.0298,0.0292,0.0221,2
0,0.0298,0.0292,0.0221,0.0225,0.0221,2
0,0.0221,0.0225,0.0221,0.0223,0.0215,2
0,0.0221,0.0223,0.0215,0.0133,0.0068,2
0,0.0215,0.0133,0.0068,0.0102,0.0083,2
0,0.0068,0.0102,0.0083,0.0087,0.0081,2
0,0.0083,0.0087,0.0081,0.0088,0.0048,2
0,0.0081,0.0088,0.0048,0.0043,0.006,2
0,0.0048,0.0043,0.006,0.0208,0.0541,3
0,0.006,0.0208,0.0541,0.086,0.1174,4
0,0.0541,0.086,0.1174,0.1424,0.1185,4
0,0.1174,0.1424,0.1185,0.0974,0.0799,4
0,0.1185,0.0974,0.0799,0.1068,0.1424,4
0,0.0799,0.1068,0.1424,0.1634,0.1164,4
0,0.1424,0.1634,0.1164,0.0931,0.0623,4
0,0.1164,0.0931,0.0623,0.0186,0.0135,4
0,0.0623,0.0186,0.0135,0.0179,0.0193,3
0,0.0135,0.0179,0.0193,0.0184,0.0219,2
0,0.0193,0.0184,0.0219,0.0199,0.0181,2
0,0.0219,0.0199,0.0181,0.012,0.0143,2
0,0.0181,0.012,0.0143,0.0168,0.0173,2
0,0.0143,0.0168,0.0173,0.0156,0.0171,2
0,0.0173,0.0156,0.0171,0.0188,0.0177,2
0,0.0171,0.0188,0.0177,0.016,0.0188,2
0,0.0177,0.016,0.0188,0.0154,0.019,2
0,0.0188,0.0154,0.019,0.0132,0.0167,2
0,0.019,0.0132,0.0167,0.0301,0.0124,3
0,0.0167,0.0301,0.0124,0.0184,0.0194,3
0,0.0124,0.0184,0.0194,0.0171,0.0157,2
0,0.0194,0.0171,0.0157,0.0157,0.0195,2
0,0.0157,0.0157,0.0195,0.0167,0.0173,2
0,0.0195,0.0167,0.0173,0.0185,0.0182,2
0,0.0173,0.0185,0.0182,0.0158,0.0176,2
0,0.0182,0.0158,0.0176,0.0147,0.0169,2
0,0.0176,0.0147,0.0169,0.0139,0.012,2
0,0.0169,0.0139,0.012,0.0134,0.0141,2
0,0.012,0.0134,0.0141,0.0173,0.0124,2
0,0.0141,0.0173,0.0124,0.0216,0.016,2
0,0.0124,0.0216,0.016,0.0079,0.0075,2
0,0.016,0.0079,0.0075,0.006,0.0096,2
0,0.0075,0.006,0.0096,0.0106,0.0129,2
0,0.0096,0.0106,0.0129,0.0121,0.0095,2
0,0.0129,0.0121,0.0095,0.0074,0.0128,2
0,0.0095,0.0074,0.0128,0.0134,0.0104,2
0,0.0128,0.0134,0.0104,0.0054,0.0051,2
0,0.0104,0.0054,0.0051,0.0132,0.0133,2
0,0.0051,0.0132,0.0133,0.0104,0.0111,2
0,0.0133,0.0104,0.0111,0.0119,0.0091,2
0,0.0111,0.0119,0.0091,0.0092,0.0115,2
0,0.0091,0.0092,0.0115,0.009,0.0092,2
0,0.0115,0.009,0.0092,0.011,0.0137,2
0,0.0092,0.011,0.0137,0.0122,0.0135,2
0,0.0137,0.0122,0.0135,0.0126,0.0141,2
0,0.0135,0.0126,0.0141,0.015,0.0148,2
0,0.0141,0.015,0.0148,0.013,0.0132,2
0,0.0148,0.013,0.0132,0.0137,0.0155,2
0,0.0132,0.0137,0.0155,0.0155,0.0169,2
0,0.0155,0.0155,0.0169,0.0194,0.0119,2
0,0.0169,0.0194,0.0119,0.0174,0.0151,2
0,0.0119,0.0174,0.0151,0.0147,0.0146,2
0,0.0151,0.0147,0.0146,0.0141,0.0123,2
0,0.0146,0.0141,0.0123,0.011,0.0145,2
0,0.0123,0.011,0.0145,0.0117,0.0155,2
0,0.0145,0.0117,0.0155,0.012,0.0125,2
0,0.0155,0.012,0.0125,0.0162,0.0166,2
0,0.0125,0.0162,0.0166,0.0148,0.0126,2
0,0.0166,0.0148,0.0126,0.0101,0.0123,2
0,0.0126,0.0101,0.0123,0.0128,0.0137,2
0,0.0123,0.0128,0.0137,0.0289,0.075,3
0,0.0137,0.0289,0.075,0.0379,0.0616,3
0,0.075,0.0379,0.0616,0.0369,0.037,3
0,0.0616,0.0369,0.037,0.0351,0.0393,3
0,0.037,0.0351,0.0393,0.0384,0.0265,3
0,0.0393,0.0384,0.0265,0.073,0.0406,3
0,0.0265,0.073,0.0406,0.0504,0.0628,3
0,0.0406,0.0504,0.0628,0.0323,0.0567,3
0,0.0628,0.0323,0.0567,0.0122,0.0159,3
0,0.0567,0.0122,0.0159,0.0101,0.0092,3
0,0.0159,0.0101,0.0092,0.0281,0.0587,3
0,0.0092,0.0281,0.0587,0.046,0.0029,3
0,0.0587,0.046,0.0029,0.0049,0.0056,3
0,0.0029,0.0049,0.0056,0.0025,0.0066,1
0,0.0056,0.0025,0.0066,0.0032,0.002,1
0,0.0066,0.0032,0.002,0.0052,0.0103,2
0,0.002,0.0052,0.0103,0.0033,0.0042,2
0,0.0103,0.0033,0.0042,0.0041,0.0028,2
0,0.0042,0.0041,0.0028,0.0038,0.0029,1
0,0.0028,0.0038,0.0029,0.0022,0.0028,1
0,0.0029,0.0022,0.0028,0.0023,0.0022,1
0,0.0028,0.0023,0.0022,0.003,0.0026,1
0,0.0022,0.003,0.0026,0.0028,0.0152,2
0,0.0026,0.0028,0.0152,0.0187,0.0161,2
0,0.0152,0.0187,0.0161,0.0315,0.0183,3
0,0.0161,0.0315,0.0183,0.0205,0.0078,3
0,0.0183,0.0205,0.0078,0.0099,0.0112,2
0,0.0078,0.0099,0.0112,0.0214,0.0338,2
0,0.0112,0.0214,0.0338,0.0271,0.0338,3
0,0.0338,0.0271,0.0338,0.0323,0.0268,3
0,0.0338,0.0323,0.0268,0.0293,0.0306,3
0,0.0268,0.0293,0.0306,0.0324,0.0222,3
0,0.0306,0.0324,0.0222,0.0244,0.0572,3
0,0.0222,0.0244,0.0572,0.0554,0.1846,4
0,0.0572,0.0554,0.1846,0.2037,0.1956,4
0,0.1846,0.2037,0.1956,0.0869,0.0206,4
