,seconds,date,hr
8771,"80,802",[2023-09-08 19:19:20 454],74.0
8829,"81,302",[2023-09-08 19:19:20 954],74.0
8885,"81,802",[2023-09-08 19:19:21 454],74.0
8938,"82,302",[2023-09-08 19:19:21 954],75.0
8993,"82,802",[2023-09-08 19:19:22 454],75.0
9051,"83,302",[2023-09-08 19:19:22 954],75.0
9107,"83,802",[2023-09-08 19:19:23 454],74.0
9163,"84,302",[2023-09-08 19:19:23 954],74.0
9220,"84,802",[2023-09-08 19:19:24 454],73.0
9278,"85,302",[2023-09-08 19:19:24 954],73.0
9333,"85,802",[2023-09-08 19:19:25 454],73.0
9390,"86,302",[2023-09-08 19:19:25 954],73.0
9443,"86,802",[2023-09-08 19:19:26 454],73.0
9498,"87,302",[2023-09-08 19:19:26 954],73.0
9554,"87,802",[2023-09-08 19:19:27 454],73.0
9610,"88,302",[2023-09-08 19:19:27 954],73.0
9666,"88,802",[2023-09-08 19:19:28 454],73.0
9721,"89,302",[2023-09-08 19:19:28 954],73.0
9776,"89,802",[2023-09-08 19:19:29 454],73.0
9832,"90,302",[2023-09-08 19:19:29 954],73.0
9883,"90,802",[2023-09-08 19:19:30 454],73.0
9939,"91,302",[2023-09-08 19:19:30 954],73.0
9994,"91,802",[2023-09-08 19:19:31 454],73.0
10050,"92,302",[2023-09-08 19:19:31 954],73.0
10105,"92,802",[2023-09-08 19:19:32 454],73.0
10161,"93,302",[2023-09-08 19:19:32 954],73.0
10216,"93,802",[2023-09-08 19:19:33 454],73.0
10270,"94,302",[2023-09-08 19:19:33 954],73.0
10434,"95,802",[2023-09-08 19:19:35 454],73.0
10490,"96,302",[2023-09-08 19:19:35 954],73.0
10545,"96,802",[2023-09-08 19:19:36 454],73.0
10601,"97,302",[2023-09-08 19:19:36 954],73.0
10656,"97,802",[2023-09-08 19:19:37 454],73.0
10711,"98,302",[2023-09-08 19:19:37 954],73.0
10765,"98,802",[2023-09-08 19:19:38 454],73.0
10822,"99,302",[2023-09-08 19:19:38 954],73.0
10877,"99,802",[2023-09-08 19:19:39 454],73.0
10933,"100,302",[2023-09-08 19:19:39 954],73.0
11651,"106,802",[2023-09-08 19:19:46 454],73.0
11707,"107,302",[2023-09-08 19:19:46 954],73.0
11762,"107,802",[2023-09-08 19:19:47 454],73.0
11818,"108,302",[2023-09-08 19:19:47 954],73.0
11873,"108,802",[2023-09-08 19:19:48 454],73.0
11926,"109,302",[2023-09-08 19:19:48 954],73.0
11981,"109,802",[2023-09-08 19:19:49 454],73.0
12037,"110,302",[2023-09-08 19:19:49 954],73.0
12092,"110,802",[2023-09-08 19:19:50 454],73.0
12148,"111,302",[2023-09-08 19:19:50 954],73.0
12203,"111,802",[2023-09-08 19:19:51 454],73.0
12259,"112,302",[2023-09-08 19:19:51 954],73.0
15604,"142,802",[2023-09-08 19:20:22 454],73.0
15657,"143,302",[2023-09-08 19:20:22 954],73.0
15712,"143,802",[2023-09-08 19:20:23 454],73.0
15769,"144,302",[2023-09-08 19:20:23 954],73.0
15824,"144,802",[2023-09-08 19:20:24 454],73.0
15880,"145,302",[2023-09-08 19:20:24 954],73.0
16044,"146,802",[2023-09-08 19:20:26 454],73.0
16097,"147,302",[2023-09-08 19:20:26 954],73.0
16152,"147,802",[2023-09-08 19:20:27 454],73.0
16208,"148,302",[2023-09-08 19:20:27 954],73.0
16263,"148,802",[2023-09-08 19:20:28 454],73.0
16319,"149,302",[2023-09-08 19:20:28 954],73.0
16590,"151,802",[2023-09-08 19:20:31 454],73.0
16646,"152,302",[2023-09-08 19:20:31 954],73.0
16701,"152,802",[2023-09-08 19:20:32 454],73.0
16757,"153,302",[2023-09-08 19:20:32 954],73.0
16812,"153,802",[2023-09-08 19:20:33 454],73.0
16865,"154,302",[2023-09-08 19:20:33 954],73.0
16919,"154,802",[2023-09-08 19:20:34 454],73.0
16975,"155,302",[2023-09-08 19:20:34 954],73.0
17030,"155,802",[2023-09-08 19:20:35 454],73.0
17086,"156,302",[2023-09-08 19:20:35 954],73.0
17141,"156,802",[2023-09-08 19:20:36 454],73.0
17197,"157,302",[2023-09-08 19:20:36 954],73.0
17580,"160,802",[2023-09-08 19:20:40 454],73.0
17636,"161,302",[2023-09-08 19:20:40 954],73.0
17693,"161,802",[2023-09-08 19:20:41 454],73.0
17749,"162,302",[2023-09-08 19:20:41 954],73.0
17801,"162,802",[2023-09-08 19:20:42 454],73.0
17858,"163,302",[2023-09-08 19:20:42 954],73.0
17914,"163,802",[2023-09-08 19:20:43 454],73.0
17970,"164,302",[2023-09-08 19:20:43 954],73.0
18025,"164,802",[2023-09-08 19:20:44 454],73.0
18081,"165,302",[2023-09-08 19:20:44 954],73.0
18136,"165,802",[2023-09-08 19:20:45 454],73.0
18188,"166,302",[2023-09-08 19:20:45 954],73.0
18241,"166,802",[2023-09-08 19:20:46 454],73.0
18297,"167,302",[2023-09-08 19:20:46 954],73.0
18352,"167,802",[2023-09-08 19:20:47 454],73.0
18408,"168,302",[2023-09-08 19:20:47 954],73.0
18463,"168,802",[2023-09-08 19:20:48 454],73.0
18519,"169,302",[2023-09-08 19:20:48 954],73.0
18573,"169,802",[2023-09-08 19:20:49 454],73.0
18627,"170,302",[2023-09-08 19:20:49 954],73.0
18681,"170,802",[2023-09-08 19:20:50 454],73.0
18737,"171,302",[2023-09-08 19:20:50 954],73.0
18792,"171,802",[2023-09-08 19:20:51 454],73.0
18848,"172,302",[2023-09-08 19:20:51 954],73.0
18903,"172,802",[2023-09-08 19:20:52 454],73.0
18959,"173,302",[2023-09-08 19:20:52 954],73.0
19010,"173,802",[2023-09-08 19:20:53 454],73.0
19064,"174,302",[2023-09-08 19:20:53 954],73.0
19119,"174,802",[2023-09-08 19:20:54 454],73.0
19175,"175,302",[2023-09-08 19:20:54 954],73.0
19232,"175,802",[2023-09-08 19:20:55 454],73.0
19288,"176,302",[2023-09-08 19:20:55 954],73.0
19343,"176,802",[2023-09-08 19:20:56 454],73.0
19397,"177,302",[2023-09-08 19:20:56 954],73.0
19559,"178,802",[2023-09-08 19:20:58 454],73.0
19615,"179,302",[2023-09-08 19:20:58 954],73.0
19670,"179,802",[2023-09-08 19:20:59 454],73.0
19726,"180,302",[2023-09-08 19:20:59 954],73.0
19781,"180,802",[2023-09-08 19:21:00 454],73.0
19833,"181,302",[2023-09-08 19:21:00 954],73.0
20878,"190,802",[2023-09-08 19:21:10 454],73.0
20934,"191,302",[2023-09-08 19:21:10 954],73.0
20991,"191,802",[2023-09-08 19:21:11 454],73.0
21042,"192,302",[2023-09-08 19:21:11 954],73.0
21096,"192,802",[2023-09-08 19:21:12 454],73.0
21152,"193,302",[2023-09-08 19:21:12 954],73.0
21207,"193,802",[2023-09-08 19:21:13 454],73.0
21263,"194,302",[2023-09-08 19:21:13 954],73.0
21318,"194,802",[2023-09-08 19:21:14 454],73.0
21374,"195,302",[2023-09-08 19:21:14 954],73.0
26031,"237,802",[2023-09-08 19:21:57 454],73.0
26087,"238,302",[2023-09-08 19:21:57 954],73.0
26140,"238,802",[2023-09-08 19:21:58 454],73.0
26197,"239,302",[2023-09-08 19:21:58 954],73.0
26252,"239,802",[2023-09-08 19:21:59 454],74.0
26310,"240,302",[2023-09-08 19:21:59 954],74.0
26366,"240,802",[2023-09-08 19:22:00 454],74.0
26421,"241,302",[2023-09-08 19:22:00 954],74.0
26476,"241,802",[2023-09-08 19:22:01 454],74.0
26530,"242,302",[2023-09-08 19:22:01 954],74.0
26584,"242,802",[2023-09-08 19:22:02 454],74.0
26640,"243,302",[2023-09-08 19:22:02 954],74.0
26695,"243,802",[2023-09-08 19:22:03 454],74.0
26751,"244,302",[2023-09-08 19:22:03 954],74.0
26806,"244,802",[2023-09-08 19:22:04 454],74.0
26861,"245,302",[2023-09-08 19:22:04 954],74.0
26914,"245,802",[2023-09-08 19:22:05 454],74.0
26966,"246,302",[2023-09-08 19:22:05 954],74.0
27022,"246,802",[2023-09-08 19:22:06 454],74.0
27077,"247,302",[2023-09-08 19:22:06 954],74.0
27133,"247,802",[2023-09-08 19:22:07 454],74.0
27188,"248,302",[2023-09-08 19:22:07 954],74.0
27244,"248,802",[2023-09-08 19:22:08 454],74.0
27298,"249,302",[2023-09-08 19:22:08 954],74.0
27350,"249,802",[2023-09-08 19:22:09 454],74.0
27404,"250,302",[2023-09-08 19:22:09 954],74.0
27459,"250,802",[2023-09-08 19:22:10 454],74.0
27514,"251,302",[2023-09-08 19:22:10 954],74.0
27570,"251,802",[2023-09-08 19:22:11 454],74.0
27625,"252,302",[2023-09-08 19:22:11 954],74.0
28338,"258,802",[2023-09-08 19:22:18 454],74.0
28393,"259,302",[2023-09-08 19:22:18 954],74.0
28449,"259,802",[2023-09-08 19:22:19 454],74.0
28504,"260,302",[2023-09-08 19:22:19 954],74.0
28558,"260,802",[2023-09-08 19:22:20 454],74.0
28612,"261,302",[2023-09-08 19:22:20 954],74.0
28668,"261,802",[2023-09-08 19:22:21 454],74.0
28723,"262,302",[2023-09-08 19:22:21 954],74.0
28779,"262,802",[2023-09-08 19:22:22 454],74.0
28834,"263,302",[2023-09-08 19:22:22 954],74.0
28890,"263,802",[2023-09-08 19:22:23 454],74.0
28941,"264,302",[2023-09-08 19:22:23 954],74.0
29106,"265,802",[2023-09-08 19:22:25 454],74.0
29163,"266,302",[2023-09-08 19:22:25 954],74.0
29219,"266,802",[2023-09-08 19:22:26 454],74.0
29274,"267,302",[2023-09-08 19:22:26 954],74.0
29329,"267,802",[2023-09-08 19:22:27 454],74.0
29381,"268,302",[2023-09-08 19:22:27 954],74.0
30313,"276,802",[2023-09-08 19:22:36 454],74.0
30368,"277,302",[2023-09-08 19:22:36 954],74.0
30424,"277,802",[2023-09-08 19:22:37 454],74.0
30482,"278,302",[2023-09-08 19:22:37 954],74.0
30538,"278,802",[2023-09-08 19:22:38 454],74.0
30594,"279,302",[2023-09-08 19:22:38 954],74.0
30650,"279,802",[2023-09-08 19:22:39 454],74.0
30702,"280,302",[2023-09-08 19:22:39 954],74.0
30758,"280,802",[2023-09-08 19:22:40 454],74.0
30813,"281,302",[2023-09-08 19:22:40 954],74.0
31198,"284,802",[2023-09-08 19:22:44 454],74.0
31253,"285,302",[2023-09-08 19:22:44 954],74.0
31309,"285,802",[2023-09-08 19:22:45 454],74.0
31364,"286,302",[2023-09-08 19:22:45 954],74.0
31420,"286,802",[2023-09-08 19:22:46 454],74.0
31474,"287,302",[2023-09-08 19:22:46 954],74.0
31527,"287,802",[2023-09-08 19:22:47 454],74.0
31582,"288,302",[2023-09-08 19:22:47 954],74.0
31637,"288,802",[2023-09-08 19:22:48 454],74.0
31692,"289,302",[2023-09-08 19:22:48 954],74.0
31965,"291,802",[2023-09-08 19:22:51 454],74.0
32020,"292,302",[2023-09-08 19:22:51 954],74.0
32076,"292,802",[2023-09-08 19:22:52 454],74.0
32131,"293,302",[2023-09-08 19:22:52 954],74.0
32189,"293,802",[2023-09-08 19:22:53 454],75.0
32245,"294,302",[2023-09-08 19:22:53 954],75.0
32299,"294,802",[2023-09-08 19:22:54 454],75.0
32353,"295,302",[2023-09-08 19:22:54 954],75.0
32410,"295,802",[2023-09-08 19:22:55 454],76.0
32466,"296,302",[2023-09-08 19:22:55 954],76.0
32522,"296,802",[2023-09-08 19:22:56 454],76.0
32578,"297,302",[2023-09-08 19:22:56 954],76.0
32634,"297,802",[2023-09-08 19:22:57 454],76.0
32690,"298,302",[2023-09-08 19:22:57 954],76.0
32743,"298,802",[2023-09-08 19:22:58 454],77.0
32799,"299,302",[2023-09-08 19:22:58 954],77.0
32855,"299,802",[2023-09-08 19:22:59 454],77.0
32910,"300,302",[2023-09-08 19:22:59 954],77.0
32967,"300,802",[2023-09-08 19:23:00 454],77.0
33023,"301,302",[2023-09-08 19:23:00 954],77.0
33080,"301,802",[2023-09-08 19:23:01 454],77.0
33132,"302,302",[2023-09-08 19:23:01 954],77.0
33411,"304,802",[2023-09-08 19:23:04 454],77.0
33466,"305,302",[2023-09-08 19:23:04 954],77.0
33520,"305,802",[2023-09-08 19:23:05 454],77.0
33573,"306,302",[2023-09-08 19:23:05 954],77.0
33628,"306,802",[2023-09-08 19:23:06 454],77.0
33684,"307,302",[2023-09-08 19:23:06 954],77.0
33740,"307,802",[2023-09-08 19:23:07 454],77.0
33795,"308,302",[2023-09-08 19:23:07 954],77.0
33851,"308,802",[2023-09-08 19:23:08 454],77.0
33906,"309,302",[2023-09-08 19:23:08 954],77.0
33958,"309,802",[2023-09-08 19:23:09 454],77.0
34013,"310,302",[2023-09-08 19:23:09 954],77.0
34069,"310,802",[2023-09-08 19:23:10 454],77.0
34124,"311,302",[2023-09-08 19:23:10 954],77.0
35169,"320,802",[2023-09-08 19:23:20 454],77.0
35223,"321,302",[2023-09-08 19:23:20 954],77.0
35276,"321,802",[2023-09-08 19:23:21 454],77.0
35329,"322,302",[2023-09-08 19:23:21 954],77.0
35385,"322,802",[2023-09-08 19:23:22 454],77.0
35440,"323,302",[2023-09-08 19:23:22 954],77.0
36814,"335,802",[2023-09-08 19:23:35 454],77.0
36867,"336,302",[2023-09-08 19:23:35 954],77.0
36920,"336,802",[2023-09-08 19:23:36 454],77.0
36976,"337,302",[2023-09-08 19:23:36 954],77.0
37031,"337,802",[2023-09-08 19:23:37 454],77.0
37086,"338,302",[2023-09-08 19:23:37 954],77.0
37142,"338,802",[2023-09-08 19:23:38 454],77.0
37199,"339,302",[2023-09-08 19:23:38 954],77.0
37255,"339,802",[2023-09-08 19:23:39 454],76.0
37307,"340,302",[2023-09-08 19:23:39 954],76.0
37364,"340,802",[2023-09-08 19:23:40 454],76.0
37419,"341,302",[2023-09-08 19:23:40 954],76.0
37477,"341,802",[2023-09-08 19:23:41 454],77.0
37534,"342,302",[2023-09-08 19:23:41 954],77.0
37591,"342,802",[2023-09-08 19:23:42 454],77.0
37647,"343,302",[2023-09-08 19:23:42 954],77.0
37700,"343,802",[2023-09-08 19:23:43 454],77.0
37757,"344,302",[2023-09-08 19:23:43 954],77.0
37813,"344,802",[2023-09-08 19:23:44 454],77.0
37869,"345,302",[2023-09-08 19:23:44 954],77.0
38143,"347,802",[2023-09-08 19:23:47 454],77.0
38198,"348,302",[2023-09-08 19:23:47 954],77.0
38254,"348,802",[2023-09-08 19:23:48 454],77.0
38309,"349,302",[2023-09-08 19:23:48 954],77.0
38364,"349,802",[2023-09-08 19:23:49 454],77.0
38419,"350,302",[2023-09-08 19:23:49 954],77.0
39571,"360,802",[2023-09-08 19:24:00 454],77.0
39626,"361,302",[2023-09-08 19:24:00 954],77.0
39682,"361,802",[2023-09-08 19:24:01 454],77.0
39737,"362,302",[2023-09-08 19:24:01 954],77.0
39793,"362,802",[2023-09-08 19:24:02 454],77.0
39844,"363,302",[2023-09-08 19:24:02 954],77.0
39899,"363,802",[2023-09-08 19:24:03 454],77.0
39955,"364,302",[2023-09-08 19:24:03 954],77.0
40010,"364,802",[2023-09-08 19:24:04 454],77.0
40065,"365,302",[2023-09-08 19:24:04 954],77.0
40121,"365,802",[2023-09-08 19:24:05 454],77.0
40176,"366,302",[2023-09-08 19:24:05 954],77.0
40231,"366,802",[2023-09-08 19:24:06 454],77.0
40285,"367,302",[2023-09-08 19:24:06 954],77.0
40340,"367,802",[2023-09-08 19:24:07 454],77.0
40395,"368,302",[2023-09-08 19:24:07 954],77.0
41109,"374,802",[2023-09-08 19:24:14 454],77.0
41167,"375,302",[2023-09-08 19:24:14 954],77.0
41223,"375,802",[2023-09-08 19:24:15 454],77.0
41279,"376,302",[2023-09-08 19:24:15 954],77.0
41336,"376,802",[2023-09-08 19:24:16 454],77.0
41391,"377,302",[2023-09-08 19:24:16 954],77.0
41446,"377,802",[2023-09-08 19:24:17 454],77.0
41498,"378,302",[2023-09-08 19:24:17 954],77.0
41553,"378,802",[2023-09-08 19:24:18 454],77.0
41608,"379,302",[2023-09-08 19:24:18 954],77.0
41663,"379,802",[2023-09-08 19:24:19 454],77.0
41718,"380,302",[2023-09-08 19:24:19 954],77.0
43633,"397,802",[2023-09-08 19:24:37 454],77.0
43688,"398,302",[2023-09-08 19:24:37 954],77.0
43744,"398,802",[2023-09-08 19:24:38 454],77.0
43800,"399,302",[2023-09-08 19:24:38 954],77.0
43856,"399,802",[2023-09-08 19:24:39 454],76.0
43911,"400,302",[2023-09-08 19:24:39 954],75.0
43968,"400,802",[2023-09-08 19:24:40 454],75.0
44022,"401,302",[2023-09-08 19:24:40 954],74.0
44077,"401,802",[2023-09-08 19:24:41 454],74.0
44134,"402,302",[2023-09-08 19:24:41 954],74.0
44193,"402,802",[2023-09-08 19:24:42 454],73.0
44249,"403,302",[2023-09-08 19:24:42 954],73.0
44308,"403,802",[2023-09-08 19:24:43 454],73.0
44365,"404,302",[2023-09-08 19:24:43 954],73.0
44420,"404,802",[2023-09-08 19:24:44 454],73.0
44477,"405,302",[2023-09-08 19:24:44 954],73.0
44985,"409,802",[2023-09-08 19:24:49 454],73.0
45042,"410,302",[2023-09-08 19:24:49 954],73.0
45099,"410,802",[2023-09-08 19:24:50 454],73.0
45157,"411,302",[2023-09-08 19:24:50 954],73.0
45215,"411,802",[2023-09-08 19:24:51 454],73.0
45268,"412,302",[2023-09-08 19:24:51 954],73.0
45324,"412,802",[2023-09-08 19:24:52 454],73.0
45380,"413,302",[2023-09-08 19:24:52 954],73.0
45436,"413,802",[2023-09-08 19:24:53 454],73.0
45492,"414,302",[2023-09-08 19:24:53 954],73.0
45548,"414,802",[2023-09-08 19:24:54 454],73.0
45604,"415,302",[2023-09-08 19:24:54 954],73.0
45659,"415,802",[2023-09-08 19:24:55 454],73.0
45712,"416,302",[2023-09-08 19:24:55 954],73.0
45769,"416,802",[2023-09-08 19:24:56 454],73.0
45825,"417,302",[2023-09-08 19:24:56 954],73.0
45880,"417,802",[2023-09-08 19:24:57 454],73.0
45937,"418,302",[2023-09-08 19:24:57 954],73.0
45994,"418,802",[2023-09-08 19:24:58 454],73.0
46049,"419,302",[2023-09-08 19:24:58 954],73.0
46102,"419,802",[2023-09-08 19:24:59 454],73.0
46156,"420,302",[2023-09-08 19:24:59 954],74.0
46213,"420,802",[2023-09-08 19:25:00 454],74.0
46268,"421,302",[2023-09-08 19:25:00 954],75.0
46324,"421,802",[2023-09-08 19:25:01 454],75.0
46379,"422,302",[2023-09-08 19:25:01 954],75.0
46435,"422,802",[2023-09-08 19:25:02 454],75.0
46487,"423,302",[2023-09-08 19:25:02 954],75.0
47091,"428,802",[2023-09-08 19:25:08 454],75.0
47148,"429,302",[2023-09-08 19:25:08 954],75.0
47203,"429,802",[2023-09-08 19:25:09 454],75.0
47260,"430,302",[2023-09-08 19:25:09 954],75.0
47315,"430,802",[2023-09-08 19:25:10 454],75.0
47371,"431,302",[2023-09-08 19:25:10 954],75.0
48191,"438,802",[2023-09-08 19:25:18 454],75.0
48243,"439,302",[2023-09-08 19:25:18 954],75.0
48297,"439,802",[2023-09-08 19:25:19 454],75.0
48353,"440,302",[2023-09-08 19:25:19 954],75.0
48408,"440,802",[2023-09-08 19:25:20 454],75.0
48463,"441,302",[2023-09-08 19:25:20 954],75.0
48735,"443,802",[2023-09-08 19:25:23 454],75.0
48793,"444,302",[2023-09-08 19:25:23 954],75.0
48848,"444,802",[2023-09-08 19:25:24 454],75.0
48903,"445,302",[2023-09-08 19:25:24 954],75.0
48958,"445,802",[2023-09-08 19:25:25 454],75.0
49012,"446,302",[2023-09-08 19:25:25 954],75.0
49505,"450,802",[2023-09-08 19:25:30 454],75.0
49561,"451,302",[2023-09-08 19:25:30 954],75.0
49616,"451,802",[2023-09-08 19:25:31 454],75.0
49672,"452,302",[2023-09-08 19:25:31 954],75.0
49727,"452,802",[2023-09-08 19:25:32 454],75.0
49783,"453,302",[2023-09-08 19:25:32 954],75.0
50492,"459,802",[2023-09-08 19:25:39 454],75.0
50548,"460,302",[2023-09-08 19:25:39 954],75.0
50603,"460,802",[2023-09-08 19:25:40 454],75.0
50657,"461,302",[2023-09-08 19:25:40 954],75.0
50712,"461,802",[2023-09-08 19:25:41 454],75.0
50769,"462,302",[2023-09-08 19:25:41 954],76.0
50824,"462,802",[2023-09-08 19:25:42 454],76.0
50882,"463,302",[2023-09-08 19:25:42 954],77.0
50939,"463,802",[2023-09-08 19:25:43 454],77.0
50996,"464,302",[2023-09-08 19:25:43 954],77.0
51054,"464,802",[2023-09-08 19:25:44 454],77.0
51111,"465,302",[2023-09-08 19:25:44 954],77.0
51165,"465,802",[2023-09-08 19:25:45 454],77.0
51219,"466,302",[2023-09-08 19:25:45 954],77.0
51275,"466,802",[2023-09-08 19:25:46 454],77.0
51331,"467,302",[2023-09-08 19:25:46 954],77.0
51714,"470,802",[2023-09-08 19:25:50 454],77.0
51770,"471,302",[2023-09-08 19:25:50 954],77.0
51825,"471,802",[2023-09-08 19:25:51 454],77.0
51880,"472,302",[2023-09-08 19:25:51 954],77.0
51935,"472,802",[2023-09-08 19:25:52 454],77.0
51989,"473,302",[2023-09-08 19:25:52 954],77.0
52042,"473,802",[2023-09-08 19:25:53 454],77.0
52098,"474,302",[2023-09-08 19:25:53 954],77.0
52153,"474,802",[2023-09-08 19:25:54 454],77.0
52209,"475,302",[2023-09-08 19:25:54 954],77.0
52264,"475,802",[2023-09-08 19:25:55 454],77.0
52320,"476,302",[2023-09-08 19:25:55 954],77.0
52811,"480,802",[2023-09-08 19:26:00 454],77.0
52866,"481,302",[2023-09-08 19:26:00 954],77.0
52921,"481,802",[2023-09-08 19:26:01 454],77.0
52977,"482,302",[2023-09-08 19:26:01 954],77.0
53032,"482,802",[2023-09-08 19:26:02 454],77.0
53087,"483,302",[2023-09-08 19:26:02 954],77.0
53142,"483,802",[2023-09-08 19:26:03 454],77.0
53195,"484,302",[2023-09-08 19:26:03 954],77.0
53688,"488,802",[2023-09-08 19:26:08 454],77.0
53744,"489,302",[2023-09-08 19:26:08 954],77.0
53800,"489,802",[2023-09-08 19:26:09 454],77.0
53857,"490,302",[2023-09-08 19:26:09 954],77.0
53913,"490,802",[2023-09-08 19:26:10 454],77.0
53968,"491,302",[2023-09-08 19:26:10 954],77.0
54022,"491,802",[2023-09-08 19:26:11 454],78.0
54077,"492,302",[2023-09-08 19:26:11 954],78.0
54133,"492,802",[2023-09-08 19:26:12 454],78.0
54190,"493,302",[2023-09-08 19:26:12 954],79.0
54246,"493,802",[2023-09-08 19:26:13 454],79.0
54302,"494,302",[2023-09-08 19:26:13 954],80.0
54358,"494,802",[2023-09-08 19:26:14 454],81.0
54414,"495,302",[2023-09-08 19:26:14 954],81.0
54468,"495,802",[2023-09-08 19:26:15 454],81.0
54526,"496,302",[2023-09-08 19:26:15 954],81.0
54582,"496,802",[2023-09-08 19:26:16 454],80.0
54639,"497,302",[2023-09-08 19:26:16 954],80.0
54696,"497,802",[2023-09-08 19:26:17 454],81.0
54752,"498,302",[2023-09-08 19:26:17 954],81.0
54809,"498,802",[2023-09-08 19:26:18 454],81.0
54862,"499,302",[2023-09-08 19:26:18 954],81.0
54919,"499,802",[2023-09-08 19:26:19 454],81.0
54976,"500,302",[2023-09-08 19:26:19 954],81.0
55032,"500,802",[2023-09-08 19:26:20 454],82.0
55090,"501,302",[2023-09-08 19:26:20 954],82.0
55147,"501,802",[2023-09-08 19:26:21 454],82.0
55203,"502,302",[2023-09-08 19:26:21 954],82.0
55259,"502,802",[2023-09-08 19:26:22 454],82.0
55316,"503,302",[2023-09-08 19:26:22 954],82.0
55367,"503,802",[2023-09-08 19:26:23 454],82.0
55423,"504,302",[2023-09-08 19:26:23 954],82.0
55478,"504,802",[2023-09-08 19:26:24 454],82.0
55535,"505,302",[2023-09-08 19:26:24 954],82.0
55810,"507,802",[2023-09-08 19:26:27 454],82.0
55866,"508,302",[2023-09-08 19:26:27 954],82.0
55921,"508,802",[2023-09-08 19:26:28 454],82.0
55977,"509,302",[2023-09-08 19:26:28 954],82.0
56033,"509,802",[2023-09-08 19:26:29 454],83.0
56089,"510,302",[2023-09-08 19:26:29 954],83.0
56143,"510,802",[2023-09-08 19:26:30 454],83.0
56196,"511,302",[2023-09-08 19:26:30 954],83.0
56250,"511,802",[2023-09-08 19:26:31 454],83.0
56306,"512,302",[2023-09-08 19:26:31 954],83.0
59537,"541,802",[2023-09-08 19:27:01 454],83.0
59593,"542,302",[2023-09-08 19:27:01 954],83.0
59650,"542,802",[2023-09-08 19:27:02 454],83.0
59707,"543,302",[2023-09-08 19:27:02 954],83.0
59763,"543,802",[2023-09-08 19:27:03 454],83.0
59820,"544,302",[2023-09-08 19:27:03 954],83.0
59877,"544,802",[2023-09-08 19:27:04 454],83.0
59931,"545,302",[2023-09-08 19:27:04 954],83.0
60650,"551,802",[2023-09-08 19:27:11 454],83.0
60706,"552,302",[2023-09-08 19:27:11 954],83.0
60758,"552,802",[2023-09-08 19:27:12 454],83.0
60814,"553,302",[2023-09-08 19:27:12 954],83.0
60869,"553,802",[2023-09-08 19:27:13 454],83.0
60926,"554,302",[2023-09-08 19:27:13 954],83.0
60982,"554,802",[2023-09-08 19:27:14 454],82.0
61039,"555,302",[2023-09-08 19:27:14 954],81.0
61094,"555,802",[2023-09-08 19:27:15 454],81.0
61148,"556,302",[2023-09-08 19:27:15 954],80.0
61202,"556,802",[2023-09-08 19:27:16 454],80.0
61257,"557,302",[2023-09-08 19:27:16 954],79.0
61312,"557,802",[2023-09-08 19:27:17 454],79.0
61369,"558,302",[2023-09-08 19:27:17 954],78.0
61424,"558,802",[2023-09-08 19:27:18 454],78.0
61481,"559,302",[2023-09-08 19:27:18 954],78.0
61537,"559,802",[2023-09-08 19:27:19 454],78.0
61588,"560,302",[2023-09-08 19:27:19 954],78.0
61644,"560,802",[2023-09-08 19:27:20 454],79.0
61700,"561,302",[2023-09-08 19:27:20 954],79.0
61757,"561,802",[2023-09-08 19:27:21 454],79.0
61814,"562,302",[2023-09-08 19:27:21 954],79.0
61870,"562,802",[2023-09-08 19:27:22 454],80.0
61927,"563,302",[2023-09-08 19:27:22 954],80.0
61981,"563,802",[2023-09-08 19:27:23 454],80.0
62037,"564,302",[2023-09-08 19:27:23 954],80.0
62093,"564,802",[2023-09-08 19:27:24 454],80.0
62151,"565,302",[2023-09-08 19:27:24 954],80.0
62208,"565,802",[2023-09-08 19:27:25 454],80.0
62266,"566,302",[2023-09-08 19:27:25 954],80.0
62321,"566,802",[2023-09-08 19:27:26 454],80.0
62378,"567,302",[2023-09-08 19:27:26 954],80.0
62432,"567,802",[2023-09-08 19:27:27 454],80.0
62488,"568,302",[2023-09-08 19:27:27 954],80.0
62545,"568,802",[2023-09-08 19:27:28 454],80.0
62602,"569,302",[2023-09-08 19:27:28 954],80.0
62658,"569,802",[2023-09-08 19:27:29 454],80.0
62716,"570,302",[2023-09-08 19:27:29 954],80.0
62773,"570,802",[2023-09-08 19:27:30 454],80.0
62825,"571,302",[2023-09-08 19:27:30 954],80.0
62880,"571,802",[2023-09-08 19:27:31 454],80.0
62938,"572,302",[2023-09-08 19:27:31 954],80.0
62996,"572,802",[2023-09-08 19:27:32 454],80.0
63052,"573,302",[2023-09-08 19:27:32 954],80.0
63108,"573,802",[2023-09-08 19:27:33 454],80.0
63166,"574,302",[2023-09-08 19:27:33 954],80.0
63330,"575,802",[2023-09-08 19:27:35 454],80.0
63387,"576,302",[2023-09-08 19:27:35 954],80.0
63442,"576,802",[2023-09-08 19:27:36 454],80.0
63499,"577,302",[2023-09-08 19:27:36 954],80.0
63555,"577,802",[2023-09-08 19:27:37 454],80.0
63614,"578,302",[2023-09-08 19:27:37 954],80.0
63670,"578,802",[2023-09-08 19:27:38 454],80.0
63728,"579,302",[2023-09-08 19:27:38 954],80.0
63781,"579,802",[2023-09-08 19:27:39 454],81.0
