,seconds,date,hr
75690,"672,302",[2023-09-08 19:30:05 439],91.0
75741,"672,802",[2023-09-08 19:30:05 939],91.0
75799,"673,302",[2023-09-08 19:30:06 439],91.0
75857,"673,802",[2023-09-08 19:30:06 939],91.0
75916,"674,302",[2023-09-08 19:30:07 439],91.0
75975,"674,802",[2023-09-08 19:30:07 939],92.0
76032,"675,302",[2023-09-08 19:30:08 439],92.0
76091,"675,802",[2023-09-08 19:30:08 939],93.0
76150,"676,302",[2023-09-08 19:30:09 439],93.0
76208,"676,802",[2023-09-08 19:30:09 939],93.0
76263,"677,302",[2023-09-08 19:30:10 439],93.0
76319,"677,802",[2023-09-08 19:30:10 939],93.0
76377,"678,302",[2023-09-08 19:30:11 439],93.0
76435,"678,802",[2023-09-08 19:30:11 939],93.0
76492,"679,302",[2023-09-08 19:30:12 439],93.0
76551,"679,802",[2023-09-08 19:30:12 939],93.0
76608,"680,302",[2023-09-08 19:30:13 439],94.0
76664,"680,802",[2023-09-08 19:30:13 939],94.0
76718,"681,302",[2023-09-08 19:30:14 439],95.0
76777,"681,802",[2023-09-08 19:30:14 939],95.0
76832,"682,302",[2023-09-08 19:30:15 439],95.0
76891,"682,802",[2023-09-08 19:30:15 939],95.0
76948,"683,302",[2023-09-08 19:30:16 439],95.0
77006,"683,802",[2023-09-08 19:30:16 939],95.0
77062,"684,302",[2023-09-08 19:30:17 439],95.0
77118,"684,802",[2023-09-08 19:30:17 939],95.0
77173,"685,302",[2023-09-08 19:30:18 439],95.0
77230,"685,802",[2023-09-08 19:30:18 939],95.0
77290,"686,302",[2023-09-08 19:30:19 439],95.0
77348,"686,802",[2023-09-08 19:30:19 939],95.0
77405,"687,302",[2023-09-08 19:30:20 439],95.0
77464,"687,802",[2023-09-08 19:30:20 939],95.0
77520,"688,302",[2023-09-08 19:30:21 439],95.0
77576,"688,802",[2023-09-08 19:30:21 939],95.0
77633,"689,302",[2023-09-08 19:30:22 439],95.0
77692,"689,802",[2023-09-08 19:30:22 939],95.0
77750,"690,302",[2023-09-08 19:30:23 439],95.0
77810,"690,802",[2023-09-08 19:30:23 939],95.0
77868,"691,302",[2023-09-08 19:30:24 439],95.0
77927,"691,802",[2023-09-08 19:30:24 939],95.0
77980,"692,302",[2023-09-08 19:30:25 439],95.0
78038,"692,802",[2023-09-08 19:30:25 939],95.0
78097,"693,302",[2023-09-08 19:30:26 439],95.0
78154,"693,802",[2023-09-08 19:30:26 939],95.0
78212,"694,302",[2023-09-08 19:30:27 439],95.0
78271,"694,802",[2023-09-08 19:30:27 939],95.0
78327,"695,302",[2023-09-08 19:30:28 439],95.0
78383,"695,802",[2023-09-08 19:30:28 939],95.0
78440,"696,302",[2023-09-08 19:30:29 439],95.0
78498,"696,802",[2023-09-08 19:30:29 939],95.0
78555,"697,302",[2023-09-08 19:30:30 439],95.0
78613,"697,802",[2023-09-08 19:30:30 939],95.0
78671,"698,302",[2023-09-08 19:30:31 439],95.0
78728,"698,802",[2023-09-08 19:30:31 939],95.0
78784,"699,302",[2023-09-08 19:30:32 439],95.0
78838,"699,802",[2023-09-08 19:30:32 939],95.0
78896,"700,302",[2023-09-08 19:30:33 439],95.0
78953,"700,802",[2023-09-08 19:30:33 939],95.0
79010,"701,302",[2023-09-08 19:30:34 439],95.0
79069,"701,802",[2023-09-08 19:30:34 939],95.0
79127,"702,302",[2023-09-08 19:30:35 439],95.0
79183,"702,802",[2023-09-08 19:30:35 939],95.0
79236,"703,302",[2023-09-08 19:30:36 439],95.0
79293,"703,802",[2023-09-08 19:30:36 939],95.0
79350,"704,302",[2023-09-08 19:30:37 439],95.0
79408,"704,802",[2023-09-08 19:30:37 939],95.0
79466,"705,302",[2023-09-08 19:30:38 439],95.0
79523,"705,802",[2023-09-08 19:30:38 939],95.0
79581,"706,302",[2023-09-08 19:30:39 439],95.0
79636,"706,802",[2023-09-08 19:30:39 939],95.0
79691,"707,302",[2023-09-08 19:30:40 439],95.0
79750,"707,802",[2023-09-08 19:30:40 939],95.0
79806,"708,302",[2023-09-08 19:30:41 439],95.0
79864,"708,802",[2023-09-08 19:30:41 939],95.0
79920,"709,302",[2023-09-08 19:30:42 439],95.0
79977,"709,802",[2023-09-08 19:30:42 939],96.0
80033,"710,302",[2023-09-08 19:30:43 439],96.0
80087,"710,802",[2023-09-08 19:30:43 939],97.0
80145,"711,302",[2023-09-08 19:30:44 439],96.0
80202,"711,802",[2023-09-08 19:30:44 939],96.0
80259,"712,302",[2023-09-08 19:30:45 439],95.0
80317,"712,802",[2023-09-08 19:30:45 939],94.0
80372,"713,302",[2023-09-08 19:30:46 439],93.0
80430,"713,802",[2023-09-08 19:30:46 939],91.0
80487,"714,302",[2023-09-08 19:30:47 439],91.0
80545,"714,802",[2023-09-08 19:30:47 939],91.0
80596,"715,302",[2023-09-08 19:30:48 439],92.0
80653,"715,802",[2023-09-08 19:30:48 939],92.0
80710,"716,302",[2023-09-08 19:30:49 439],92.0
80769,"716,802",[2023-09-08 19:30:49 939],93.0
80825,"717,302",[2023-09-08 19:30:50 439],93.0
80884,"717,802",[2023-09-08 19:30:50 939],94.0
80942,"718,302",[2023-09-08 19:30:51 439],94.0
80997,"718,802",[2023-09-08 19:30:51 939],94.0
81052,"719,302",[2023-09-08 19:30:52 439],94.0
81111,"719,802",[2023-09-08 19:30:52 939],94.0
81169,"720,302",[2023-09-08 19:30:53 439],94.0
81227,"720,802",[2023-09-08 19:30:53 939],94.0
81285,"721,302",[2023-09-08 19:30:54 439],94.0
81344,"721,802",[2023-09-08 19:30:54 939],94.0
81401,"722,302",[2023-09-08 19:30:55 439],94.0
81458,"722,802",[2023-09-08 19:30:55 939],94.0
81515,"723,302",[2023-09-08 19:30:56 439],94.0
81573,"723,802",[2023-09-08 19:30:56 939],94.0
81631,"724,302",[2023-09-08 19:30:57 439],94.0
81690,"724,802",[2023-09-08 19:30:57 939],94.0
81749,"725,302",[2023-09-08 19:30:58 439],94.0
81808,"725,802",[2023-09-08 19:30:58 939],94.0
81861,"726,302",[2023-09-08 19:30:59 439],95.0
81918,"726,802",[2023-09-08 19:30:59 939],95.0
81975,"727,302",[2023-09-08 19:31:00 439],95.0
82033,"727,802",[2023-09-08 19:31:00 939],95.0
82090,"728,302",[2023-09-08 19:31:01 439],94.0
82149,"728,802",[2023-09-08 19:31:01 939],95.0
82206,"729,302",[2023-09-08 19:31:02 439],95.0
82263,"729,802",[2023-09-08 19:31:02 939],95.0
82318,"730,302",[2023-09-08 19:31:03 439],94.0
82375,"730,802",[2023-09-08 19:31:03 939],94.0
82431,"731,302",[2023-09-08 19:31:04 439],94.0
82487,"731,802",[2023-09-08 19:31:04 939],95.0
82544,"732,302",[2023-09-08 19:31:05 439],96.0
82602,"732,802",[2023-09-08 19:31:05 939],97.0
82659,"733,302",[2023-09-08 19:31:06 439],96.0
82713,"733,802",[2023-09-08 19:31:06 939],96.0
82769,"734,302",[2023-09-08 19:31:07 439],94.0
82826,"734,802",[2023-09-08 19:31:07 939],94.0
82883,"735,302",[2023-09-08 19:31:08 439],93.0
82941,"735,802",[2023-09-08 19:31:08 939],92.0
82997,"736,302",[2023-09-08 19:31:09 439],92.0
83055,"736,802",[2023-09-08 19:31:09 939],92.0
83112,"737,302",[2023-09-08 19:31:10 439],92.0
83168,"737,802",[2023-09-08 19:31:10 939],92.0
83225,"738,302",[2023-09-08 19:31:11 439],92.0
83283,"738,802",[2023-09-08 19:31:11 939],92.0
83341,"739,302",[2023-09-08 19:31:12 439],92.0
83398,"739,802",[2023-09-08 19:31:12 939],92.0
83455,"740,302",[2023-09-08 19:31:13 439],92.0
83512,"740,802",[2023-09-08 19:31:13 939],92.0
83567,"741,302",[2023-09-08 19:31:14 439],92.0
83623,"741,802",[2023-09-08 19:31:14 939],92.0
83681,"742,302",[2023-09-08 19:31:15 439],92.0
83738,"742,802",[2023-09-08 19:31:15 939],92.0
83796,"743,302",[2023-09-08 19:31:16 439],92.0
83854,"743,802",[2023-09-08 19:31:16 939],92.0
83911,"744,302",[2023-09-08 19:31:17 439],92.0
83965,"744,802",[2023-09-08 19:31:17 939],92.0
84022,"745,302",[2023-09-08 19:31:18 439],92.0
84081,"745,802",[2023-09-08 19:31:18 939],92.0
84140,"746,302",[2023-09-08 19:31:19 439],92.0
84199,"746,802",[2023-09-08 19:31:19 939],92.0
84257,"747,302",[2023-09-08 19:31:20 439],92.0
84315,"747,802",[2023-09-08 19:31:20 939],92.0
84371,"748,302",[2023-09-08 19:31:21 439],92.0
84428,"748,802",[2023-09-08 19:31:21 939],92.0
84486,"749,302",[2023-09-08 19:31:22 439],92.0
84545,"749,802",[2023-09-08 19:31:22 939],92.0
84603,"750,302",[2023-09-08 19:31:23 439],92.0
84661,"750,802",[2023-09-08 19:31:23 939],92.0
84720,"751,302",[2023-09-08 19:31:24 439],92.0
84779,"751,802",[2023-09-08 19:31:24 939],92.0
84837,"752,302",[2023-09-08 19:31:25 439],92.0
84894,"752,802",[2023-09-08 19:31:25 939],92.0
84947,"753,302",[2023-09-08 19:31:26 439],92.0
85006,"753,802",[2023-09-08 19:31:26 939],92.0
85065,"754,302",[2023-09-08 19:31:27 439],92.0
85121,"754,802",[2023-09-08 19:31:27 939],93.0
85178,"755,302",[2023-09-08 19:31:28 439],94.0
85236,"755,802",[2023-09-08 19:31:28 939],94.0
85292,"756,302",[2023-09-08 19:31:29 439],95.0
85346,"756,802",[2023-09-08 19:31:29 939],95.0
85402,"757,302",[2023-09-08 19:31:30 439],95.0
85460,"757,802",[2023-09-08 19:31:30 939],96.0
85517,"758,302",[2023-09-08 19:31:31 439],96.0
85575,"758,802",[2023-09-08 19:31:31 939],96.0
85631,"759,302",[2023-09-08 19:31:32 439],96.0
85690,"759,802",[2023-09-08 19:31:32 939],96.0
85745,"760,302",[2023-09-08 19:31:33 439],96.0
85800,"760,802",[2023-09-08 19:31:33 939],96.0
85857,"761,302",[2023-09-08 19:31:34 439],96.0
85915,"761,802",[2023-09-08 19:31:34 939],96.0
85972,"762,302",[2023-09-08 19:31:35 439],96.0
86030,"762,802",[2023-09-08 19:31:35 939],96.0
86088,"763,302",[2023-09-08 19:31:36 439],96.0
86147,"763,802",[2023-09-08 19:31:36 939],96.0
86202,"764,302",[2023-09-08 19:31:37 439],96.0
86260,"764,802",[2023-09-08 19:31:37 939],96.0
86318,"765,302",[2023-09-08 19:31:38 439],96.0
86376,"765,802",[2023-09-08 19:31:38 939],96.0
86435,"766,302",[2023-09-08 19:31:39 439],96.0
86495,"766,802",[2023-09-08 19:31:39 939],96.0
86552,"767,302",[2023-09-08 19:31:40 439],96.0
86609,"767,802",[2023-09-08 19:31:40 939],96.0
86666,"768,302",[2023-09-08 19:31:41 439],96.0
86725,"768,802",[2023-09-08 19:31:41 939],96.0
86783,"769,302",[2023-09-08 19:31:42 439],96.0
86842,"769,802",[2023-09-08 19:31:42 939],96.0
86900,"770,302",[2023-09-08 19:31:43 439],96.0
86959,"770,802",[2023-09-08 19:31:43 939],96.0
87017,"771,302",[2023-09-08 19:31:44 439],96.0
87072,"771,802",[2023-09-08 19:31:44 939],96.0
87129,"772,302",[2023-09-08 19:31:45 439],96.0
87189,"772,802",[2023-09-08 19:31:45 939],96.0
87247,"773,302",[2023-09-08 19:31:46 439],96.0
87307,"773,802",[2023-09-08 19:31:46 939],96.0
87364,"774,302",[2023-09-08 19:31:47 439],96.0
87423,"774,802",[2023-09-08 19:31:47 939],96.0
87478,"775,302",[2023-09-08 19:31:48 439],96.0
87534,"775,802",[2023-09-08 19:31:48 939],96.0
87592,"776,302",[2023-09-08 19:31:49 439],96.0
87649,"776,802",[2023-09-08 19:31:49 939],96.0
87706,"777,302",[2023-09-08 19:31:50 439],96.0
87765,"777,802",[2023-09-08 19:31:50 939],96.0
87822,"778,302",[2023-09-08 19:31:51 439],96.0
87878,"778,802",[2023-09-08 19:31:51 939],96.0
87933,"779,302",[2023-09-08 19:31:52 439],96.0
87992,"779,802",[2023-09-08 19:31:52 939],97.0
88048,"780,302",[2023-09-08 19:31:53 439],97.0
88105,"780,802",[2023-09-08 19:31:53 939],97.0
88162,"781,302",[2023-09-08 19:31:54 439],97.0
88221,"781,802",[2023-09-08 19:31:54 939],97.0
88278,"782,302",[2023-09-08 19:31:55 439],97.0
88332,"782,802",[2023-09-08 19:31:55 939],97.0
88390,"783,302",[2023-09-08 19:31:56 439],97.0
88448,"783,802",[2023-09-08 19:31:56 939],97.0
88504,"784,302",[2023-09-08 19:31:57 439],96.0
88563,"784,802",[2023-09-08 19:31:57 939],96.0
88621,"785,302",[2023-09-08 19:31:58 439],95.0
88680,"785,802",[2023-09-08 19:31:58 939],94.0
88736,"786,302",[2023-09-08 19:31:59 439],94.0
88793,"786,802",[2023-09-08 19:31:59 939],94.0
88850,"787,302",[2023-09-08 19:32:00 439],94.0
88908,"787,802",[2023-09-08 19:32:00 939],94.0
88967,"788,302",[2023-09-08 19:32:01 439],94.0
89027,"788,802",[2023-09-08 19:32:01 939],95.0
89085,"789,302",[2023-09-08 19:32:02 439],95.0
89144,"789,802",[2023-09-08 19:32:02 939],95.0
89202,"790,302",[2023-09-08 19:32:03 439],95.0
89259,"790,802",[2023-09-08 19:32:03 939],95.0
89313,"791,302",[2023-09-08 19:32:04 439],95.0
89372,"791,802",[2023-09-08 19:32:04 939],95.0
89430,"792,302",[2023-09-08 19:32:05 439],96.0
89488,"792,802",[2023-09-08 19:32:05 939],96.0
89546,"793,302",[2023-09-08 19:32:06 439],97.0
89603,"793,802",[2023-09-08 19:32:06 939],97.0
89660,"794,302",[2023-09-08 19:32:07 439],97.0
89715,"794,802",[2023-09-08 19:32:07 939],97.0
89770,"795,302",[2023-09-08 19:32:08 439],97.0
89827,"795,802",[2023-09-08 19:32:08 939],98.0
89885,"796,302",[2023-09-08 19:32:09 439],98.0
89942,"796,802",[2023-09-08 19:32:09 939],98.0
89999,"797,302",[2023-09-08 19:32:10 439],98.0
90056,"797,802",[2023-09-08 19:32:10 939],98.0
90111,"798,302",[2023-09-08 19:32:11 439],98.0
90165,"798,802",[2023-09-08 19:32:11 939],99.0
90224,"799,302",[2023-09-08 19:32:12 439],99.0
90280,"799,802",[2023-09-08 19:32:12 939],99.0
90338,"800,302",[2023-09-08 19:32:13 439],99.0
90395,"800,802",[2023-09-08 19:32:13 939],99.0
90453,"801,302",[2023-09-08 19:32:14 439],99.0
90510,"801,802",[2023-09-08 19:32:14 939],100.0
90564,"802,302",[2023-09-08 19:32:15 439],100.0
90620,"802,802",[2023-09-08 19:32:15 939],101.0
90677,"803,302",[2023-09-08 19:32:16 439],101.0
90735,"803,802",[2023-09-08 19:32:16 939],101.0
90793,"804,302",[2023-09-08 19:32:17 439],101.0
90850,"804,802",[2023-09-08 19:32:17 939],102.0
90908,"805,302",[2023-09-08 19:32:18 439],102.0
90962,"805,802",[2023-09-08 19:32:18 939],102.0
91018,"806,302",[2023-09-08 19:32:19 439],102.0
91075,"806,802",[2023-09-08 19:32:19 939],102.0
91133,"807,302",[2023-09-08 19:32:20 439],102.0
91189,"807,802",[2023-09-08 19:32:20 939],102.0
91247,"808,302",[2023-09-08 19:32:21 439],102.0
91303,"808,802",[2023-09-08 19:32:21 939],102.0
91360,"809,302",[2023-09-08 19:32:22 439],102.0
91414,"809,802",[2023-09-08 19:32:22 939],102.0
91473,"810,302",[2023-09-08 19:32:23 439],102.0
91530,"810,802",[2023-09-08 19:32:23 939],102.0
91588,"811,302",[2023-09-08 19:32:24 439],102.0
91646,"811,802",[2023-09-08 19:32:24 939],102.0
91705,"812,302",[2023-09-08 19:32:25 439],102.0
91762,"812,802",[2023-09-08 19:32:25 939],102.0
91816,"813,302",[2023-09-08 19:32:26 439],102.0
91873,"813,802",[2023-09-08 19:32:26 939],102.0
91931,"814,302",[2023-09-08 19:32:27 439],102.0
91989,"814,802",[2023-09-08 19:32:27 939],102.0
92049,"815,302",[2023-09-08 19:32:28 439],102.0
92106,"815,802",[2023-09-08 19:32:28 939],102.0
92164,"816,302",[2023-09-08 19:32:29 439],102.0
92216,"816,802",[2023-09-08 19:32:29 939],102.0
92273,"817,302",[2023-09-08 19:32:30 439],102.0
92329,"817,802",[2023-09-08 19:32:30 939],102.0
92388,"818,302",[2023-09-08 19:32:31 439],102.0
92446,"818,802",[2023-09-08 19:32:31 939],102.0
92505,"819,302",[2023-09-08 19:32:32 439],102.0
92563,"819,802",[2023-09-08 19:32:32 939],102.0
92621,"820,302",[2023-09-08 19:32:33 439],102.0
92677,"820,802",[2023-09-08 19:32:33 939],103.0
92735,"821,302",[2023-09-08 19:32:34 439],102.0
92793,"821,802",[2023-09-08 19:32:34 939],102.0
92849,"822,302",[2023-09-08 19:32:35 439],101.0
92908,"822,802",[2023-09-08 19:32:35 939],101.0
92967,"823,302",[2023-09-08 19:32:36 439],102.0
93025,"823,802",[2023-09-08 19:32:36 939],102.0
93080,"824,302",[2023-09-08 19:32:37 439],103.0
93137,"824,802",[2023-09-08 19:32:37 939],103.0
93196,"825,302",[2023-09-08 19:32:38 439],103.0
93254,"825,802",[2023-09-08 19:32:38 939],103.0
93313,"826,302",[2023-09-08 19:32:39 439],103.0
93372,"826,802",[2023-09-08 19:32:39 939],103.0
93430,"827,302",[2023-09-08 19:32:40 439],103.0
93487,"827,802",[2023-09-08 19:32:40 939],103.0
93546,"828,302",[2023-09-08 19:32:41 439],103.0
93600,"828,802",[2023-09-08 19:32:41 939],103.0
93657,"829,302",[2023-09-08 19:32:42 439],103.0
93713,"829,802",[2023-09-08 19:32:42 939],103.0
93772,"830,302",[2023-09-08 19:32:43 439],103.0
93830,"830,802",[2023-09-08 19:32:43 939],103.0
93888,"831,302",[2023-09-08 19:32:44 439],103.0
93945,"831,802",[2023-09-08 19:32:44 939],103.0
94001,"832,302",[2023-09-08 19:32:45 439],103.0
94054,"832,802",[2023-09-08 19:32:45 939],103.0
94113,"833,302",[2023-09-08 19:32:46 439],103.0
94170,"833,802",[2023-09-08 19:32:46 939],103.0
94228,"834,302",[2023-09-08 19:32:47 439],103.0
94286,"834,802",[2023-09-08 19:32:47 939],103.0
94344,"835,302",[2023-09-08 19:32:48 439],104.0
94401,"835,802",[2023-09-08 19:32:48 939],104.0
94458,"836,302",[2023-09-08 19:32:49 439],105.0
94512,"836,802",[2023-09-08 19:32:49 939],105.0
94570,"837,302",[2023-09-08 19:32:50 439],105.0
94627,"837,802",[2023-09-08 19:32:50 939],105.0
94685,"838,302",[2023-09-08 19:32:51 439],105.0
94742,"838,802",[2023-09-08 19:32:51 939],105.0
94801,"839,302",[2023-09-08 19:32:52 439],105.0
94858,"839,802",[2023-09-08 19:32:52 939],105.0
94913,"840,302",[2023-09-08 19:32:53 439],105.0
94971,"840,802",[2023-09-08 19:32:53 939],105.0
95029,"841,302",[2023-09-08 19:32:54 439],105.0
95086,"841,802",[2023-09-08 19:32:54 939],105.0
95145,"842,302",[2023-09-08 19:32:55 439],105.0
95201,"842,802",[2023-09-08 19:32:55 939],105.0
95259,"843,302",[2023-09-08 19:32:56 439],105.0
95313,"843,802",[2023-09-08 19:32:56 939],105.0
95370,"844,302",[2023-09-08 19:32:57 439],105.0
95427,"844,802",[2023-09-08 19:32:57 939],105.0
95485,"845,302",[2023-09-08 19:32:58 439],105.0
95543,"845,802",[2023-09-08 19:32:58 939],105.0
95602,"846,302",[2023-09-08 19:32:59 439],105.0
95659,"846,802",[2023-09-08 19:32:59 939],105.0
95715,"847,302",[2023-09-08 19:33:00 439],104.0
95771,"847,802",[2023-09-08 19:33:00 939],104.0
95830,"848,302",[2023-09-08 19:33:01 439],103.0
95887,"848,802",[2023-09-08 19:33:01 939],103.0
95947,"849,302",[2023-09-08 19:33:02 439],103.0
96004,"849,802",[2023-09-08 19:33:02 939],103.0
96063,"850,302",[2023-09-08 19:33:03 439],103.0
96121,"850,802",[2023-09-08 19:33:03 939],103.0
96177,"851,302",[2023-09-08 19:33:04 439],103.0
96235,"851,802",[2023-09-08 19:33:04 939],104.0
96294,"852,302",[2023-09-08 19:33:05 439],104.0
96352,"852,802",[2023-09-08 19:33:05 939],105.0
96412,"853,302",[2023-09-08 19:33:06 439],105.0
96470,"853,802",[2023-09-08 19:33:06 939],105.0
96529,"854,302",[2023-09-08 19:33:07 439],105.0
96583,"854,802",[2023-09-08 19:33:07 939],105.0
96642,"855,302",[2023-09-08 19:33:08 439],105.0
96701,"855,802",[2023-09-08 19:33:08 939],105.0
96760,"856,302",[2023-09-08 19:33:09 439],105.0
96817,"856,802",[2023-09-08 19:33:09 939],105.0
96876,"857,302",[2023-09-08 19:33:10 439],105.0
96934,"857,802",[2023-09-08 19:33:10 939],105.0
96990,"858,302",[2023-09-08 19:33:11 439],105.0
97046,"858,802",[2023-09-08 19:33:11 939],105.0
97105,"859,302",[2023-09-08 19:33:12 439],105.0
97162,"859,802",[2023-09-08 19:33:12 939],105.0
97221,"860,302",[2023-09-08 19:33:13 439],105.0
97278,"860,802",[2023-09-08 19:33:13 939],105.0
97336,"861,302",[2023-09-08 19:33:14 439],105.0
97393,"861,802",[2023-09-08 19:33:14 939],105.0
97446,"862,302",[2023-09-08 19:33:15 439],105.0
97502,"862,802",[2023-09-08 19:33:15 939],104.0
97560,"863,302",[2023-09-08 19:33:16 439],104.0
97618,"863,802",[2023-09-08 19:33:16 939],104.0
97677,"864,302",[2023-09-08 19:33:17 439],104.0
97734,"864,802",[2023-09-08 19:33:17 939],104.0
97792,"865,302",[2023-09-08 19:33:18 439],104.0
97849,"865,802",[2023-09-08 19:33:18 939],104.0
97908,"866,302",[2023-09-08 19:33:19 439],104.0
97961,"866,802",[2023-09-08 19:33:19 939],104.0
98019,"867,302",[2023-09-08 19:33:20 439],104.0
98076,"867,802",[2023-09-08 19:33:20 939],104.0
98135,"868,302",[2023-09-08 19:33:21 439],104.0
98192,"868,802",[2023-09-08 19:33:21 939],104.0
98249,"869,302",[2023-09-08 19:33:22 439],104.0
98307,"869,802",[2023-09-08 19:33:22 939],104.0
98363,"870,302",[2023-09-08 19:33:23 439],104.0
98418,"870,802",[2023-09-08 19:33:23 939],104.0
98476,"871,302",[2023-09-08 19:33:24 439],104.0
98534,"871,802",[2023-09-08 19:33:24 939],104.0
98593,"872,302",[2023-09-08 19:33:25 439],104.0
98650,"872,802",[2023-09-08 19:33:25 939],104.0
98709,"873,302",[2023-09-08 19:33:26 439],105.0
98766,"873,802",[2023-09-08 19:33:26 939],105.0
98823,"874,302",[2023-09-08 19:33:27 439],106.0
98880,"874,802",[2023-09-08 19:33:27 939],107.0
98939,"875,302",[2023-09-08 19:33:28 439],107.0
98997,"875,802",[2023-09-08 19:33:28 939],107.0
99057,"876,302",[2023-09-08 19:33:29 439],107.0
99115,"876,802",[2023-09-08 19:33:29 939],107.0
99173,"877,302",[2023-09-08 19:33:30 439],107.0
99227,"877,802",[2023-09-08 19:33:30 939],106.0
99284,"878,302",[2023-09-08 19:33:31 439],106.0
99343,"878,802",[2023-09-08 19:33:31 939],105.0
99402,"879,302",[2023-09-08 19:33:32 439],105.0
99461,"879,802",[2023-09-08 19:33:32 939],105.0
99520,"880,302",[2023-09-08 19:33:33 439],105.0
99576,"880,802",[2023-09-08 19:33:33 939],105.0
99634,"881,302",[2023-09-08 19:33:34 439],105.0
99690,"881,802",[2023-09-08 19:33:34 939],105.0
99748,"882,302",[2023-09-08 19:33:35 439],105.0
99805,"882,802",[2023-09-08 19:33:35 939],105.0
99864,"883,302",[2023-09-08 19:33:36 439],105.0
99922,"883,802",[2023-09-08 19:33:36 939],105.0
99981,"884,302",[2023-09-08 19:33:37 439],105.0
100039,"884,802",[2023-09-08 19:33:37 939],105.0
100094,"885,302",[2023-09-08 19:33:38 439],105.0
100151,"885,802",[2023-09-08 19:33:38 939],105.0
100209,"886,302",[2023-09-08 19:33:39 439],105.0
100266,"886,802",[2023-09-08 19:33:39 939],105.0
100325,"887,302",[2023-09-08 19:33:40 439],105.0
100382,"887,802",[2023-09-08 19:33:40 939],105.0
100439,"888,302",[2023-09-08 19:33:41 439],105.0
100494,"888,802",[2023-09-08 19:33:41 939],104.0
100548,"889,302",[2023-09-08 19:33:42 439],104.0
100605,"889,802",[2023-09-08 19:33:42 939],104.0
100663,"890,302",[2023-09-08 19:33:43 439],104.0
100720,"890,802",[2023-09-08 19:33:43 939],104.0
100778,"891,302",[2023-09-08 19:33:44 439],104.0
100835,"891,802",[2023-09-08 19:33:44 939],103.0
100890,"892,302",[2023-09-08 19:33:45 439],103.0
100943,"892,802",[2023-09-08 19:33:45 939],103.0
101000,"893,302",[2023-09-08 19:33:46 439],103.0
101058,"893,802",[2023-09-08 19:33:46 939],104.0
101115,"894,302",[2023-09-08 19:33:47 439],104.0
101172,"894,802",[2023-09-08 19:33:47 939],104.0
101230,"895,302",[2023-09-08 19:33:48 439],104.0
101287,"895,802",[2023-09-08 19:33:48 939],103.0
101342,"896,302",[2023-09-08 19:33:49 439],103.0
101398,"896,802",[2023-09-08 19:33:49 939],103.0
101456,"897,302",[2023-09-08 19:33:50 439],103.0
101512,"897,802",[2023-09-08 19:33:50 939],103.0
101571,"898,302",[2023-09-08 19:33:51 439],103.0
101627,"898,802",[2023-09-08 19:33:51 939],103.0
101685,"899,302",[2023-09-08 19:33:52 439],103.0
101741,"899,802",[2023-09-08 19:33:52 939],104.0
101795,"900,302",[2023-09-08 19:33:53 439],105.0
101852,"900,802",[2023-09-08 19:33:53 939],105.0
101910,"901,302",[2023-09-08 19:33:54 439],106.0
101967,"901,802",[2023-09-08 19:33:54 939],107.0
102025,"902,302",[2023-09-08 19:33:55 439],107.0
102081,"902,802",[2023-09-08 19:33:55 939],107.0
102138,"903,302",[2023-09-08 19:33:56 439],107.0
102194,"903,802",[2023-09-08 19:33:56 939],107.0
102253,"904,302",[2023-09-08 19:33:57 439],107.0
102305,"904,802",[2023-09-08 19:33:57 939],107.0
102364,"905,302",[2023-09-08 19:33:58 439],107.0
102421,"905,802",[2023-09-08 19:33:58 939],106.0
102479,"906,302",[2023-09-08 19:33:59 439],106.0
102535,"906,802",[2023-09-08 19:33:59 939],106.0
102593,"907,302",[2023-09-08 19:34:00 439],106.0
102650,"907,802",[2023-09-08 19:34:00 939],105.0
102704,"908,302",[2023-09-08 19:34:01 439],105.0
102760,"908,802",[2023-09-08 19:34:01 939],104.0
102817,"909,302",[2023-09-08 19:34:02 439],104.0
102875,"909,802",[2023-09-08 19:34:02 939],104.0
102933,"910,302",[2023-09-08 19:34:03 439],103.0
102991,"910,802",[2023-09-08 19:34:03 939],103.0
103048,"911,302",[2023-09-08 19:34:04 439],102.0
103105,"911,802",[2023-09-08 19:34:04 939],102.0
103161,"912,302",[2023-09-08 19:34:05 439],102.0
103217,"912,802",[2023-09-08 19:34:05 939],102.0
103275,"913,302",[2023-09-08 19:34:06 439],102.0
103332,"913,802",[2023-09-08 19:34:06 939],103.0
103391,"914,302",[2023-09-08 19:34:07 439],103.0
103448,"914,802",[2023-09-08 19:34:07 939],104.0
103506,"915,302",[2023-09-08 19:34:08 439],104.0
103559,"915,802",[2023-09-08 19:34:08 939],104.0
103615,"916,302",[2023-09-08 19:34:09 439],104.0
103673,"916,802",[2023-09-08 19:34:09 939],104.0
103731,"917,302",[2023-09-08 19:34:10 439],104.0
103788,"917,802",[2023-09-08 19:34:10 939],104.0
103847,"918,302",[2023-09-08 19:34:11 439],104.0
103906,"918,802",[2023-09-08 19:34:11 939],104.0
103965,"919,302",[2023-09-08 19:34:12 439],104.0
104021,"919,802",[2023-09-08 19:34:12 939],104.0
104079,"920,302",[2023-09-08 19:34:13 439],104.0
104138,"920,802",[2023-09-08 19:34:13 939],104.0
104196,"921,302",[2023-09-08 19:34:14 439],104.0
